seed,eta,criterion,mean_abs_departure,median_abs_departure,max_abs_departure
21003,0.2,C3,0.009822143047575092,0.008442969805058778,0.02161850858418378
21003,0.2,C4,0.010178257649881289,0.010354384744399564,0.026317466106055024
21003,0.2,C5,0.012785263490095174,0.010532782974371102,0.039852009451791875
21003,0.2,C6,0.007208236728238887,0.004247628940735822,0.026101096468493235
21003,0.2,C7,0.007440579315813716,0.006570656825403313,0.028374526412294293
21003,0.3,C1,0.015933062172112624,0.011779828327443738,0.04569115343466923
21003,0.3,C2,0.019055077157077396,0.013863212457445321,0.05589688024032613
21003,0.3,C3,0.014733214571362637,0.012664454707588174,0.03242776287627566
21003,0.3,C4,0.015267386474821933,0.015531577116599325,0.03947619915908253
21003,0.3,C5,0.01917789523514276,0.015799174461556653,0.05977801417768783
21003,0.3,C6,0.01081235509235833,0.006371443411103728,0.03915164470273984
21003,0.3,C7,0.011160868973720572,0.009855985238104967,0.042561789618441426
21003,0.4,C1,0.021244082896150165,0.015706437769924985,0.06092153791289229
21003,0.4,C2,0.025406769542769866,0.018484283276593766,0.07452917365376815
21003,0.4,C3,0.019644286095150183,0.01688593961011757,0.04323701716836757
21003,0.4,C4,0.020356515299762578,0.020708769488799107,0.05263493221211005
21003,0.4,C5,0.02557052698019035,0.021065565948742204,0.07970401890358378
21003,0.4,C6,0.014416473456477775,0.008495257881471648,0.052202192936986455
21003,0.4,C7,0.01488115863162743,0.013141313650806622,0.056749052824588586
21003,0.5,C1,0.026555103620187707,0.019633047212406232,0.0761519223911154
21003,0.5,C2,0.031758461928462337,0.0231053540957422,0.09316146706721018
21003,0.5,C3,0.024555357618937727,0.021107424512646952,0.05404627146045944
21003,0.5,C4,0.025445644124703223,0.02588596186099889,0.06579366526513755
21003,0.5,C5,0.03196315872523793,0.026331957435927755,0.09963002362947967
21003,0.5,C6,0.018020591820597214,0.010619072351839554,0.06525274117123307
21003,0.5,C7,0.01860144828953429,0.016426642063508277,0.07093631603073572
21003,0.6,C1,0.03186612434422525,0.023559656654887472,0.09138230686933846
21003,0.6,C2,0.03811015431415479,0.027726424914890642,0.1117937604806522
21003,0.6,C3,0.029466429142725275,0.02532890941517635,0.06485552575255131
21003,0.6,C4,0.030534772949643865,0.031063154233198657,0.07895239831816506
21003,0.6,C5,0.03835579047028552,0.031598348923113306,0.11955602835537563
21003,0.6,C6,0.02162471018471666,0.01274288682220747,0.07830328940547969
21003,0.6,C7,0.022321737947441144,0.01971197047620993,0.08512357923688285
21003,0.7,C1,0.037177145068262786,0.027486266097368716,0.10661269134756152
21003,0.7,C2,0.04446184669984727,0.03234749573403908,0.13042605389409428
21003,0.7,C3,0.034377500666512815,0.02955039431770573,0.0756647800446432
21003,0.7,C4,0.03562390177458451,0.03624034660539844,0.09211113137119256
21003,0.7,C5,0.0447484222153331,0.03686474041029886,0.13948203308127158
21003,0.7,C6,0.0252288285488361,0.014866701292575377,0.0913538376397263
21003,0.7,C7,0.026042027605348,0.022997298888911586,0.09931084244303001
21003,0.8,C1,0.04248816579230033,0.03141287553984996,0.12184307582578463
21003,0.8,C2,0.05081353908553973,0.036968566553187525,0.1490583473075363
21003,0.8,C3,0.039288572190300367,0.033771879220235126,0.0864740343367351
21003,0.8,C4,0.040713030599525156,0.04141753897759822,0.1052698644242201
21003,0.8,C5,0.0511410539603807,0.04213113189748441,0.15940803780716753
21003,0.8,C6,0.02883294691295555,0.016990515762943293,0.10440438587397292
21003,0.8,C7,0.029762317263254862,0.026282627301613248,0.11349810564917717
21003,0.9,C1,0.047799186516337876,0.03533948498233121,0.1370734603040077
21003,0.9,C2,0.057165231471232196,0.04158963737233596,0.16769064072097833
21003,0.9,C3,0.04419964371408792,0.03799336412276452,0.097283288628827
21003,0.9,C4,0.0458021594244658,0.046594731349798,0.1184285974772476
21003,0.9,C5,0.05753368570542827,0.04739752338466996,0.17933404253306348
21003,0.9,C6,0.032437065277074996,0.0191143302333112,0.11745493410821954
