seed,rotation,criterion,alternative,class,theta,semantic_ceiling,contrast,min_derivative,max_abs_departure,lower_bound_ok,semantic_ceiling_ok,monotonicity_ok,structural_zero_ok
25003,0,C2,A6,D,0.29538737248351343,0.4,1.0,0.24538737248351344,0.0125,True,True,True,True
25003,0,C3,A1,D,0.2891081666164325,0.4,-1.0,0.23910816661643253,0.0125,True,True,True,True
25003,0,C3,A2,D,0.296058218772395,0.4,-0.6,0.266058218772395,0.0075,True,True,True,True
25003,0,C3,A3,I,0.12713430208698762,0.2,-0.2,0.11713430208698761,0.0025000000000000005,True,True,True,True
25003,0,C3,A4,I,0.14392558621275622,0.2,0.2,0.13392558621275621,0.0025000000000000005,True,True,True,True
25003,0,C3,A5,0,0.0,0.0,0.0,0.0,0.0,True,True,True,True
25003,0,C3,A6,I,0.13443527480281547,0.2,1.0,0.08443527480281547,0.0125,True,True,True,True
25003,0,C4,A1,I,0.10980739466547573,0.2,-1.0,0.05980739466547573,0.0125,True,True,True,True
25003,0,C4,A2,I,0.13976303103378407,0.2,-0.6,0.10976303103378407,0.0075,True,True,True,True
25003,0,C4,A3,D,0.2861925449616189,0.4,-0.2,0.2761925449616189,0.0025000000000000005,True,True,True,True
25003,0,C4,A4,I,0.12880530156961298,0.2,0.2,0.11880530156961297,0.0025000000000000005,True,True,True,True
25003,0,C4,A5,D,0.2808665698949502,0.4,0.6,0.25086656989495015,0.0075,True,True,True,True
25003,0,C4,A6,D,0.26403400342077077,0.4,1.0,0.21403400342077078,0.0125,True,True,True,True
25003,0,C5,A1,I,0.13383001928469876,0.2,-1.0,0.08383001928469876,0.0125,True,True,True,True
25003,0,C5,A2,0,0.0,0.0,0.0,0.0,0.0,True,True,True,True
25003,0,C5,A3,D,0.3528341020225232,0.4,-0.2,0.3428341020225232,0.0025000000000000005,True,True,True,True
25003,0,C5,A4,D,0.22491762660269554,0.4,0.2,0.21491762660269553,0.0025000000000000005,True,True,True,True
25003,0,C5,A5,I,0.13648018650713029,0.2,0.6,0.10648018650713029,0.0075,True,True,True,True
25003,0,C5,A6,D,0.25390324274987747,0.4,1.0,0.20390324274987748,0.0125,True,True,True,True
25003,0,C6,A1,I,0.08218580068805251,0.2,-1.0,0.032185800688052504,0.0125,True,True,True,True
25003,0,C6,A2,I,0.06550939727987731,0.2,-0.6,0.035509397279877314,0.0075,True,True,True,True
25003,0,C6,A3,I,0.10961932465996743,0.2,-0.2,0.09961932465996742,0.0025000000000000005,True,True,True,True
25003,0,C6,A4,I,0.15548038619254223,0.2,0.2,0.14548038619254222,0.0025000000000000005,True,True,True,True
25003,0,C6,A5,I,0.10573096098900187,0.2,0.6,0.07573096098900187,0.0075,True,True,True,True
25003,0,C6,A6,I,0.19934178531043278,0.2,1.0,0.1493417853104328,0.0125,True,True,True,True
25003,0,C7,A1,I,0.09398694225063822,0.2,-1.0,0.04398694225063822,0.0125,True,True,True,True
25003,0,C7,A2,D,0.3769074083250459,0.4,-0.6,0.34690740832504585,0.0075,True,True,True,True
25003,0,C7,A3,I,0.06925525711278631,0.2,-0.2,0.05925525711278631,0.0025000000000000005,True,True,True,True
25003,0,C7,A4,D,0.3389484030468093,0.4,0.2,0.3289484030468093,0.0025000000000000005,True,True,True,True
25003,0,C7,A5,I,0.17451468661017822,0.2,0.6,0.14451468661017822,0.0075,True,True,True,True
25003,0,C7,A6,I,0.17435089783895044,0.2,1.0,0.12435089783895044,0.0125,True,True,True,True
25003,1,C1,A1,D,0.3833625708619334,0.4,-0.6,0.35336257086193346,0.0075,True,True,True,True
25003,1,C1,A2,I,0.08180569659103168,0.2,-0.2,0.07180569659103167,0.0025000000000000005,True,True,True,True
25003,1,C1,A3,I,0.13453728918283617,0.2,0.2,0.12453728918283616,0.0025000000000000005,True,True,True,True
25003,1,C1,A4,I,0.12749871351451997,0.2,0.6,0.09749871351451997,0.0075,True,True,True,True
25003,1,C1,A5,I,0.12174618167649459,0.2,1.0,0.07174618167649459,0.0125,True,True,True,True
25003,1,C1,A6,D,0.3932641448515297,0.4,-1.0,0.34326414485152973,0.0125,True,True,True,True
25003,1,C2,A1,D,0.3353929847222656,0.4,-0.6,0.3053929847222656,0.0075,True,True,True,True
25003,1,C2,A2,D,0.389985518566925,0.4,-0.2,0.379985518566925,0.0025000000000000005,True,True,True,True
25003,1,C2,A3,D,0.24874648110808062,0.4,0.2,0.2387464811080806,0.0025000000000000005,True,True,True,True
25003,1,C2,A4,I,0.13942531414901257,0.2,0.6,0.10942531414901258,0.0075,True,True,True,True
25003,1,C2,A5,I,0.09957257938237309,0.2,1.0,0.04957257938237308,0.0125,True,True,True,True
25003,1,C2,A6,D,0.29538737248351343,0.4,-1.0,0.24538737248351344,0.0125,True,True,True,True
25003,1,C3,A1,D,0.2891081666164325,0.4,-0.6,0.25910816661643254,0.0075,True,True,True,True
25003,1,C3,A2,D,0.296058218772395,0.4,-0.2,0.286058218772395,0.0025000000000000005,True,True,True,True
25003,1,C3,A3,I,0.12713430208698762,0.2,0.2,0.11713430208698761,0.0025000000000000005,True,True,True,True
25003,1,C3,A4,I,0.14392558621275622,0.2,0.6,0.11392558621275622,0.0075,True,True,True,True
25003,1,C3,A5,0,0.0,0.0,0.0,0.0,0.0,True,True,True,True
25003,1,C3,A6,I,0.13443527480281547,0.2,-1.0,0.08443527480281547,0.0125,True,True,True,True
25003,1,C4,A1,I,0.10980739466547573,0.2,-0.6,0.07980739466547573,0.0075,True,True,True,True
25003,1,C4,A2,I,0.13976303103378407,0.2,-0.2,0.12976303103378406,0.0025000000000000005,True,True,True,True
25003,1,C4,A3,D,0.2861925449616189,0.4,0.2,0.2761925449616189,0.0025000000000000005,True,True,True,True
25003,1,C4,A4,I,0.12880530156961298,0.2,0.6,0.09880530156961298,0.0075,True,True,True,True
25003,1,C4,A5,D,0.2808665698949502,0.4,1.0,0.2308665698949502,0.0125,True,True,True,True
25003,1,C4,A6,D,0.26403400342077077,0.4,-1.0,0.21403400342077078,0.0125,True,True,True,True
25003,1,C5,A1,I,0.13383001928469876,0.2,-0.6,0.10383001928469876,0.0075,True,True,True,True
25003,1,C5,A2,0,0.0,0.0,0.0,0.0,0.0,True,True,True,True
25003,1,C5,A3,D,0.3528341020225232,0.4,0.2,0.3428341020225232,0.0025000000000000005,True,True,True,True
25003,1,C5,A4,D,0.22491762660269554,0.4,0.6,0.19491762660269554,0.0075,True,True,True,True
25003,1,C5,A5,I,0.13648018650713029,0.2,1.0,0.08648018650713028,0.0125,True,True,True,True
25003,1,C5,A6,D,0.25390324274987747,0.4,-1.0,0.20390324274987748,0.0125,True,True,True,True
25003,1,C6,A1,I,0.08218580068805251,0.2,-0.6,0.05218580068805251,0.0075,True,True,True,True
25003,1,C6,A2,I,0.06550939727987731,0.2,-0.2,0.05550939727987731,0.0025000000000000005,True,True,True,True
25003,1,C6,A3,I,0.10961932465996743,0.2,0.2,0.09961932465996742,0.0025000000000000005,True,True,True,True
25003,1,C6,A4,I,0.15548038619254223,0.2,0.6,0.12548038619254223,0.0075,True,True,True,True
25003,1,C6,A5,I,0.10573096098900187,0.2,1.0,0.05573096098900186,0.0125,True,True,True,True
25003,1,C6,A6,I,0.19934178531043278,0.2,-1.0,0.1493417853104328,0.0125,True,True,True,True
25003,1,C7,A1,I,0.09398694225063822,0.2,-0.6,0.06398694225063822,0.0075,True,True,True,True
25003,1,C7,A2,D,0.3769074083250459,0.4,-0.2,0.36690740832504587,0.0025000000000000005,True,True,True,True
25003,1,C7,A3,I,0.06925525711278631,0.2,0.2,0.05925525711278631,0.0025000000000000005,True,True,True,True
25003,1,C7,A4,D,0.3389484030468093,0.4,0.6,0.30894840304680926,0.0075,True,True,True,True
25003,1,C7,A5,I,0.17451468661017822,0.2,1.0,0.12451468661017821,0.0125,True,True,True,True
25003,1,C7,A6,I,0.17435089783895044,0.2,-1.0,0.12435089783895044,0.0125,True,True,True,True
25003,2,C1,A1,D,0.3833625708619334,0.4,-0.2,0.3733625708619334,0.0025000000000000005,True,True,True,True
25003,2,C1,A2,I,0.08180569659103168,0.2,0.2,0.07180569659103167,0.0025000000000000005,True,True,True,True
25003,2,C1,A3,I,0.13453728918283617,0.2,0.6,0.10453728918283617,0.0075,True,True,True,True
25003,2,C1,A4,I,0.12749871351451997,0.2,1.0,0.07749871351451997,0.0125,True,True,True,True
25003,2,C1,A5,I,0.12174618167649459,0.2,-1.0,0.07174618167649459,0.0125,True,True,True,True
25003,2,C1,A6,D,0.3932641448515297,0.4,-0.6,0.3632641448515297,0.0075,True,True,True,True
25003,2,C2,A1,D,0.3353929847222656,0.4,-0.2,0.3253929847222656,0.0025000000000000005,True,True,True,True
25003,2,C2,A2,D,0.389985518566925,0.4,0.2,0.379985518566925,0.0025000000000000005,True,True,True,True
25003,2,C2,A3,D,0.24874648110808062,0.4,0.6,0.21874648110808062,0.0075,True,True,True,True
25003,2,C2,A4,I,0.13942531414901257,0.2,1.0,0.08942531414901257,0.0125,True,True,True,True
25003,2,C2,A5,I,0.09957257938237309,0.2,-1.0,0.04957257938237308,0.0125,True,True,True,True
25003,2,C2,A6,D,0.29538737248351343,0.4,-0.6,0.2653873724835134,0.0075,True,True,True,True
25003,2,C3,A1,D,0.2891081666164325,0.4,-0.2,0.2791081666164325,0.0025000000000000005,True,True,True,True
25003,2,C3,A2,D,0.296058218772395,0.4,0.2,0.286058218772395,0.0025000000000000005,True,True,True,True
25003,2,C3,A3,I,0.12713430208698762,0.2,0.6,0.09713430208698762,0.0075,True,True,True,True
25003,2,C3,A4,I,0.14392558621275622,0.2,1.0,0.09392558621275622,0.0125,True,True,True,True
25003,2,C3,A5,0,0.0,0.0,0.0,0.0,0.0,True,True,True,True
25003,2,C3,A6,I,0.13443527480281547,0.2,-0.6,0.10443527480281548,0.0075,True,True,True,True
25003,2,C4,A1,I,0.10980739466547573,0.2,-0.2,0.09980739466547572,0.0025000000000000005,True,True,True,True
25003,2,C4,A2,I,0.13976303103378407,0.2,0.2,0.12976303103378406,0.0025000000000000005,True,True,True,True
25003,2,C4,A3,D,0.2861925449616189,0.4,0.6,0.2561925449616189,0.0075,True,True,True,True
25003,2,C4,A4,I,0.12880530156961298,0.2,1.0,0.07880530156961298,0.0125,True,True,True,True
25003,2,C4,A5,D,0.2808665698949502,0.4,-1.0,0.2308665698949502,0.0125,True,True,True,True
25003,2,C4,A6,D,0.26403400342077077,0.4,-0.6,0.23403400342077077,0.0075,True,True,True,True
25003,2,C5,A1,I,0.13383001928469876,0.2,-0.2,0.12383001928469875,0.0025000000000000005,True,True,True,True
25003,2,C5,A2,0,0.0,0.0,0.0,0.0,0.0,True,True,True,True
25003,2,C5,A3,D,0.3528341020225232,0.4,0.6,0.32283410202252316,0.0075,True,True,True,True
25003,2,C5,A4,D,0.22491762660269554,0.4,1.0,0.17491762660269555,0.0125,True,True,True,True
25003,2,C5,A5,I,0.13648018650713029,0.2,-1.0,0.08648018650713028,0.0125,True,True,True,True
25003,2,C5,A6,D,0.25390324274987747,0.4,-0.6,0.22390324274987747,0.0075,True,True,True,True
25003,2,C6,A1,I,0.08218580068805251,0.2,-0.2,0.0721858006880525,0.0025000000000000005,True,True,True,True
25003,2,C6,A2,I,0.06550939727987731,0.2,0.2,0.05550939727987731,0.0025000000000000005,True,True,True,True
25003,2,C6,A3,I,0.10961932465996743,0.2,0.6,0.07961932465996743,0.0075,True,True,True,True
25003,2,C6,A4,I,0.15548038619254223,0.2,1.0,0.10548038619254223,0.0125,True,True,True,True
25003,2,C6,A5,I,0.10573096098900187,0.2,-1.0,0.05573096098900186,0.0125,True,True,True,True
25003,2,C6,A6,I,0.19934178531043278,0.2,-0.6,0.16934178531043279,0.0075,True,True,True,True
25003,2,C7,A1,I,0.09398694225063822,0.2,-0.2,0.08398694225063821,0.0025000000000000005,True,True,True,True
25003,2,C7,A2,D,0.3769074083250459,0.4,0.2,0.36690740832504587,0.0025000000000000005,True,True,True,True
25003,2,C7,A3,I,0.06925525711278631,0.2,0.6,0.03925525711278631,0.0075,True,True,True,True
25003,2,C7,A4,D,0.3389484030468093,0.4,1.0,0.2889484030468093,0.0125,True,True,True,True
25003,2,C7,A5,I,0.17451468661017822,0.2,-1.0,0.12451468661017821,0.0125,True,True,True,True
25003,2,C7,A6,I,0.17435089783895044,0.2,-0.6,0.14435089783895044,0.0075,True,True,True,True
25003,3,C1,A1,D,0.3833625708619334,0.4,0.2,0.3733625708619334,0.0025000000000000005,True,True,True,True
25003,3,C1,A2,I,0.08180569659103168,0.2,0.6,0.05180569659103168,0.0075,True,True,True,True
25003,3,C1,A3,I,0.13453728918283617,0.2,1.0,0.08453728918283616,0.0125,True,True,True,True
25003,3,C1,A4,I,0.12749871351451997,0.2,-1.0,0.07749871351451997,0.0125,True,True,True,True
25003,3,C1,A5,I,0.12174618167649459,0.2,-0.6,0.09174618167649459,0.0075,True,True,True,True
25003,3,C1,A6,D,0.3932641448515297,0.4,-0.2,0.3832641448515297,0.0025000000000000005,True,True,True,True
25003,3,C2,A1,D,0.3353929847222656,0.4,0.2,0.3253929847222656,0.0025000000000000005,True,True,True,True
25003,3,C2,A2,D,0.389985518566925,0.4,0.6,0.35998551856692496,0.0075,True,True,True,True
25003,3,C2,A3,D,0.24874648110808062,0.4,1.0,0.19874648110808063,0.0125,True,True,True,True
25003,3,C2,A4,I,0.13942531414901257,0.2,-1.0,0.08942531414901257,0.0125,True,True,True,True
25003,3,C2,A5,I,0.09957257938237309,0.2,-0.6,0.06957257938237309,0.0075,True,True,True,True
25003,3,C2,A6,D,0.29538737248351343,0.4,-0.2,0.2853873724835134,0.0025000000000000005,True,True,True,True
25003,3,C3,A1,D,0.2891081666164325,0.4,0.2,0.2791081666164325,0.0025000000000000005,True,True,True,True
25003,3,C3,A2,D,0.296058218772395,0.4,0.6,0.266058218772395,0.0075,True,True,True,True
25003,3,C3,A3,I,0.12713430208698762,0.2,1.0,0.07713430208698761,0.0125,True,True,True,True
25003,3,C3,A4,I,0.14392558621275622,0.2,-1.0,0.09392558621275622,0.0125,True,True,True,True
25003,3,C3,A5,0,0.0,0.0,0.0,0.0,0.0,True,True,True,True
25003,3,C3,A6,I,0.13443527480281547,0.2,-0.2,0.12443527480281547,0.0025000000000000005,True,True,True,True
25003,3,C4,A1,I,0.10980739466547573,0.2,0.2,0.09980739466547572,0.0025000000000000005,True,True,True,True
25003,3,C4,A2,I,0.13976303103378407,0.2,0.6,0.10976303103378407,0.0075,True,True,True,True
25003,3,C4,A3,D,0.2861925449616189,0.4,1.0,0.2361925449616189,0.0125,True,True,True,True
25003,3,C4,A4,I,0.12880530156961298,0.2,-1.0,0.07880530156961298,0.0125,True,True,True,True
25003,3,C4,A5,D,0.2808665698949502,0.4,-0.6,0.25086656989495015,0.0075,True,True,True,True
25003,3,C4,A6,D,0.26403400342077077,0.4,-0.2,0.25403400342077076,0.0025000000000000005,True,True,True,True
25003,3,C5,A1,I,0.13383001928469876,0.2,0.2,0.12383001928469875,0.0025000000000000005,True,True,True,True
25003,3,C5,A2,0,0.0,0.0,0.0,0.0,0.0,True,True,True,True
25003,3,C5,A3,D,0.3528341020225232,0.4,1.0,0.3028341020225232,0.0125,True,True,True,True
25003,3,C5,A4,D,0.22491762660269554,0.4,-1.0,0.17491762660269555,0.0125,True,True,True,True
25003,3,C5,A5,I,0.13648018650713029,0.2,-0.6,0.10648018650713029,0.0075,True,True,True,True
25003,3,C5,A6,D,0.25390324274987747,0.4,-0.2,0.24390324274987746,0.0025000000000000005,True,True,True,True
25003,3,C6,A1,I,0.08218580068805251,0.2,0.2,0.0721858006880525,0.0025000000000000005,True,True,True,True
25003,3,C6,A2,I,0.06550939727987731,0.2,0.6,0.035509397279877314,0.0075,True,True,True,True
25003,3,C6,A3,I,0.10961932465996743,0.2,1.0,0.05961932465996743,0.0125,True,True,True,True
25003,3,C6,A4,I,0.15548038619254223,0.2,-1.0,0.10548038619254223,0.0125,True,True,True,True
25003,3,C6,A5,I,0.10573096098900187,0.2,-0.6,0.07573096098900187,0.0075,True,True,True,True
25003,3,C6,A6,I,0.19934178531043278,0.2,-0.2,0.18934178531043278,0.0025000000000000005,True,True,True,True
25003,3,C7,A1,I,0.09398694225063822,0.2,0.2,0.08398694225063821,0.0025000000000000005,True,True,True,True
25003,3,C7,A2,D,0.3769074083250459,0.4,0.6,0.34690740832504585,0.0075,True,True,True,True
25003,3,C7,A3,I,0.06925525711278631,0.2,1.0,0.019255257112786306,0.0125,True,True,True,True
25003,3,C7,A4,D,0.3389484030468093,0.4,-1.0,0.2889484030468093,0.0125,True,True,True,True
25003,3,C7,A5,I,0.17451468661017822,0.2,-0.6,0.14451468661017822,0.0075,True,True,True,True
25003,3,C7,A6,I,0.17435089783895044,0.2,-0.2,0.16435089783895043,0.0025000000000000005,True,True,True,True
25003,4,C1,A1,D,0.3833625708619334,0.4,0.6,0.35336257086193346,0.0075,True,True,True,True
25003,4,C1,A2,I,0.08180569659103168,0.2,1.0,0.031805696591031676,0.0125,True,True,True,True
25003,4,C1,A3,I,0.13453728918283617,0.2,-1.0,0.08453728918283616,0.0125,True,True,True,True
25003,4,C1,A4,I,0.12749871351451997,0.2,-0.6,0.09749871351451997,0.0075,True,True,True,True
25003,4,C1,A5,I,0.12174618167649459,0.2,-0.2,0.11174618167649458,0.0025000000000000005,True,True,True,True
25003,4,C1,A6,D,0.3932641448515297,0.4,0.2,0.3832641448515297,0.0025000000000000005,True,True,True,True
25003,4,C2,A1,D,0.3353929847222656,0.4,0.6,0.3053929847222656,0.0075,True,True,True,True
25003,4,C2,A2,D,0.389985518566925,0.4,1.0,0.339985518566925,0.0125,True,True,True,True
25003,4,C2,A3,D,0.24874648110808062,0.4,-1.0,0.19874648110808063,0.0125,True,True,True,True
25003,4,C2,A4,I,0.13942531414901257,0.2,-0.6,0.10942531414901258,0.0075,True,True,True,True
25003,4,C2,A5,I,0.09957257938237309,0.2,-0.2,0.08957257938237309,0.0025000000000000005,True,True,True,True
25003,4,C2,A6,D,0.29538737248351343,0.4,0.2,0.2853873724835134,0.0025000000000000005,True,True,True,True
25003,4,C3,A1,D,0.2891081666164325,0.4,0.6,0.25910816661643254,0.0075,True,True,True,True
25003,4,C3,A2,D,0.296058218772395,0.4,1.0,0.24605821877239503,0.0125,True,True,True,True
25003,4,C3,A3,I,0.12713430208698762,0.2,-1.0,0.07713430208698761,0.0125,True,True,True,True
25003,4,C3,A4,I,0.14392558621275622,0.2,-0.6,0.11392558621275622,0.0075,True,True,True,True
25003,4,C3,A5,0,0.0,0.0,0.0,0.0,0.0,True,True,True,True
25003,4,C3,A6,I,0.13443527480281547,0.2,0.2,0.12443527480281547,0.0025000000000000005,True,True,True,True
25003,4,C4,A1,I,0.10980739466547573,0.2,0.6,0.07980739466547573,0.0075,True,True,True,True
25003,4,C4,A2,I,0.13976303103378407,0.2,1.0,0.08976303103378407,0.0125,True,True,True,True
25003,4,C4,A3,D,0.2861925449616189,0.4,-1.0,0.2361925449616189,0.0125,True,True,True,True
25003,4,C4,A4,I,0.12880530156961298,0.2,-0.6,0.09880530156961298,0.0075,True,True,True,True
25003,4,C4,A5,D,0.2808665698949502,0.4,-0.2,0.27086656989495017,0.0025000000000000005,True,True,True,True
25003,4,C4,A6,D,0.26403400342077077,0.4,0.2,0.25403400342077076,0.0025000000000000005,True,True,True,True
25003,4,C5,A1,I,0.13383001928469876,0.2,0.6,0.10383001928469876,0.0075,True,True,True,True
25003,4,C5,A2,0,0.0,0.0,0.0,0.0,0.0,True,True,True,True
25003,4,C5,A3,D,0.3528341020225232,0.4,-1.0,0.3028341020225232,0.0125,True,True,True,True
25003,4,C5,A4,D,0.22491762660269554,0.4,-0.6,0.19491762660269554,0.0075,True,True,True,True
25003,4,C5,A5,I,0.13648018650713029,0.2,-0.2,0.12648018650713028,0.0025000000000000005,True,True,True,True
25003,4,C5,A6,D,0.25390324274987747,0.4,0.2,0.24390324274987746,0.0025000000000000005,True,True,True,True
25003,4,C6,A1,I,0.08218580068805251,0.2,0.6,0.05218580068805251,0.0075,True,True,True,True
25003,4,C6,A2,I,0.06550939727987731,0.2,1.0,0.01550939727987731,0.0125,True,True,True,True
25003,4,C6,A3,I,0.10961932465996743,0.2,-1.0,0.05961932465996743,0.0125,True,True,True,True
25003,4,C6,A4,I,0.15548038619254223,0.2,-0.6,0.12548038619254223,0.0075,True,True,True,True
25003,4,C6,A5,I,0.10573096098900187,0.2,-0.2,0.09573096098900186,0.0025000000000000005,True,True,True,True
25003,4,C6,A6,I,0.19934178531043278,0.2,0.2,0.18934178531043278,0.0025000000000000005,True,True,True,True
25003,4,C7,A1,I,0.09398694225063822,0.2,0.6,0.06398694225063822,0.0075,True,True,True,True
25003,4,C7,A2,D,0.3769074083250459,0.4,1.0,0.3269074083250459,0.0125,True,True,True,True
25003,4,C7,A3,I,0.06925525711278631,0.2,-1.0,0.019255257112786306,0.0125,True,True,True,True
25003,4,C7,A4,D,0.3389484030468093,0.4,-0.6,0.30894840304680926,0.0075,True,True,True,True
25003,4,C7,A5,I,0.17451468661017822,0.2,-0.2,0.1645146866101782,0.0025000000000000005,True,True,True,True
25003,4,C7,A6,I,0.17435089783895044,0.2,0.2,0.16435089783895043,0.0025000000000000005,True,True,True,True
25003,5,C1,A1,D,0.3833625708619334,0.4,1.0,0.33336257086193344,0.0125,True,True,True,True
25003,5,C1,A2,I,0.08180569659103168,0.2,-1.0,0.031805696591031676,0.0125,True,True,True,True
25003,5,C1,A3,I,0.13453728918283617,0.2,-0.6,0.10453728918283617,0.0075,True,True,True,True
25003,5,C1,A4,I,0.12749871351451997,0.2,-0.2,0.11749871351451996,0.0025000000000000005,True,True,True,True
25003,5,C1,A5,I,0.12174618167649459,0.2,0.2,0.11174618167649458,0.0025000000000000005,True,True,True,True
25003,5,C1,A6,D,0.3932641448515297,0.4,0.6,0.3632641448515297,0.0075,True,True,True,True
25003,5,C2,A1,D,0.3353929847222656,0.4,1.0,0.2853929847222656,0.0125,True,True,True,True
25003,5,C2,A2,D,0.389985518566925,0.4,-1.0,0.339985518566925,0.0125,True,True,True,True
25003,5,C2,A3,D,0.24874648110808062,0.4,-0.6,0.21874648110808062,0.0075,True,True,True,True
25003,5,C2,A4,I,0.13942531414901257,0.2,-0.2,0.12942531414901257,0.0025000000000000005,True,True,True,True
25003,5,C2,A5,I,0.09957257938237309,0.2,0.2,0.08957257938237309,0.0025000000000000005,True,True,True,True
25003,5,C2,A6,D,0.29538737248351343,0.4,0.6,0.2653873724835134,0.0075,True,True,True,True
25003,5,C3,A1,D,0.2891081666164325,0.4,1.0,0.23910816661643253,0.0125,True,True,True,True
25003,5,C3,A2,D,0.296058218772395,0.4,-1.0,0.24605821877239503,0.0125,True,True,True,True
25003,5,C3,A3,I,0.12713430208698762,0.2,-0.6,0.09713430208698762,0.0075,True,True,True,True
25003,5,C3,A4,I,0.14392558621275622,0.2,-0.2,0.13392558621275621,0.0025000000000000005,True,True,True,True
25003,5,C3,A5,0,0.0,0.0,0.0,0.0,0.0,True,True,True,True
25003,5,C3,A6,I,0.13443527480281547,0.2,0.6,0.10443527480281548,0.0075,True,True,True,True
25003,5,C4,A1,I,0.10980739466547573,0.2,1.0,0.05980739466547573,0.0125,True,True,True,True
25003,5,C4,A2,I,0.13976303103378407,0.2,-1.0,0.08976303103378407,0.0125,True,True,True,True
25003,5,C4,A3,D,0.2861925449616189,0.4,-0.6,0.2561925449616189,0.0075,True,True,True,True
25003,5,C4,A4,I,0.12880530156961298,0.2,-0.2,0.11880530156961297,0.0025000000000000005,True,True,True,True
25003,5,C4,A5,D,0.2808665698949502,0.4,0.2,0.27086656989495017,0.0025000000000000005,True,True,True,True
25003,5,C4,A6,D,0.26403400342077077,0.4,0.6,0.23403400342077077,0.0075,True,True,True,True
25003,5,C5,A1,I,0.13383001928469876,0.2,1.0,0.08383001928469876,0.0125,True,True,True,True
25003,5,C5,A2,0,0.0,0.0,0.0,0.0,0.0,True,True,True,True
25003,5,C5,A3,D,0.3528341020225232,0.4,-0.6,0.32283410202252316,0.0075,True,True,True,True
25003,5,C5,A4,D,0.22491762660269554,0.4,-0.2,0.21491762660269553,0.0025000000000000005,True,True,True,True
25003,5,C5,A5,I,0.13648018650713029,0.2,0.2,0.12648018650713028,0.0025000000000000005,True,True,True,True
25003,5,C5,A6,D,0.25390324274987747,0.4,0.6,0.22390324274987747,0.0075,True,True,True,True
25003,5,C6,A1,I,0.08218580068805251,0.2,1.0,0.032185800688052504,0.0125,True,True,True,True
25003,5,C6,A2,I,0.06550939727987731,0.2,-1.0,0.01550939727987731,0.0125,True,True,True,True
25003,5,C6,A3,I,0.10961932465996743,0.2,-0.6,0.07961932465996743,0.0075,True,True,True,True
25003,5,C6,A4,I,0.15548038619254223,0.2,-0.2,0.14548038619254222,0.0025000000000000005,True,True,True,True
25003,5,C6,A5,I,0.10573096098900187,0.2,0.2,0.09573096098900186,0.0025000000000000005,True,True,True,True
25003,5,C6,A6,I,0.19934178531043278,0.2,0.6,0.16934178531043279,0.0075,True,True,True,True
25003,5,C7,A1,I,0.09398694225063822,0.2,1.0,0.04398694225063822,0.0125,True,True,True,True
25003,5,C7,A2,D,0.3769074083250459,0.4,-1.0,0.3269074083250459,0.0125,True,True,True,True
25003,5,C7,A3,I,0.06925525711278631,0.2,-0.6,0.03925525711278631,0.0075,True,True,True,True
25003,5,C7,A4,D,0.3389484030468093,0.4,-0.2,0.3289484030468093,0.0025000000000000005,True,True,True,True
25003,5,C7,A5,I,0.17451468661017822,0.2,0.2,0.1645146866101782,0.0025000000000000005,True,True,True,True
25003,5,C7,A6,I,0.17435089783895044,0.2,0.6,0.14435089783895044,0.0075,True,True,True,True
25004,0,C1,A1,D,0.34078404960275427,0.4,-1.0,0.2907840496027543,0.0125,True,True,True,True
25004,0,C1,A2,I,0.1557086861818785,0.2,-0.6,0.1257086861818785,0.0075,True,True,True,True
25004,0,C1,A3,I,0.13015268205989872,0.2,-0.2,0.12015268205989871,0.0025000000000000005,True,True,True,True
25004,0,C1,A4,I,0.17731630229074952,0.2,0.2,0.1673163022907495,0.0025000000000000005,True,True,True,True
25004,0,C1,A5,I,0.12197519459562979,0.2,0.6,0.09197519459562979,0.0075,True,True,True,True
25004,0,C1,A6,D,0.360636286993505,0.4,1.0,0.310636286993505,0.0125,True,True,True,True
25004,0,C2,A1,D,0.29135353823890064,0.4,-1.0,0.24135353823890066,0.0125,True,True,True,True
25004,0,C2,A2,D,0.29751842273416057,0.4,-0.6,0.2675184227341606,0.0075,True,True,True,True
25004,0,C2,A3,D,0.3364273701581474,0.4,-0.2,0.3264273701581474,0.0025000000000000005,True,True,True,True
25004,0,C2,A4,I,0.05905397687710267,0.2,0.2,0.04905397687710267,0.0025000000000000005,True,True,True,True
25004,0,C2,A5,I,0.17168773205716942,0.2,0.6,0.14168773205716942,0.0075,True,True,True,True
25004,0,C2,A6,D,0.3724225726695557,0.4,1.0,0.3224225726695557,0.0125,True,True,True,True
25004,0,C3,A1,D,0.3476766019011862,0.4,-1.0,0.2976766019011862,0.0125,True,True,True,True
25004,0,C3,A2,D,0.3698221327840889,0.4,-0.6,0.3398221327840889,0.0075,True,True,True,True
25004,0,C3,A3,I,0.1906872282905162,0.2,-0.2,0.1806872282905162,0.0025000000000000005,True,True,True,True
25004,0,C3,A4,I,0.0823576389615944,0.2,0.2,0.07235763896159439,0.0025000000000000005,True,True,True,True
25004,0,C3,A5,0,0.0,0.0,0.0,0.0,0.0,True,True,True,True
25004,0,C3,A6,I,0.18880979427848077,0.2,1.0,0.13880979427848078,0.0125,True,True,True,True
25004,0,C4,A1,I,0.11168765300726452,0.2,-1.0,0.06168765300726452,0.0125,True,True,True,True
