seed,tau,criterion,min_active_g,max_active_g,min_headroom,max_headroom,min_shape,max_shape,min_shape_derivative,min_total_derivative_margin_vs_theta,max_class_ceiling_excess,structural_zero_max_abs,lower_bound_ok,class_ceiling_ok,headroom_nonnegative_ok,shape_bounds_ok,monotonicity_ok,derivative_floor_ok,structural_zero_ok,profile_min,profile_max,profile_mean
27002,0.2,C5,6.715578319666551e-05,0.3995243380418464,0.0058622017840600504,0.12616426457221142,1.1920592559678308e-07,0.9999975882116127,0.0006176832389205431,3.6209837852019255e-06,-0.0003080121162760685,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27002,0.2,C6,0.0010481014731971029,0.1993646698856757,0.026044182014041184,0.13180836387786804,0.0001811529299149376,0.9999819180731621,0.00761575004689065,0.0005067390654054371,-0.0006353301143243173,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27002,0.2,C7,0.0003068345980753462,0.39705811785908435,0.0458448329328901,0.11212954406270559,9.694110517859796e-06,0.9999432591945226,0.005574507062279158,0.0006190487848656279,-0.001562073752945592,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27002,0.3,C1,0.00017793593203985003,0.39935999434795316,0.0013157430963451344,0.1774863996352271,1.6520367967649293e-06,0.9999978408305296,0.0021521599784651646,3.237576457787439e-06,-0.00030261385254481965,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27002,0.3,C2,0.0010943371659025412,0.3980368942401813,0.009403452646264632,0.11631062998645819,1.9115247221528828e-05,0.9999812311045722,0.00726539488183742,0.0003419143919564105,-0.0007919419210514478,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27002,0.3,C3,0.0002159542125325246,0.396329305095203,0.007447824209365739,0.1485336340250783,1.214127549326291e-05,0.9999408194064424,0.005840962727485834,0.0008675794201185028,-0.0008031606553813853,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27002,0.3,C4,0.0007443498152212751,0.3983337020092189,0.032261794549892864,0.1960703004924313,2.3212700083923647e-05,0.9999842040126062,0.006663986382459768,0.0003267482900217722,-0.000807633864673335,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27002,0.3,C5,6.715539555339447e-05,0.39952437599453805,0.0058622017840600504,0.12616426457221142,1.0431237373918272e-07,0.9999978890312763,0.0005405287064414671,3.168688347210402e-06,-0.0003080053186051146,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27002,0.3,C6,0.0010451726163107071,0.1993648193861057,0.026044182014041184,0.13180836387786804,0.0001589323605957587,0.9999841649058705,0.006672247138124833,0.00044395998530805114,-0.0006351806138943095,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27002,0.3,C7,0.00030669931401145926,0.397058473366196,0.0458448329328901,0.11212954406270559,8.487612578197606e-06,0.9999502773649389,0.004882233844393206,0.0005428844741754424,-0.001561972539759482,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27002,0.4,C1,0.0001779160975225302,0.3993600052697476,0.0013157430963451344,0.1774863996352271,1.4165489751455647e-06,0.9999981485102833,0.0018457193387965511,2.776803561616026e-06,-0.0003026053404081852,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27002,0.4,C2,0.001098196413976575,0.39803694890070335,0.009403452646264632,0.11631062998645819,1.6404815063223383e-05,0.9999838926069939,0.006238947071300687,0.0002936090644796996,-0.0007918166689492301,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27002,0.4,C3,0.0002156981143843537,0.39632930509520303,0.007447824209365739,0.1485336340250783,1.041709935058756e-05,0.9999491633775152,0.005013959682382696,0.0007447416524795289,-0.0008022160452090255,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27002,0.4,C4,0.0007441167390592606,0.3983338119046755,0.032261794549892864,0.1960703004924313,1.9923779456323835e-05,0.9999864453153109,0.005721639711611658,0.00028054318910530895,-0.000807566825919509,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27002,0.4,C5,6.715500791012343e-05,0.3995244139472297,0.0058622017840600504,0.12616426457221142,8.941882188158236e-08,0.99999818985094,0.00046337417396239127,2.71639290927439e-06,-0.0003079985209341607,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27002,0.4,C6,0.0010422437594243116,0.1993649688865357,0.026044182014041184,0.13180836387786804,0.00013671179127657985,0.9999864117385788,0.0057287442293590144,0.0003811809052106929,-0.0006350311134643016,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27002,0.4,C7,0.00030656402994757236,0.3970588288733076,0.0458448329328901,0.11212954406270559,7.281114638535421e-06,0.9999572955353551,0.004189960626507256,0.0004667201634852569,-0.001561871326573372,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27002,0.5,C1,0.00017789626300521036,0.39936001619154193,0.0013157430963451344,0.1774863996352271,1.1810611535262004e-06,0.9999984561900372,0.0015392786991279374,2.3160306654446128e-06,-0.00030259682827155077,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27002,0.5,C2,0.0011020556620506092,0.3980370035612254,0.009403452646264632,0.11631062998645819,1.3694382904917938e-05,0.9999865541094158,0.005212499260763952,0.00024530373700301644,-0.0007916914168470401,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27002,0.5,C3,0.00021544201623618277,0.39632930509520303,0.007447824209365739,0.1485336340250783,8.69292320791221e-06,0.9999575073485878,0.0041869566372795585,0.000621903884840555,-0.0008012714350366656,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27002,0.5,C4,0.0007438836628972462,0.3983339218001321,0.032261794549892864,0.1960703004924313,1.6634858828724026e-05,0.9999886866180155,0.004779293040763548,0.00023433808818890123,-0.0008074997871657108,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27002,0.5,C5,6.71546202668524e-05,0.39952445189992136,0.0058622017840600504,0.12616426457221142,7.4525270023982e-08,0.9999984906706038,0.0003862196414833154,2.2640974713383777e-06,-0.0003079917232632068,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27002,0.5,C6,0.0010393149025379159,0.1993651183869657,0.026044182014041184,0.13180836387786804,0.00011449122195740097,0.9999886585712872,0.004785241320593197,0.00031840182511330695,-0.0006348816130343216,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27002,0.5,C7,0.00030642874588368546,0.39705918438041926,0.0458448329328901,0.11212954406270559,6.074616698873235e-06,0.9999643137057713,0.0034976874086213054,0.00039055585279507143,-0.0015617701133872064,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27002,0.6,C1,0.00017787642848789056,0.39936002711333624,0.0013157430963451344,0.1774863996352271,9.455733319068358e-07,0.9999987638697911,0.001232838059459324,1.8552577692731997e-06,-0.0003025883161349163,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27002,0.6,C2,0.0011059149101246433,0.3980370582217475,0.009403452646264632,0.11631062998645819,1.0983950746612494e-05,0.9999892156118376,0.004186051450227218,0.0001969984095263333,-0.0007915661647448502,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27002,0.6,C3,0.00021518591808801187,0.39632930509520303,0.007447824209365739,0.1485336340250783,6.968747065236861e-06,0.9999658513196605,0.00335995359217642,0.0004990661172015812,-0.0008003268248643336,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27002,0.6,C4,0.0007436505867352318,0.3983340316955887,0.032261794549892864,0.1960703004924313,1.3345938201124214e-05,0.9999909279207202,0.003836946369915439,0.000188132987272438,-0.0008074327484118848,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27002,0.6,C5,6.715423262358136e-05,0.39952448985261296,0.0058622017840600504,0.12616426457221142,5.963171816638165e-08,0.9999987914902675,0.0003090651090042396,1.8118020334023655e-06,-0.0003079849255922529,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27002,0.6,C6,0.0010363860456515201,0.1993652678873957,0.026044182014041184,0.13180836387786804,9.22706526382221e-05,0.9999909054039956,0.0038417384118273794,0.0002556227450159487,-0.0006347321126043137,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27002,0.6,C7,0.0003062934618197985,0.3970595398875309,0.0458448329328901,0.11212954406270559,4.868118759211048e-06,0.9999713318761876,0.002805414190735355,0.00031439154210488596,-0.0015616689002010964,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27002,0.7,C1,0.00017785659397057073,0.3993600380351306,0.0013157430963451344,0.1774863996352271,7.100855102874714e-07,0.9999990715495449,0.0009263974197907103,1.3944848731017867e-06,-0.0003025798039982819,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27002,0.7,C2,0.0011097741581986775,0.39803711288226956,0.009403452646264632,0.11631062998645819,8.273518588307051e-06,0.9999918771142595,0.003159603639690485,0.0001486930820496224,-0.0007914409126426603,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27002,0.7,C3,0.00021492981993984095,0.39632930509520303,0.007447824209365739,0.1485336340250783,5.244570922561511e-06,0.9999741952907333,0.002532950547073282,0.0003762283495626073,-0.0007993822146920015,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27002,0.7,C4,0.0007434175105732173,0.39833414159104524,0.032261794549892864,0.1960703004924313,1.0057017573524403e-05,0.9999931692234248,0.0028945996990673286,0.00014192788635603026,-0.0008073657096580866,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27002,0.7,C5,6.715384498031032e-05,0.3995245278053046,0.0058622017840600504,0.12616426457221142,4.4738166308781295e-08,0.9999990923099312,0.00023191057652516365,1.3595065954663532e-06,-0.0003079781279212712,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27002,0.7,C6,0.0010334571887651244,0.1993654173878257,0.026044182014041184,0.13180836387786804,7.005008331904324e-05,0.999993152236704,0.0028982355030615623,0.0001928436649185905,-0.0006345826121743059,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27002,0.7,C7,0.0003061581777559116,0.3970598953946425,0.0458448329328901,0.11212954406270559,3.6616208195488613e-06,0.9999783500466037,0.0021131409728494047,0.00023694553382581918,-0.0015615676870149586,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27002,0.8,C1,0.0001778367594532509,0.39936004895692495,0.0013157430963451344,0.1774863996352271,4.7459768866810677e-07,0.9999993792292987,0.0006199567801220963,9.337119769303737e-07,-0.00030257129186164744,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27002,0.8,C2,0.0011136334062727114,0.3980371675427916,0.009403452646264632,0.11631062998645819,5.5630864300016045e-06,0.9999945386166813,0.0021331558291537503,0.00010038775457293925,-0.0007913156605404426,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27002,0.8,C3,0.00021467372179167005,0.39632930509520303,0.007447824209365739,0.1485336340250783,3.5203947798861595e-06,0.9999825392618058,0.001705947501970143,0.0002533905819236265,-0.0007984376045196417,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27002,0.8,C4,0.0007431844344112029,0.3983342514865018,0.032261794549892864,0.1960703004924313,6.76809694592459e-06,0.9999954105261295,0.001952253028219218,9.572278543956703e-05,-0.0008072986709042607,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27002,0.8,C5,6.715345733703928e-05,0.3995245657579963,0.0058622017840600504,0.12616426457221142,2.9844614451180923e-08,0.999999393129595,0.0001547560440460877,9.072111574748298e-07,-0.0003079713302503173,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27002,0.8,C6,0.0010305283318787287,0.19936556688825569,0.026044182014041184,0.13180836387786804,4.7829513999864344e-05,0.9999953990694124,0.001954732594295744,0.00013006458482120453,-0.0006344331117443258,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27002,0.8,C7,0.0003060228936920247,0.3970602509017541,0.0458448329328901,0.11212954406270559,2.4551228798866733e-06,0.99998536821702,0.0014208677549634534,0.00015932125353745885,-0.0015614664738288486,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27002,0.9,C1,0.0001778169249359311,0.39936005987871925,0.0013157430963451344,0.1774863996352271,2.391098670487423e-07,0.9999996869090526,0.00031351614045348273,4.7293908075896063e-07,-0.000302562779725013,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27002,0.9,C2,0.0011174926543467455,0.3980372222033137,0.009403452646264632,0.11631062998645819,2.8526542716961603e-06,0.9999972001191033,0.0011067080186170169,5.20824270962561e-05,-0.0007911904084382249,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27002,0.9,C3,0.00021441762364349912,0.39632930509520303,0.007447824209365739,0.1485336340250783,1.79621863721081e-06,0.9999908832328784,0.0008789444568670049,0.00013055281428465265,-0.0007974929943473374,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27002,0.9,C4,0.0007429513582491885,0.39833436138195844,0.032261794549892864,0.1960703004924313,3.479176318324779e-06,0.999997651828834,0.001009906357371108,4.95176845231593e-05,-0.0008072316321504625,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27002,0.9,C5,6.715306969376824e-05,0.3995246037106879,0.0058622017840600504,0.12616426457221142,1.495106259358057e-08,0.9999996939492586,7.760151156701183e-05,4.549157195388176e-07,-0.0003079645325793634,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27002,0.9,C6,0.001027599474992333,0.1993657163886857,0.026044182014041184,0.13180836387786804,2.5608944680685467e-05,0.9999976459021208,0.0010112296855299264,6.728550472384631e-05,-0.000634283611314318,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27002,0.9,C7,0.0003058876096281378,0.39706060640886576,0.0458448329328901,0.11212954406270559,1.2486249402244869e-06,0.9999923863874363,0.000728594537077503,8.169697324908465e-05,-0.0015613652606427109,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27002,1.0,C1,0.00017779709041861123,0.3993600708005136,0.0013157430963451344,0.1774863996352271,3.622045429377873e-09,0.9999999945888064,7.075500784869068e-06,1.216618458754759e-08,-0.0003025542675884063,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27002,1.0,C2,0.0011213519024207796,0.3980372768638358,0.009403452646264632,0.11631062998645819,1.4222211339071605e-07,0.9999998616215251,8.026020808028336e-05,3.777099619545199e-06,-0.0007910651563360349,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27002,1.0,C3,0.00021416152549532823,0.39632930509520303,0.007447824209365739,0.1485336340250783,7.204249453546038e-08,0.9999992272039512,5.194141176386688e-05,7.715046645678791e-06,-0.0007965483841749776,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27002,1.0,C4,0.000742718282087174,0.398334471277415,0.032261794549892864,0.1960703004924313,1.902556907249683e-07,0.9999998931315387,6.755968652299837e-05,3.3125836066960623e-06,-0.0008071645933966365,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27002,1.0,C5,6.71526820504972e-05,0.39952464166337953,0.0058622017840600504,0.12616426457221142,5.751073598021214e-11,0.9999999947689223,4.4697908793595136e-07,2.6202816028053633e-09,-0.0003079577349084095,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27002,1.0,C6,0.0010246706181059372,0.1993658658891157,0.026044182014041184,0.13180836387786804,3.388375361506595e-06,0.9999998927348291,6.77267767641091e-05,4.506424626460337e-06,-0.0006341341108843102,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27002,1.0,C7,0.00030575232556425086,0.3970609619159774,0.0458448329328901,0.11212954406270559,4.212700056230042e-08,0.9999994045578525,3.632131919155251e-05,4.0726929607104445e-06,-0.001561264047456573,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27003,0.0,C1,0.0002903371583419745,0.3998900197274904,0.02092456448287977,0.1552466185206919,1.685063350213751e-05,0.9999998208908212,0.0008464258475955333,0.00011866001246974012,-7.933150576008852e-05,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27003,0.0,C2,0.0004962130992140403,0.39904551733562565,0.00428901670819537,0.18151456544370692,6.382591965108297e-06,0.9999810523357336,0.005052758440736425,0.0007820887027311929,-0.0008594252822100579,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27003,0.0,C3,0.0008152305951153386,0.397181886628446,0.04807844209934142,0.10469804923667611,2.143778626724973e-05,0.9999183264689179,0.009260191416434053,0.000635404932479211,-0.0014762087212638053,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27003,0.0,C4,0.0002979981189978241,0.39815448818493215,0.035948411875250136,0.16315652453439322,4.544298147312852e-06,0.9999751641494128,0.004263471893803383,0.00035830199296410514,-0.0008184534178771186,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27003,0.0,C5,3.3330006040758904e-05,0.3999348482239913,0.003028139972870103,0.19256421093306597,2.5128457106759806e-08,0.999999973470288,0.0003170391591381721,9.600389507258278e-07,-2.7499505309891425e-05,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27003,0.0,C6,0.0008918084403192245,0.19907518273035674,0.0013001279287855327,0.09552064130444114,2.5604858139779252e-05,0.9999228909271327,0.010120248641170681,1.3157617904629992e-05,-0.0009248172696432744,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27003,0.0,C7,0.0002995526297157405,0.39690543443121196,5.3583771758125565e-05,0.14691782987965174,2.393819433798861e-05,0.9998525735359922,0.009785334810416782,4.297188443591615e-05,-0.0021566289010959694,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27003,0.1,C1,0.00029011932769093616,0.39989002223735026,0.02092456448287977,0.1552466185206919,1.5172487256622852e-05,0.9999998387941589,0.0007618369955896409,0.00010680154399039798,-7.933128098835951e-05,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27003,0.1,C2,0.000496210809621011,0.3990458597662503,0.00428901670819537,0.18151456544370692,5.745945253368741e-06,0.9999829388544477,0.004549397374252315,0.000704176210355123,-0.0008594204274238737,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27003,0.1,C3,0.0008151792989579587,0.3971826067445575,0.04807844209934142,0.10469804923667611,1.9303933540743723e-05,0.9999264200108715,0.008340603610670823,0.0005723057370788931,-0.0014759093507919485,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27003,0.1,C4,0.0002979707583651155,0.39815456189743403,0.035948411875250136,0.16315652453439322,4.090837056952973e-06,0.9999776353573813,0.0038384879938672387,0.00032273963648354886,-0.0008183645818752583,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27003,0.1,C5,3.349258927674061e-05,0.3999348482239913,0.003028139972870103,0.19256421093306597,2.2616009731329406e-08,0.9999999761228271,0.000285342781761487,8.640578834095969e-07,-2.7499422626059422e-05,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27003,0.1,C6,0.0008917476093142451,0.19907591281338263,0.0013001279287855327,0.09552064130444114,2.305732870234115e-05,0.9999305341235762,0.009115905234495547,1.1851842991517092e-05,-0.0009240871866173783,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27003,0.1,C7,0.00029922042696773623,0.3969075740899221,5.3583771758125565e-05,0.14691782987965174,2.155608706650745e-05,0.9998671371782125,0.008813982787676502,4.2961474694902524e-05,-0.0021562989355300988,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27003,0.2,C1,0.00028990149703989786,0.39989002474721014,0.02092456448287977,0.1552466185206919,1.3494341011108191e-05,0.9999998566974967,0.0006772481435837484,9.494307551105585e-05,-7.93310562166305e-05,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27003,0.2,C2,0.0004962085200279818,0.3990462021968748,0.00428901670819537,0.18151456544370692,5.1092985416291854e-06,0.9999848253731617,0.004046036307768205,0.0006262637179790809,-0.0008594155726377173,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27003,0.2,C3,0.0008151280028005788,0.39718332686066904,0.04807844209934142,0.10469804923667611,1.7170080814237717e-05,0.9999345135528253,0.007421015804907593,0.0005092065416786307,-0.0014756099803200917,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27003,0.2,C4,0.0002979433977324069,0.39815463560993597,0.035948411875250136,0.16315652453439322,3.6373759665930945e-06,0.9999801065653497,0.003413504093931094,0.0002871772800029926,-0.0008182757458733703,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27003,0.2,C5,3.365517251272232e-05,0.3999348482239913,0.003028139972870103,0.19256421093306597,2.0103562355899003e-08,0.9999999787753662,0.00025364640438480174,7.68076816093366e-07,-2.749933994222742e-05,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27003,0.2,C6,0.0008916867783092658,0.19907664289640853,0.0013001279287855327,0.09552064130444114,2.050979926490305e-05,0.9999381773200199,0.008111561827820413,1.0546068078431947e-05,-0.0009233571035914823,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27003,0.2,C7,0.0002988882242197319,0.39690971374863226,5.3583771758125565e-05,0.14691782987965174,1.9173979795026296e-05,0.9998817008204327,0.007842630764936218,4.2951064953888896e-05,-0.0021559689699642004,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27003,0.3,C1,0.0002896836663888595,0.39989002725707007,0.02092456448287977,0.1552466185206919,1.181619476559353e-05,0.9999998746008344,0.0005926592915778558,8.308460703165821e-05,-7.93308314449015e-05,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27003,0.3,C2,0.0004962062304349525,0.39904654462749944,0.00428901670819537,0.18151456544370692,4.4726518298896286e-06,0.9999867118918756,0.0035426752412840946,0.000548351225603011,-0.0008594107178515331,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27003,0.3,C3,0.0008150767066431989,0.39718404697678056,0.04807844209934142,0.10469804923667611,1.5036228087731709e-05,0.9999426070947789,0.006501427999144362,0.0004461073462783127,-0.0014753106098482072,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27003,0.3,C4,0.0002979160370996983,0.3981547093224378,0.035948411875250136,0.16315652453439322,3.1839148762332156e-06,0.9999825777733181,0.00298852019399495,0.0002516149235224363,-0.0008181869098714822,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27003,0.3,C5,3.381775574870402e-05,0.3999348482239913,0.003028139972870103,0.19256421093306597,1.75911149804686e-08,0.9999999814279052,0.00022195002700811656,6.720957487771351e-07,-2.749925725836766e-05,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27003,0.3,C6,0.0008916259473042865,0.19907737297943442,0.0013001279287855327,0.09552064130444114,1.7962269827464946e-05,0.9999458205164633,0.007107218421145277,9.240293165319047e-06,-0.0009226270205655862,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27003,0.3,C7,0.0002985560214717276,0.39691185340734236,5.3583771758125565e-05,0.14691782987965174,1.6791872523545133e-05,0.9998962644626528,0.006871278742195936,4.294065521287527e-05,-0.002155639004398302,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27003,0.4,C1,0.00028946583573782116,0.39989002976692994,0.02092456448287977,0.1552466185206919,1.0138048520078871e-05,0.9999998925041722,0.0005080704395719633,7.122613855231608e-05,-7.933060667317249e-05,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27003,0.4,C2,0.0004962039408419232,0.39904688705812397,0.00428901670819537,0.18151456544370692,3.8360051181500726e-06,0.9999885984105896,0.003039314174799985,0.0004704387332269411,-0.0008594058630653767,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27003,0.4,C3,0.000815025410485819,0.3971847670928921,0.04807844209934142,0.10469804923667611,1.2902375361225703e-05,0.9999507006367325,0.005581840193381132,0.0003830081508780503,-0.0014750112393763226,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27003,0.4,C4,0.00029788867646698974,0.39815478303493973,0.035948411875250136,0.16315652453439322,2.7304537858733375e-06,0.9999850489812867,0.0025635362940588055,0.00021605256704188003,-0.000818098073869622,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27003,0.4,C5,3.398033898468573e-05,0.3999348482239913,0.003028139972870103,0.19256421093306597,1.5078667605038197e-08,0.9999999840804443,0.00019025364963143137,5.761146814609042e-07,-2.7499174574535656e-05,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27003,0.4,C6,0.0008915651162993072,0.19907810306246035,0.0013001279287855327,0.09552064130444114,1.5414740390026843e-05,0.9999534637129069,0.006102875014470144,7.934518252206146e-06,-0.0009218969375396624,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27003,0.4,C7,0.0002982238187237233,0.3969139930660525,5.3583771758125565e-05,0.14691782987965174,1.4409765252063974e-05,0.9999108281048732,0.005899926719455655,4.293024547183388e-05,-0.0021553090388324314,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27003,0.5,C1,0.0002892480050867828,0.3998900322767898,0.02092456448287977,0.1552466185206919,8.459902274564213e-06,0.9999999104075099,0.00042348158756607085,5.9367670072973944e-05,-7.933038190144348e-05,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27003,0.5,C2,0.0004962016512488939,0.39904722948874854,0.00428901670819537,0.18151456544370692,3.199358406410518e-06,0.9999904849293035,0.002535953108315875,0.00039252624085089893,-0.0008594010082791925,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27003,0.5,C3,0.0008149741143284391,0.3971854872090036,0.04807844209934142,0.10469804923667611,1.0768522634719698e-05,0.9999587941786863,0.004662252387617901,0.00031990895547773235,-0.0014747118689044658,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27003,0.5,C4,0.00029786131583428116,0.39815485674744167,0.035948411875250136,0.16315652453439322,2.2769926955134585e-06,0.9999875201892552,0.002138552394122661,0.00018049021056132375,-0.0008180092378677339,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27003,0.5,C5,3.414292222066743e-05,0.3999348482239913,0.003028139972870103,0.19256421093306597,1.2566220229607794e-08,0.9999999867329834,0.0001585572722547462,4.801336140891621e-07,-2.7499091890703653e-05,0.0,True,True,True,True,True,True,True,-1.0,1.0,0.0
27003,0.5,C6,0.0008915042852943279,0.19907883314548624,0.0013001279287855327,0.09552064130444114,1.2867210952588743e-05,0.9999611069093504,0.0050985316077950095,6.628743339093246e-06,-0.0009211668545137663,0.0,True,True,True,True,True,True,True,-1.0,1.0,3.700743415417188e-17
27003,0.5,C7,0.000297891615975719,0.39691613272476267,5.3583771758125565e-05,0.14691782987965174,1.2027657980582815e-05,0.9999253917470934,0.0049285746967153736,4.2919835730820255e-05,-0.002154979073266561,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
27003,0.6,C1,0.00028903017443574446,0.3998900347866497,0.02092456448287977,0.1552466185206919,6.781756029049553e-06,0.9999999283108476,0.0003388927355601784,4.750920159363181e-05,-7.933015712971447e-05,0.0,True,True,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
