seed,tau,criterion,mean_abs_departure,median_abs_departure,max_abs_departure
27002,0.7,C3,0.02876321251352406,0.008864407420267695,0.1448833276480765
27002,0.7,C4,0.0457292822488832,0.03834809813369875,0.19356865664696202
27002,0.7,C5,0.03828807446727775,0.027417563775264824,0.12616415005416143
27002,0.7,C6,0.03579276969871696,0.027494170963375135,0.13012456289665675
27002,0.7,C7,0.034703137714755104,0.03354948973793809,0.10960153602021191
27002,0.8,C1,0.03448363408975856,0.02095965794881846,0.17723709837217771
27002,0.8,C2,0.02779957818401148,0.017915419721205264,0.11506414536940834
27002,0.8,C3,0.028664949730974696,0.00861617889339597,0.14474951243398657
27002,0.8,C4,0.0454206629405197,0.038128406497395906,0.19347649222826216
27002,0.8,C5,0.03847902441352494,0.027585288412914133,0.12616418800685308
27002,0.8,C6,0.035787682352360635,0.027079058553520483,0.1300625294780468
27002,0.8,C7,0.034593201202506106,0.03346803615712102,0.10950878294805011
27002,0.9,C1,0.034386151816849564,0.020795063236672046,0.17723710929397202
27002,0.9,C2,0.027638099064059587,0.01738940276297698,0.11502842171742123
27002,0.9,C3,0.028566686948425336,0.008439588231482567,0.14461569721989667
27002,0.9,C4,0.04511204363215619,0.03776688230031995,0.1933843278095624
27002,0.9,C5,0.038669974359772125,0.02759936701476593,0.12616422595954468
27002,0.9,C6,0.03578259500600431,0.02698237972992594,0.13000049605943687
27002,0.9,C7,0.03448326469025711,0.03349903348446757,0.1094160298758883
27002,1.0,C1,0.03428866954394058,0.020556606494185687,0.17723712021576637
27002,1.0,C2,0.027476619944107696,0.01688264538535473,0.1149926980654341
27002,1.0,C3,0.02846842416587598,0.008215875294053071,0.14448188200580675
27002,1.0,C4,0.04480342432379268,0.03715084840504884,0.19329216339086266
27002,1.0,C5,0.038860924306019305,0.027728775760083,0.12616426391223634
27002,1.0,C6,0.03577750765964798,0.02668312560604873,0.12993846264082692
27002,1.0,C7,0.03437332817800811,0.03360421320862744,0.10932327680372647
27003,0.0,C1,0.04628830039154017,0.031905167110981986,0.15514151140381433
27003,0.0,C2,0.038046381925966315,0.011579845560794211,0.1815111261666614
27003,0.0,C3,0.04083240271547387,0.038474032391223226,0.10375185727103552
27003,0.0,C4,0.05106505976478443,0.03627471347981856,0.16153437665115403
27003,0.0,C5,0.03271829581217891,0.017531627299346885,0.19253284618222094
27003,0.0,C6,0.02303591353661126,0.017443446076017284,0.09551327579635048
