seed,eta,criterion,min_active_g,max_active_g,min_headroom,max_headroom,max_class_ceiling_excess,min_derivative,structural_zero_max_abs,lower_bound_ok,class_ceiling_ok,headroom_nonnegative_ok,monotonicity_ok,structural_zero_ok,profile_min,profile_max,profile_mean
21002,0.3,C1,0.0001276023328792548,0.3643651645531703,0.05078195425936827,0.18065133409560608,-0.035634835446829716,0.11557478802825959,0.0,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
21002,0.3,C2,0.0006668650971026878,0.32294519949649464,0.020145015832068403,0.19103168422168842,-0.01554121741268949,0.12346280636992417,0.0,True,True,True,True,True,-1.0,1.0,7.401486830834377e-17
21002,0.3,C3,0.0014250768677386992,0.35450454800075404,0.06350353172725198,0.1785528303958884,-0.045495451999245984,0.08215356518242994,0.0,True,True,True,True,True,-1.0,1.0,0.0
21002,0.3,C4,0.0003340678600147539,0.3734615351953548,0.03318290130403867,0.16221703178183008,-0.026538464804645223,0.08162673558011048,0.0,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
21002,0.3,C5,5.9771312804003824e-05,0.3783695025003732,0.030781898593812307,0.09662555500860692,-0.02163049749962681,0.10844065555614549,0.0,True,True,True,True,True,-1.0,1.0,0.0
21002,0.3,C6,0.00036176771371142013,0.16199991402337294,0.05333537531783161,0.13781734716692776,-0.038000085976627074,0.09358934305363467,0.0,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
21002,0.3,C7,0.002437024542173298,0.386108579031776,0.01804718701954733,0.15227110871221372,-0.013891420968224044,0.12036570809759325,0.0,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
21002,0.4,C1,0.00011920245994352617,0.36945340653326647,0.05078195425936827,0.18065133409560608,-0.03054659346673355,0.10800842655408405,0.0,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
21002,0.4,C2,0.0006289793946667245,0.3336306223331202,0.020145015832068403,0.19103168422168842,-0.013610794201892762,0.12412089219675335,0.0,True,True,True,True,True,-1.0,1.0,7.401486830834377e-17
21002,0.4,C3,0.0015709809716066307,0.3608904944949169,0.06350353172725198,0.1785528303958884,-0.03910950550508313,0.09117091952216703,0.0,True,True,True,True,True,-1.0,1.0,0.0
21002,0.4,C4,0.0003720563767941864,0.3765914957485091,0.03318290130403867,0.16221703178183008,-0.023408504251490936,0.09092341894489347,0.0,True,True,True,True,True,-1.0,1.0,5.551115123125783e-17
