seed,eta,factor,criterion,pathway,active_alternatives,RE,base_IQR,SRE
21003,0.1,h_D,C4,h_D->C4,6,0.03221676768005917,0.13599860262509564,0.23689043165122464
21003,0.1,h_D,C6,h_D->C6,6,0.02588097962813412,0.05755767933509707,0.44965293817714724
21003,0.1,h_D,C7,h_D->C7,6,0.019838141219070574,0.09571298205185563,0.2072669850377804
21003,0.1,h_E,C6,h_E->C6,6,0.018759495052907808,0.05755767933509707,0.3259251462062138
21003,0.1,h_I,C2,h_I->C2,6,0.02667820927072391,0.12767906264284534,0.20894740859072172
21003,0.1,h_I,C4,h_I->C4,6,0.03375421364020336,0.13599860262509564,0.24819529751349478
21003,0.1,h_I,C5,h_I->C5,5,0.06188868198425741,0.1250560615811349,0.49488750246312435
21003,0.1,h_T,C3,h_T->C3,5,0.025173903614343074,0.09723669337472463,0.2588930448001824
21003,0.1,h_T,C7,h_T->C7,6,0.03192503660161107,0.09571298205185563,0.33354970158573777
21003,0.2,h_D,C1,h_D->C1,6,0.04835545149162909,0.09671684667520627,0.49996927271125785
21003,0.2,h_D,C2,h_D->C2,6,0.04046417500451879,0.12748913152252722,0.31739313399473124
21003,0.2,h_D,C3,h_D->C3,5,0.0366583322954086,0.09688477986777097,0.3783703936269637
21003,0.2,h_D,C4,h_D->C4,6,0.03361153165222094,0.13607489600622505,0.24700758654584085
21003,0.2,h_D,C6,h_D->C6,6,0.027466560928833497,0.05695767588638801,0.48222755758395236
21003,0.2,h_D,C7,h_D->C7,6,0.021292865811653024,0.08985216077352307,0.23697666954371632
21003,0.2,h_E,C6,h_E->C6,6,0.01977305808733211,0.05695767588638801,0.34715352723355075
21003,0.2,h_I,C2,h_I->C2,6,0.028182255957818446,0.12748913152252722,0.22105614510847624
21003,0.2,h_I,C4,h_I->C4,6,0.03504193215559685,0.13607489600622505,0.2575194483612632
21003,0.2,h_I,C5,h_I->C5,5,0.0661343563953998,0.13428429801316188,0.4924950822502355
21003,0.2,h_T,C3,h_T->C3,5,0.026238082617484386,0.09688477986777097,0.2708173838349376
21003,0.2,h_T,C7,h_T->C7,6,0.03403304981826007,0.08985216077352307,0.3787671829469224
21003,0.3,h_D,C1,h_D->C1,6,0.05178664854982919,0.09697007447098713,0.5340477341263608
21003,0.3,h_D,C2,h_D->C2,6,0.043086819357724765,0.12846709817036467,0.33539186274956134
21003,0.3,h_D,C3,h_D->C3,5,0.038033948886060695,0.09618971678206971,0.39540556057396586
21003,0.3,h_D,C4,h_D->C4,6,0.03482213843596839,0.13614501370985715,0.2557724112461669
21003,0.3,h_D,C6,h_D->C6,6,0.029063580853194305,0.05823909185895332,0.4990390461974076
21003,0.3,h_D,C7,h_D->C7,6,0.02253849901729997,0.08561220904415143,0.2632626732644322
21003,0.3,h_E,C6,h_E->C6,6,0.020712964519638263,0.05823909185895332,0.35565397498722034
21003,0.3,h_I,C2,h_I->C2,6,0.029908126611910946,0.12846709817036467,0.23280767634383656
21003,0.3,h_I,C4,h_I->C4,6,0.036287376328164006,0.13614501370985715,0.2665347436464373
21003,0.3,h_I,C5,h_I->C5,5,0.07024361239566654,0.14318019250222314,0.49059587899412327
21003,0.3,h_T,C3,h_T->C3,5,0.027347144473458398,0.09618971678206971,0.2843042415348056
21003,0.3,h_T,C7,h_T->C7,6,0.036308864331364626,0.08561220904415143,0.42410848565086695
21003,0.4,h_D,C1,h_D->C1,6,0.05517492383697087,0.09795386037504569,0.5632746236355961
21003,0.4,h_D,C2,h_D->C2,6,0.045230484438661,0.12817481742530087,0.3528812082347457
21003,0.4,h_D,C3,h_D->C3,5,0.03942474352837528,0.09629990804818515,0.4093954431217016
21003,0.4,h_D,C4,h_D->C4,6,0.036146917974016285,0.13773164066567595,0.2624445465039901
21003,0.4,h_D,C6,h_D->C6,6,0.03032107932677046,0.06058234678406109,0.5004936410658705
21003,0.4,h_D,C7,h_D->C7,6,0.02360227446939404,0.08335992268871761,0.28313695248070764
21003,0.4,h_E,C6,h_E->C6,6,0.021691676341886935,0.06058234678406109,0.3580527578247572
21003,0.4,h_I,C2,h_I->C2,6,0.03130051604355007,0.12817481742530087,0.2442017603149505
21003,0.4,h_I,C4,h_I->C4,6,0.037673278970980724,0.13773164066567595,0.27352668412738756
21003,0.4,h_I,C5,h_I->C5,5,0.07440037390863538,0.15237581291973942,0.48826892196687316
21003,0.4,h_T,C3,h_T->C3,5,0.028231272489242454,0.09629990804818515,0.29315991116858947
21003,0.4,h_T,C7,h_T->C7,6,0.03823067100784187,0.08335992268871761,0.4586217186182394
21003,0.5,h_D,C1,h_D->C1,6,0.05874933758578218,0.09937665876290379,0.591178434820969
21003,0.5,h_D,C2,h_D->C2,6,0.047790738774775826,0.1316400685838136,0.3630409744430132
21003,0.5,h_D,C3,h_D->C3,5,0.04074857262792932,0.09799815573198065,0.41580958665139095
21003,0.5,h_D,C4,h_D->C4,6,0.03712079664167253,0.13916008797230028,0.2667488730590243
21003,0.5,h_D,C6,h_D->C6,6,0.0314727933664227,0.06389424298267032,0.4925763558145028
21003,0.5,h_D,C7,h_D->C7,6,0.02477744395396867,0.08197800249095967,0.30224503160343313
21003,0.5,h_E,C6,h_E->C6,6,0.022539538370548905,0.06389424298267032,0.3527632118015611
21003,0.5,h_I,C2,h_I->C2,6,0.03290967266753224,0.1316400685838136,0.2499973831776687
21003,0.5,h_I,C4,h_I->C4,6,0.03884213652931365,0.13916008797230028,0.2791183671626165
21003,0.5,h_I,C5,h_I->C5,5,0.07820326735350114,0.16170936416795673,0.48360382687420017
21003,0.5,h_T,C3,h_T->C3,5,0.02930944691395706,0.09799815573198065,0.2990816173502044
21003,0.5,h_T,C7,h_T->C7,6,0.040181700788664315,0.08197800249095967,0.49015223068658326
21003,0.6,h_D,C1,h_D->C1,6,0.06221938123181722,0.1009327972508867,0.6164436429572367
21003,0.6,h_D,C2,h_D->C2,6,0.049800253281248645,0.13319715364926313,0.37388376490393765
21003,0.6,h_D,C3,h_D->C3,5,0.04213411307184731,0.09908286622442566,0.4252411610296682
21003,0.6,h_D,C4,h_D->C4,6,0.03805732154671654,0.14125128233809559,0.26942991891113627
21003,0.6,h_D,C6,h_D->C6,6,0.03265787929585551,0.06716056457031805,0.48626570524397517
21003,0.6,h_D,C7,h_D->C7,6,0.025841717537281688,0.0829460600680293,0.3115484631310482
21003,0.6,h_E,C6,h_E->C6,6,0.023418074547791264,0.06716056457031805,0.34868787505387216
21003,0.6,h_I,C2,h_I->C2,6,0.03434547981598786,0.13319715364926313,0.257854457657324
21003,0.6,h_I,C4,h_I->C4,6,0.03984683834146005,0.14125128233809559,0.282098949344768
21003,0.6,h_I,C5,h_I->C5,5,0.08218544593230882,0.1711584288715588,0.4801717711109775
21003,0.6,h_T,C3,h_T->C3,5,0.03013807673505292,0.09908286622442566,0.30417041697688785
21003,0.6,h_T,C7,h_T->C7,6,0.04185880452263467,0.0829460600680293,0.5046509079249691
21003,0.7,h_D,C1,h_D->C1,6,0.06595205121258811,0.1043736040947277,0.6318843905409194
21003,0.7,h_D,C2,h_D->C2,6,0.051901115849430454,0.13579196236864638,0.38221051484732005
21003,0.7,h_D,C3,h_D->C3,5,0.04344814658059651,0.1008417364144652,0.4308548040227246
21003,0.7,h_D,C4,h_D->C4,6,0.0387670891489837,0.14574013931001645,0.2660014552768669
21003,0.7,h_D,C6,h_D->C6,6,0.03369740906481668,0.07105098892146555,0.47427079588700727
21003,0.7,h_D,C7,h_D->C7,6,0.026872032233001893,0.08426278828681369,0.31890746531216074
21003,0.7,h_E,C6,h_E->C6,6,0.02413156806182931,0.07105098892146555,0.33963732845665107
21003,0.7,h_I,C2,h_I->C2,6,0.03555712946152023,0.13579196236864638,0.2618500303039168
21003,0.7,h_I,C4,h_I->C4,6,0.040961624479289936,0.14574013931001645,0.28105932019095897
21003,0.7,h_I,C5,h_I->C5,5,0.08572070807750784,0.1802117257727378,0.4756666510431914
21003,0.7,h_T,C3,h_T->C3,5,0.031013027206930888,0.1008417364144652,0.3075415825760681
21003,0.7,h_T,C7,h_T->C7,6,0.043410947257566904,0.08426278828681369,0.515185269080932
21003,0.8,h_D,C1,h_D->C1,6,0.06906552102951516,0.1100713183189034,0.6274615593209129
21003,0.8,h_D,C2,h_D->C2,6,0.05401522202688936,0.14049934764808789,0.3844517638743643
21003,0.8,h_D,C3,h_D->C3,5,0.044530655423171986,0.10273336226773065,0.4334585614621313
21003,0.8,h_D,C4,h_D->C4,6,0.03956915367087005,0.1485718197564952,0.26633014077270095
21003,0.8,h_D,C6,h_D->C6,6,0.03505003653965811,0.07561573563509227,0.46352834161846485
21003,0.8,h_D,C7,h_D->C7,6,0.027915582175857177,0.08742287283516491,0.31931668761529325
21003,0.8,h_E,C6,h_E->C6,6,0.024927660548392114,0.07561573563509227,0.32966234261554744
21003,0.8,h_I,C2,h_I->C2,6,0.03697891313534249,0.14049934764808789,0.2631963333217836
21003,0.8,h_I,C4,h_I->C4,6,0.041956296045456566,0.1485718197564952,0.28239740291220294
21003,0.8,h_I,C5,h_I->C5,5,0.0899937640885373,0.1904176716691683,0.47261245922815337
21003,0.8,h_T,C3,h_T->C3,5,0.031794089633206665,0.10273336226773065,0.30948164190362487
21003,0.8,h_T,C7,h_T->C7,6,0.045009688165560544,0.08742287283516491,0.5148502526325242
21003,0.9,h_D,C1,h_D->C1,6,0.07227974222567991,0.1157809954629719,0.6242798477939459
21003,0.9,h_D,C2,h_D->C2,6,0.05563880327493062,0.14422903167330728,0.3857670167305299
21003,0.9,h_D,C3,h_D->C3,5,0.045716055870554405,0.10566182183384437,0.43266389956829704
21003,0.9,h_D,C4,h_D->C4,6,0.04035666895745524,0.15346306332363607,0.26297317467255726
21003,0.9,h_D,C6,h_D->C6,6,0.03607113333692997,0.08003727293394813,0.4506791900099781
21003,0.9,h_D,C7,h_D->C7,6,0.028768724532235807,0.09157972773280305,0.31413856804486834
21003,0.9,h_E,C6,h_E->C6,6,0.02572665582401186,0.08003727293394813,0.32143343820474374
21003,0.9,h_I,C2,h_I->C2,6,0.03801858467273798,0.14422903167330728,0.2635986959864651
21003,0.9,h_I,C4,h_I->C4,6,0.04284063139845105,0.15346306332363607,0.2791592352605779
21003,0.9,h_I,C5,h_I->C5,5,0.09383109413088352,0.20076981404966604,0.46735658233565136
21003,0.9,h_T,C3,h_T->C3,5,0.032457348569396666,0.10566182183384437,0.3071814209311042
21003,0.9,h_T,C7,h_T->C7,6,0.04684158313052377,0.09157972773280305,0.5114841929502051
21003,1.0,h_D,C1,h_D->C1,6,0.07525088997315528,0.12088739731590692,0.6224874688623223
21003,1.0,h_D,C2,h_D->C2,6,0.05756766580782637,0.1484028411158168,0.387914849706357
21003,1.0,h_D,C3,h_D->C3,5,0.046819635977461124,0.10918040309305715,0.42882820222899126
21003,1.0,h_D,C4,h_D->C4,6,0.0408687219867397,0.15847613600251478,0.25788565406360797
21003,1.0,h_D,C6,h_D->C6,6,0.03707875334447916,0.08437979754114333,0.43942690578227855
21003,1.0,h_D,C7,h_D->C7,6,0.02958722482309268,0.09530992780065958,0.3104317200267304
21003,1.0,h_E,C6,h_E->C6,6,0.02650340297809893,0.08437979754114333,0.3140965462125203
21003,1.0,h_I,C2,h_I->C2,6,0.03915598772112652,0.1484028411158168,0.2638493133046185
21003,1.0,h_I,C4,h_I->C4,6,0.043705836034867496,0.15847613600251478,0.27578812266029856
21003,1.0,h_I,C5,h_I->C5,5,0.09719394135950855,0.20973152065245482,0.4634207631579842
21003,1.0,h_T,C3,h_T->C3,5,0.03317477977226231,0.10918040309305715,0.30385287864968563
21003,1.0,h_T,C7,h_T->C7,6,0.048265405983052685,0.09530992780065958,0.5064048110863458
21004,0.0,h_D,C1,h_D->C1,6,0.05017152315663575,0.09218591908008457,0.5442428047227695
21004,0.0,h_D,C2,h_D->C2,6,0.039979948376361416,0.10360784950459218,0.3858776006561503
21004,0.0,h_D,C3,h_D->C3,5,0.030156171369278284,0.10126762259864197,0.29778689965399563
21004,0.0,h_D,C4,h_D->C4,6,0.029178734972970452,0.08849496326675195,0.3297219852466264
21004,0.0,h_D,C6,h_D->C6,6,0.0214345462976068,0.052317185897259436,0.4097037317582465
21004,0.0,h_D,C7,h_D->C7,6,0.021736791792586273,0.09571768899875467,0.22709273510188888
21004,0.0,h_E,C6,h_E->C6,6,0.014671463998170504,0.052317185897259436,0.2804329733388549
21004,0.0,h_I,C2,h_I->C2,6,0.027755324908855863,0.10360784950459218,0.26788824438787123
21004,0.0,h_I,C4,h_I->C4,6,0.03030816132550492,0.08849496326675195,0.34248459128463615
21004,0.0,h_I,C5,h_I->C5,5,0.06013034451975048,0.1452926297149446,0.4138568118514252
21004,0.0,h_T,C3,h_T->C3,5,0.020221372768025065,0.10126762259864197,0.1996825070928105
21004,0.0,h_T,C7,h_T->C7,6,0.03256630793042074,0.09571768899875467,0.34023291066402794
21004,0.1,h_D,C1,h_D->C1,6,0.05349395296398665,0.09204949078845207,0.5811433882491016
21004,0.1,h_D,C2,h_D->C2,6,0.04202786050640711,0.10873688550606268,0.3865096954949782
21004,0.1,h_D,C3,h_D->C3,5,0.032443760216541606,0.09996450783024322,0.32455279299040907
21004,0.1,h_D,C4,h_D->C4,6,0.030781690763382278,0.09354415961424938,0.32906053023500903
21004,0.1,h_D,C6,h_D->C6,6,0.023419802793624468,0.05387790903043103,0.43468284524482825
21004,0.1,h_D,C7,h_D->C7,6,0.0229467426658383,0.09308881690768056,0.24650375230731403
21004,0.1,h_E,C6,h_E->C6,6,0.0159867046929223,0.05387790903043103,0.2967209563310272
21004,0.1,h_I,C2,h_I->C2,6,0.029133567768515896,0.10873688550606268,0.2679271861858101
21004,0.1,h_I,C4,h_I->C4,6,0.03213959579164133,0.09354415961424938,0.3435767227353657
21004,0.1,h_I,C5,h_I->C5,5,0.0632360644336657,0.1441596667630507,0.4386529592716495
21004,0.1,h_T,C3,h_T->C3,5,0.021555825791156055,0.09996450783024322,0.2156347913756139
21004,0.1,h_T,C7,h_T->C7,6,0.03418142969420701,0.09308881690768056,0.3671915792821681
21004,0.2,h_D,C1,h_D->C1,6,0.05650558626012647,0.09286045908696217,0.6084999666715141
21004,0.2,h_D,C2,h_D->C2,6,0.04400079871321733,0.11294993415415296,0.3895601979968923
21004,0.2,h_D,C3,h_D->C3,5,0.03482047173756742,0.09802039509581534,0.35523700657577467
21004,0.2,h_D,C4,h_D->C4,6,0.032508928468665065,0.09856372486021753,0.3298265007175733
21004,0.2,h_D,C6,h_D->C6,6,0.025254263390905515,0.05616268232921054,0.449662700268163
21004,0.2,h_D,C7,h_D->C7,6,0.02402047739389676,0.09125098199464024,0.26323527559456183
21004,0.2,h_E,C6,h_E->C6,6,0.01723614508366579,0.05616268232921054,0.3068967572154985
21004,0.2,h_I,C2,h_I->C2,6,0.03049092188706618,0.11294993415415296,0.2699507716859978
21004,0.2,h_I,C4,h_I->C4,6,0.03360473080611613,0.09856372486021753,0.3409442049134528
21004,0.2,h_I,C5,h_I->C5,5,0.06758111604605276,0.1435725564644223,0.47071054322508243
21004,0.2,h_T,C3,h_T->C3,5,0.023150314751008164,0.09802039509581534,0.2361785496594097
21004,0.2,h_T,C7,h_T->C7,6,0.035941582012769646,0.09125098199464024,0.3938761120892578
21004,0.3,h_D,C1,h_D->C1,6,0.059729894004200736,0.09582265995687936,0.6233378830274188
21004,0.3,h_D,C2,h_D->C2,6,0.04584824291788307,0.11733058253132067,0.390761231456883
21004,0.3,h_D,C3,h_D->C3,5,0.03675671151973923,0.09760111499568955,0.37660134846805743
21004,0.3,h_D,C4,h_D->C4,6,0.033833149993353316,0.10264066354150589,0.32962715580401736
21004,0.3,h_D,C6,h_D->C6,6,0.026934127147195015,0.05921234143691555,0.45487353637983713
21004,0.3,h_D,C7,h_D->C7,6,0.02513670593155032,0.09019102317634323,0.278705186458788
21004,0.3,h_E,C6,h_E->C6,6,0.01846706829886486,0.05921234143691555,0.31187870383790983
21004,0.3,h_I,C2,h_I->C2,6,0.031754265931009704,0.11733058253132067,0.27063929323168967
21004,0.3,h_I,C4,h_I->C4,6,0.035234857093426844,0.10264066354150589,0.34328360590571655
21004,0.3,h_I,C5,h_I->C5,5,0.07151439361630192,0.14387542168677958,0.4970577516116234
21004,0.3,h_T,C3,h_T->C3,5,0.024439066762684016,0.09760111499568955,0.2503974136311142
21004,0.3,h_T,C7,h_T->C7,6,0.03736793989126981,0.09019102317634323,0.41431994642962383
21004,0.4,h_D,C1,h_D->C1,6,0.06265850270492967,0.09795566878904764,0.6396618335507277
21004,0.4,h_D,C2,h_D->C2,6,0.04770764624749335,0.12252121330401403,0.38938274410265716
21004,0.4,h_D,C3,h_D->C3,5,0.038700577357674716,0.09832111177816338,0.39361411458201495
21004,0.4,h_D,C4,h_D->C4,6,0.03525446268182202,0.1066813053619651,0.3304652353275457
21004,0.4,h_D,C6,h_D->C6,6,0.028726372463131596,0.0623453193298578,0.4607622957336187
21004,0.4,h_D,C7,h_D->C7,6,0.026082562196731947,0.08927981242548769,0.29214400756283093
21004,0.4,h_E,C6,h_E->C6,6,0.019648640701457297,0.0623453193298578,0.3151582334061798
21004,0.4,h_I,C2,h_I->C2,6,0.03300915372403232,0.12252121330401403,0.2694158246854503
21004,0.4,h_I,C4,h_I->C4,6,0.036661414211180285,0.1066813053619651,0.34365359597397144
21004,0.4,h_I,C5,h_I->C5,5,0.07509903881459568,0.14577613441385187,0.5151668969412903
21004,0.4,h_T,C3,h_T->C3,5,0.02575173212836919,0.09832111177816338,0.2619145742189075
21004,0.4,h_T,C7,h_T->C7,6,0.0389377804296628,0.08927981242548769,0.43613196949449085
21004,0.5,h_D,C1,h_D->C1,6,0.06553920813020347,0.10107622909186678,0.6484136647993405
21004,0.5,h_D,C2,h_D->C2,6,0.04964383282684442,0.12771978044975243,0.38869337742078736
21004,0.5,h_D,C3,h_D->C3,5,0.040373390128296195,0.09906379230632673,0.4075494102128189
21004,0.5,h_D,C4,h_D->C4,6,0.03691170486015906,0.11274366538365446,0.32739493375725487
21004,0.5,h_D,C6,h_D->C6,6,0.03015562800319258,0.0665626651615376,0.45304117450159714
21004,0.5,h_D,C7,h_D->C7,6,0.026960002734601144,0.08896542247821917,0.3030391132116362
21004,0.5,h_E,C6,h_E->C6,6,0.02071277939687187,0.0665626651615376,0.31117713430334987
21004,0.5,h_I,C2,h_I->C2,6,0.034162633536566255,0.12771978044975243,0.2674811483076347
21004,0.5,h_I,C4,h_I->C4,6,0.0381578832532559,0.11274366538365446,0.33844813474061103
21004,0.5,h_I,C5,h_I->C5,5,0.0788393665254698,0.14841676934386192,0.5312025512580608
21004,0.5,h_T,C3,h_T->C3,5,0.02696873872333324,0.09906379230632673,0.272236082378795
21004,0.5,h_T,C7,h_T->C7,6,0.0402879047202364,0.08896542247821917,0.4528490237838973
21004,0.6,h_D,C1,h_D->C1,6,0.06849829887047049,0.10434359026972956,0.6564686790318889
21004,0.6,h_D,C2,h_D->C2,6,0.05172361800710954,0.13358293103980826,0.38720229900711256
21004,0.6,h_D,C3,h_D->C3,5,0.04228586420151762,0.09935223736591846,0.42561562096836725
21004,0.6,h_D,C4,h_D->C4,6,0.038199461315749444,0.11670721011195892,0.3273102088446535
21004,0.6,h_D,C6,h_D->C6,6,0.031727054030861415,0.07056594212699874,0.4496085940907879
21004,0.6,h_D,C7,h_D->C7,6,0.02770382606377573,0.0888168334203074,0.31192089378328935
21004,0.6,h_E,C6,h_E->C6,6,0.02180142624200059,0.07056594212699874,0.3089511113230124
21004,0.6,h_I,C2,h_I->C2,6,0.035288632515400944,0.13358293103980826,0.2641702217525128
21004,0.6,h_I,C4,h_I->C4,6,0.03934182544617038,0.11670721011195892,0.33709849981069806
21004,0.6,h_I,C5,h_I->C5,5,0.0824299376375098,0.1505776285469208,0.5474248627263828
21004,0.6,h_T,C3,h_T->C3,5,0.028250764835507248,0.09935223736591846,0.28434955854264404
21004,0.6,h_T,C7,h_T->C7,6,0.04153033714705118,0.0888168334203074,0.46759533691152666
21004,0.7,h_D,C1,h_D->C1,6,0.07144827588419778,0.10901854005032964,0.6553772950046615
21004,0.7,h_D,C2,h_D->C2,6,0.05348838412654391,0.140260965131156,0.3813490380316886
21004,0.7,h_D,C3,h_D->C3,5,0.04370355508425587,0.1004607738604826,0.43503104151392696
21004,0.7,h_D,C4,h_D->C4,6,0.03963249265296563,0.12006165364801313,0.3301011725927648
21004,0.7,h_D,C6,h_D->C6,6,0.03325804064999422,0.07521384930406444,0.442179744252962
21004,0.7,h_D,C7,h_D->C7,6,0.0284671536260815,0.08985644853814731,0.3168070192945513
21004,0.7,h_E,C6,h_E->C6,6,0.02274106994824047,0.07521384930406444,0.3023521619802169
21004,0.7,h_I,C2,h_I->C2,6,0.036523994297986695,0.140260965131156,0.2604002778932345
21004,0.7,h_I,C4,h_I->C4,6,0.04071901737864124,0.12006165364801313,0.3391508957362752
21004,0.7,h_I,C5,h_I->C5,5,0.08577393530187724,0.1508193722428981,0.5687196148991233
21004,0.7,h_T,C3,h_T->C3,5,0.029335318276551295,0.1004607738604826,0.2920076876672226
21004,0.7,h_T,C7,h_T->C7,6,0.04278015556815709,0.08985644853814731,0.47609444022839686
21004,0.8,h_D,C1,h_D->C1,6,0.07413748578929985,0.1139827043558699,0.650427503081361
21004,0.8,h_D,C2,h_D->C2,6,0.05521718620906846,0.14731825593986844,0.37481563881147145
21004,0.8,h_D,C3,h_D->C3,5,0.04551492099746353,0.1025692605206129,0.4437481635920817
21004,0.8,h_D,C4,h_D->C4,6,0.040974041445578306,0.12391390319064116,0.33066540872503386
21004,0.8,h_D,C6,h_D->C6,6,0.03449762530094032,0.08008012969916073,0.43078882901548393
21004,0.8,h_D,C7,h_D->C7,6,0.029353258506003288,0.09201001233442667,0.31902243854717305
21004,0.8,h_E,C6,h_E->C6,6,0.023686501076399497,0.08008012969916073,0.29578499891405585
21004,0.8,h_I,C2,h_I->C2,6,0.037509725620136734,0.14731825593986844,0.2546169541621008
21004,0.8,h_I,C4,h_I->C4,6,0.04192261812398572,0.12391390319064116,0.33832053582518157
21004,0.8,h_I,C5,h_I->C5,5,0.08937738175281247,0.15172563467135688,0.5890723867843294
21004,0.8,h_T,C3,h_T->C3,5,0.030265465251819907,0.1025692605206129,0.2950734469363023
21004,0.8,h_T,C7,h_T->C7,6,0.04408427459220872,0.09201001233442667,0.4791247547223176
21004,0.9,h_D,C1,h_D->C1,6,0.0767987941384487,0.11888209287938915,0.6460080932097845
21004,0.9,h_D,C2,h_D->C2,6,0.0569647733561145,0.15434715116420536,0.3690691595282008
21004,0.9,h_D,C3,h_D->C3,5,0.047295155708401676,0.10778799055803963,0.4387794545858641
21004,0.9,h_D,C4,h_D->C4,6,0.042187645499006374,0.12825487251335427,0.32893600587599303
21004,0.9,h_D,C6,h_D->C6,6,0.03603400154695778,0.08474746823068402,0.4251926611948741
21004,0.9,h_D,C7,h_D->C7,6,0.030060465235853838,0.09507061665823664,0.31619091462928145
21004,0.9,h_E,C6,h_E->C6,6,0.02460115600588878,0.08474746823068402,0.2902877987886757
21004,0.9,h_I,C2,h_I->C2,6,0.038676638519644875,0.15434715116420536,0.2505821340249252
21004,0.9,h_I,C4,h_I->C4,6,0.04323036166901682,0.12825487251335427,0.33706603750417735
21004,0.9,h_I,C5,h_I->C5,5,0.09230668404110912,0.1541915352635817,0.5986494906008777
21004,0.9,h_T,C3,h_T->C3,5,0.030866711831766053,0.10778799055803963,0.2863650363243312
21004,0.9,h_T,C7,h_T->C7,6,0.04492695350061161,0.09507061665823664,0.47256402744966003
21004,1.0,h_D,C1,h_D->C1,6,0.0790146023323063,0.12449363873768897,0.6346878694593965
21004,1.0,h_D,C2,h_D->C2,6,0.05882233289937185,0.16179405890096327,0.36356299667971353
21004,1.0,h_D,C3,h_D->C3,5,0.0487142063681493,0.11365381674777841,0.4286191855380245
21004,1.0,h_D,C4,h_D->C4,6,0.04337016510372487,0.1344669341829085,0.322534051712729
21004,1.0,h_D,C6,h_D->C6,6,0.03736320688282439,0.09013538359340856,0.4145231915909012
21004,1.0,h_D,C7,h_D->C7,6,0.03064194540918745,0.09755402211940778,0.3141023275428571
21004,1.0,h_E,C6,h_E->C6,6,0.025551638968527107,0.09013538359340856,0.283480670404693
21004,1.0,h_I,C2,h_I->C2,6,0.03992973690958107,0.16179405890096327,0.24679359168420334
21004,1.0,h_I,C4,h_I->C4,6,0.04437881852405156,0.1344669341829085,0.33003517774381086
21004,1.0,h_I,C5,h_I->C5,5,0.09521348762563345,0.1565695892830673,0.6081224844556865
21004,1.0,h_T,C3,h_T->C3,5,0.0316842302337145,0.11365381674777841,0.27877840920863795
21004,1.0,h_T,C7,h_T->C7,6,0.046002312539204254,0.09755402211940778,0.4715573129565594
21005,0.0,h_D,C1,h_D->C1,6,0.04354830767961362,0.07081815649410073,0.6149313937962552
21005,0.0,h_D,C2,h_D->C2,6,0.04267967616372066,0.1364449912890207,0.3127976759000472
21005,0.0,h_D,C3,h_D->C3,5,0.029474994087593784,0.10066547058985126,0.29280143344675874
21005,0.0,h_D,C4,h_D->C4,6,0.025395844786589305,0.08096141188134619,0.31367838327096814
21005,0.0,h_D,C6,h_D->C6,6,0.021955068739198915,0.04368188481033087,0.502612669623264
21005,0.0,h_D,C7,h_D->C7,6,0.01957218794378945,0.06650051488561678,0.29431633690596204
21005,0.0,h_E,C6,h_E->C6,6,0.0150222112059815,0.04368188481033087,0.3439002522639502
21005,0.0,h_I,C2,h_I->C2,6,0.028742262705403504,0.1364449912890207,0.21065091824668283
21005,0.0,h_I,C4,h_I->C4,6,0.025393133237443584,0.08096141188134619,0.31364489140017837
21005,0.0,h_I,C5,h_I->C5,5,0.07848804931067457,0.1632901347958441,0.48066620441170405
21005,0.0,h_T,C3,h_T->C3,5,0.019546789111497737,0.10066547058985126,0.19417570887781851
21005,0.0,h_T,C7,h_T->C7,6,0.028606431280369615,0.06650051488561678,0.43016856830572675
21005,0.1,h_D,C1,h_D->C1,6,0.04750403506868678,0.07469160503698613,0.6360023331206701
21005,0.1,h_D,C2,h_D->C2,6,0.04464554273004388,0.13595338329872084,0.3283886112022602
21005,0.1,h_D,C3,h_D->C3,5,0.03193405057317887,0.09663144856172358,0.3304726468262601
21005,0.1,h_D,C4,h_D->C4,6,0.027472598882904563,0.08575549027773063,0.3203596503688628
21005,0.1,h_D,C6,h_D->C6,6,0.024091420952356418,0.04707100751032096,0.5118101826599364
21005,0.1,h_D,C7,h_D->C7,6,0.020877187586018753,0.06648774031521776,0.31400055839958163
21005,0.1,h_E,C6,h_E->C6,6,0.016406288496572583,0.04707100751032096,0.34854338931722967
21005,0.1,h_I,C2,h_I->C2,6,0.030004605693011138,0.13595338329872084,0.22069774921940283
21005,0.1,h_I,C4,h_I->C4,6,0.02750697522791491,0.08575549027773063,0.3207605150236926
21005,0.1,h_I,C5,h_I->C5,5,0.08046167070200508,0.16637650323869685,0.4836119832743738
21005,0.1,h_T,C3,h_T->C3,5,0.021025273999330372,0.09663144856172358,0.2175821051226697
21005,0.1,h_T,C7,h_T->C7,6,0.03052926946479149,0.06648774031521776,0.4591714099410408
21005,0.2,h_D,C1,h_D->C1,6,0.05175424396212573,0.07842737236025771,0.6599002670104982
21005,0.2,h_D,C2,h_D->C2,6,0.046755581242087424,0.13667262067926575,0.3420991052148493
21005,0.2,h_D,C3,h_D->C3,5,0.03463180985580528,0.0927450226738102,0.37340882407494813
21005,0.2,h_D,C4,h_D->C4,6,0.029820609097579272,0.09065705670427682,0.3289386417488174
21005,0.2,h_D,C6,h_D->C6,6,0.026251070165023576,0.05101982801636251,0.514526825846808
21005,0.2,h_D,C7,h_D->C7,6,0.022288261132803473,0.06882866204065319,0.3238223796841385
