seed,eta,factor,criterion,pathway,active_alternatives,RE,base_IQR,SRE
21003,0.1,h_D,C3,h_D->C3,5,0.03488794592410388,0.09906126761832437,0.35218553893507937
21003,0.1,h_D,C4,h_D->C4,6,0.032193796038250885,0.13510871803832286,0.2382806713396615
21003,0.1,h_D,C6,h_D->C6,6,0.025381365231412246,0.059771393684327705,0.42464067953701906
21003,0.1,h_D,C7,h_D->C7,6,0.019504513338373122,0.10171457360674421,0.19175731310235875
21003,0.1,h_E,C6,h_E->C6,6,0.01830437102682223,0.059771393684327705,0.30623965576555506
21003,0.1,h_I,C2,h_I->C2,6,0.02655373778931333,0.12673280244801935,0.20952537366949706
21003,0.1,h_I,C4,h_I->C4,6,0.03341114318297785,0.13510871803832286,0.24729080156954542
21003,0.1,h_I,C5,h_I->C5,5,0.06067675443819896,0.11968412326632343,0.5069741314198618
21003,0.1,h_T,C3,h_T->C3,5,0.02482492596252571,0.09906126761832437,0.25060173929858925
21003,0.1,h_T,C7,h_T->C7,6,0.03135167021401292,0.10171457360674421,0.30823184035474244
21003,0.2,h_D,C1,h_D->C1,6,0.04699321388424011,0.09635106547543475,0.48772905262509597
21003,0.2,h_D,C2,h_D->C2,6,0.039809778142040134,0.1272065193924783,0.31295391409067297
21003,0.2,h_D,C3,h_D->C3,5,0.035976530594492497,0.0987630090973273,0.36427130889333964
21003,0.2,h_D,C4,h_D->C4,6,0.033282632442899765,0.13350076795259205,0.24930667405950485
21003,0.2,h_D,C6,h_D->C6,6,0.026572867297383295,0.06033673719855601,0.4404094177233507
21003,0.2,h_D,C7,h_D->C7,6,0.020490949655531106,0.09956226930714893,0.20581039180727043
21003,0.2,h_E,C6,h_E->C6,6,0.019184597704881533,0.06033673719855601,0.31795881904304735
21003,0.2,h_I,C2,h_I->C2,6,0.027751195873314153,0.1272065193924783,0.21815859757528214
21003,0.2,h_I,C4,h_I->C4,6,0.03456192774914232,0.13350076795259205,0.25888935531184987
21003,0.2,h_I,C5,h_I->C5,5,0.06369799007090675,0.12264395762871516,0.5193732435088468
21003,0.2,h_T,C3,h_T->C3,5,0.025558020563698866,0.0987630090973273,0.25878130685805245
21003,0.2,h_T,C7,h_T->C7,6,0.03310307939015799,0.09956226930714893,0.3324861879925891
21003,0.3,h_D,C1,h_D->C1,6,0.050372948311354984,0.09704221212850234,0.5190828527706328
21003,0.3,h_D,C2,h_D->C2,6,0.04194432086123244,0.12833289510189724,0.3268399799412419
21003,0.3,h_D,C3,h_D->C3,5,0.03702243625555408,0.09929317061266374,0.372859845513478
21003,0.3,h_D,C4,h_D->C4,6,0.034599392316232006,0.13149749766623628,0.2631182564689422
21003,0.3,h_D,C6,h_D->C6,6,0.02760578871010537,0.06099543625401433,0.45258777385719484
21003,0.3,h_D,C7,h_D->C7,6,0.021595676594759812,0.09759010872225647,0.2212896048307547
21003,0.3,h_E,C6,h_E->C6,6,0.020126847556950316,0.06099543625401433,0.3299730076985181
21003,0.3,h_I,C2,h_I->C2,6,0.029065455020978834,0.12833289510189724,0.2264848384950263
21003,0.3,h_I,C4,h_I->C4,6,0.036010125832923005,0.13149749766623628,0.2738464721515019
21003,0.3,h_I,C5,h_I->C5,5,0.0666355185934466,0.12579217279895016,0.529727065764405
21003,0.3,h_T,C3,h_T->C3,5,0.026347466990627788,0.09929317061266374,0.26535024340336766
21003,0.3,h_T,C7,h_T->C7,6,0.034700253106540804,0.09759010872225647,0.35557141559236183
21003,0.4,h_D,C1,h_D->C1,6,0.053386014424913905,0.09739728756044533,0.5481262955216705
21003,0.4,h_D,C2,h_D->C2,6,0.044204212597704094,0.12863981477535463,0.3436277693228558
21003,0.4,h_D,C3,h_D->C3,5,0.03811958961536835,0.10007966483622158,0.38089245879639405
21003,0.4,h_D,C4,h_D->C4,6,0.03560117854682217,0.12979998873295434,0.27427720829616115
21003,0.4,h_D,C6,h_D->C6,6,0.02867820544534762,0.06222862386636238,0.46085231623431006
21003,0.4,h_D,C7,h_D->C7,6,0.022603936607992037,0.09613080163648605,0.23513729442549106
21003,0.4,h_E,C6,h_E->C6,6,0.020813667944924615,0.06222862386636238,0.33447096611501564
21003,0.4,h_I,C2,h_I->C2,6,0.0305711142614349,0.12863981477535463,0.2376489294125927
21003,0.4,h_I,C4,h_I->C4,6,0.0372764914505912,0.12979998873295434,0.2871840884901406
21003,0.4,h_I,C5,h_I->C5,5,0.06944688473408787,0.12941340745103264,0.5366282064694766
21003,0.4,h_T,C3,h_T->C3,5,0.02704380714876746,0.10007966483622158,0.2702227989347676
21003,0.4,h_T,C7,h_T->C7,6,0.036400781011603725,0.09613080163648605,0.3786588730308611
21003,0.5,h_D,C1,h_D->C1,6,0.05681887807875964,0.09821043663745067,0.5785421593015737
21003,0.5,h_D,C2,h_D->C2,6,0.04624825406701939,0.1300976832089099,0.35548868301058667
21003,0.5,h_D,C3,h_D->C3,5,0.038983697434754806,0.10074120436645106,0.38696874510813595
21003,0.5,h_D,C4,h_D->C4,6,0.03660647947393654,0.12875902302143433,0.2843022462787591
21003,0.5,h_D,C6,h_D->C6,6,0.029667030328731067,0.06287184447481223,0.47186511825884847
21003,0.5,h_D,C7,h_D->C7,6,0.023471354854460346,0.09509004672306103,0.2468329300812226
21003,0.5,h_E,C6,h_E->C6,6,0.02153364248412635,0.06287184447481223,0.34250056863546724
21003,0.5,h_I,C2,h_I->C2,6,0.03188506297220786,0.1300976832089099,0.24508555560333825
21003,0.5,h_I,C4,h_I->C4,6,0.03852008105374332,0.12875902302143433,0.29916412962400135
21003,0.5,h_I,C5,h_I->C5,5,0.07233885030584658,0.13338187305795557,0.5423439380992376
21003,0.5,h_T,C3,h_T->C3,5,0.027853357553405678,0.10074120436645106,0.2764842621079974
21003,0.5,h_T,C7,h_T->C7,6,0.03810437132080509,0.09509004672306103,0.40071882003990417
21003,0.6,h_D,C1,h_D->C1,6,0.05971018592999437,0.09974277316241115,0.5986417264754574
21003,0.6,h_D,C2,h_D->C2,6,0.04808184579518977,0.13144649440292702,0.3657902480642596
21003,0.6,h_D,C3,h_D->C3,5,0.03988411124135295,0.10116504436183202,0.3942479489091822
21003,0.6,h_D,C4,h_D->C4,6,0.03754724522702724,0.1281635734849832,0.29296347008562185
21003,0.6,h_D,C6,h_D->C6,6,0.030715829445911842,0.06387767404365138,0.4808539118760186
21003,0.6,h_D,C7,h_D->C7,6,0.0244526601549601,0.09497286503676684,0.2574699641338215
21003,0.6,h_E,C6,h_E->C6,6,0.02222021046678524,0.06387767404365138,0.3478556600425526
21003,0.6,h_I,C2,h_I->C2,6,0.0332802252905631,0.13144649440292702,0.25318457857305043
21003,0.6,h_I,C4,h_I->C4,6,0.03957141972754426,0.1281635734849832,0.30875715034484463
21003,0.6,h_I,C5,h_I->C5,5,0.07552894402111368,0.13619939846708384,0.5545468252476363
21003,0.6,h_T,C3,h_T->C3,5,0.02862932453200084,0.10116504436183202,0.2829962138831349
21003,0.6,h_T,C7,h_T->C7,6,0.03953433992149165,0.09497286503676684,0.41626984618996643
21003,0.7,h_D,C1,h_D->C1,6,0.06234607110456183,0.10194525409744337,0.6115642327435604
21003,0.7,h_D,C2,h_D->C2,6,0.0499945831135432,0.13196503959224595,0.37884718003829515
21003,0.7,h_D,C3,h_D->C3,5,0.040786839824899945,0.1018279225365314,0.4005467145798527
21003,0.7,h_D,C4,h_D->C4,6,0.03832570564795179,0.12723378422086148,0.3012227128379839
21003,0.7,h_D,C6,h_D->C6,6,0.03161819442556024,0.06463810301809564,0.4891572145336547
21003,0.7,h_D,C7,h_D->C7,6,0.02524476668982567,0.0950375444289839,0.2656294082642676
21003,0.7,h_E,C6,h_E->C6,6,0.022839699776299,0.06463810301809564,0.3533473092419127
21003,0.7,h_I,C2,h_I->C2,6,0.034601568556768506,0.13196503959224595,0.26220253988041414
21003,0.7,h_I,C4,h_I->C4,6,0.040483515568641104,0.12723378422086148,0.31818212290258335
21003,0.7,h_I,C5,h_I->C5,5,0.0782494943209351,0.13964331044815192,0.5603526160275895
21003,0.7,h_T,C3,h_T->C3,5,0.029335879824958763,0.1018279225365314,0.2880926870932306
21003,0.7,h_T,C7,h_T->C7,6,0.04077410464406465,0.0950375444289839,0.4290315463075096
21003,0.8,h_D,C1,h_D->C1,6,0.06534296794647082,0.1054095767042493,0.6198959334519061
21003,0.8,h_D,C2,h_D->C2,6,0.05166836095679652,0.13339153902176343,0.3873436151597235
21003,0.8,h_D,C3,h_D->C3,5,0.04177538621314683,0.10270113485092704,0.4067665491075435
21003,0.8,h_D,C4,h_D->C4,6,0.03914974448683961,0.12636835337394953,0.30980655711068567
21003,0.8,h_D,C6,h_D->C6,6,0.032690218398036555,0.06602023999234855,0.4951544920365338
21003,0.8,h_D,C7,h_D->C7,6,0.026053715341842386,0.09629164461392523,0.2705708833412536
21003,0.8,h_E,C6,h_E->C6,6,0.023476212720421955,0.06602023999234855,0.35559114481842463
21003,0.8,h_I,C2,h_I->C2,6,0.035781574505695565,0.13339153902176343,0.26824470853124643
21003,0.8,h_I,C4,h_I->C4,6,0.04150159454700983,0.12636835337394953,0.32841762544669545
21003,0.8,h_I,C5,h_I->C5,5,0.08073256701357517,0.142859841787551,0.565117292605354
21003,0.8,h_T,C3,h_T->C3,5,0.030039285269508154,0.10270113485092704,0.29249224278600566
21003,0.8,h_T,C7,h_T->C7,6,0.04217547826136587,0.09629164461392523,0.43799727826882145
21003,0.9,h_D,C1,h_D->C1,6,0.06805765902998183,0.11012305871591624,0.6180146085928445
21003,0.9,h_D,C2,h_D->C2,6,0.05314264944410778,0.13448559883571104,0.3951549452416256
21003,0.9,h_D,C3,h_D->C3,5,0.04275306836456208,0.10314990675704613,0.4144751043240973
21003,0.9,h_D,C4,h_D->C4,6,0.03994367240036431,0.12564648123468383,0.3179052211214669
21003,0.9,h_D,C6,h_D->C6,6,0.03350559761025315,0.0672287693682467,0.4983818374872712
21003,0.9,h_D,C7,h_D->C7,6,0.026935234569127053,0.09704145341928845,0.27756421219775035
21003,0.9,h_E,C6,h_E->C6,6,0.024147479305267297,0.0672287693682467,0.359183717504033
21003,0.9,h_I,C2,h_I->C2,6,0.03688631588137602,0.13448559883571104,0.2742770690723728
21003,0.9,h_I,C4,h_I->C4,6,0.04254708745187886,0.12564648123468383,0.33862537998235165
21003,0.9,h_I,C5,h_I->C5,5,0.08314050522799366,0.1453970600487679,0.5718169624580822
21003,0.9,h_T,C3,h_T->C3,5,0.0308241285283085,0.10314990675704613,0.29882846719979306
21003,0.9,h_T,C7,h_T->C7,6,0.04372652515548245,0.09704145341928845,0.4505963545919083
21003,1.0,h_D,C1,h_D->C1,6,0.0706225920113644,0.11396640410402575,0.6196790410819852
21003,1.0,h_D,C2,h_D->C2,6,0.0549957595974123,0.1358785349193119,0.404742070774206
21003,1.0,h_D,C3,h_D->C3,5,0.04368097963983032,0.10383742568078143,0.42066701242858595
21003,1.0,h_D,C4,h_D->C4,6,0.040901104948823507,0.12500881313297263,0.3271857713342944
21003,1.0,h_D,C6,h_D->C6,6,0.03442943915500741,0.06859532264392859,0.5019210906438218
21003,1.0,h_D,C7,h_D->C7,6,0.027684648822420478,0.09733298898323138,0.28443232979216926
21003,1.0,h_E,C6,h_E->C6,6,0.024680327991099184,0.06859532264392859,0.3597960770423442
21003,1.0,h_I,C2,h_I->C2,6,0.03808428424011795,0.1358785349193119,0.2802818286380043
21003,1.0,h_I,C4,h_I->C4,6,0.043365258472710506,0.12500881313297263,0.3468976097408086
21003,1.0,h_I,C5,h_I->C5,5,0.08626590831435732,0.148970184545484,0.5790817040133242
21003,1.0,h_T,C3,h_T->C3,5,0.031510558903557244,0.10383742568078143,0.303460517213938
21003,1.0,h_T,C7,h_T->C7,6,0.04500845481761947,0.09733298898323138,0.4624172676430511
21004,0.0,h_D,C1,h_D->C1,6,0.05017152315663575,0.09218591908008457,0.5442428047227695
21004,0.0,h_D,C2,h_D->C2,6,0.039979948376361416,0.10360784950459218,0.3858776006561503
21004,0.0,h_D,C3,h_D->C3,5,0.030156171369278284,0.10126762259864197,0.29778689965399563
21004,0.0,h_D,C4,h_D->C4,6,0.029178734972970452,0.08849496326675195,0.3297219852466264
21004,0.0,h_D,C6,h_D->C6,6,0.0214345462976068,0.052317185897259436,0.4097037317582465
21004,0.0,h_D,C7,h_D->C7,6,0.021736791792586273,0.09571768899875467,0.22709273510188888
21004,0.0,h_E,C6,h_E->C6,6,0.014671463998170504,0.052317185897259436,0.2804329733388549
21004,0.0,h_I,C2,h_I->C2,6,0.027755324908855863,0.10360784950459218,0.26788824438787123
21004,0.0,h_I,C4,h_I->C4,6,0.03030816132550492,0.08849496326675195,0.34248459128463615
21004,0.0,h_I,C5,h_I->C5,5,0.06013034451975048,0.1452926297149446,0.4138568118514252
21004,0.0,h_T,C3,h_T->C3,5,0.020221372768025065,0.10126762259864197,0.1996825070928105
21004,0.0,h_T,C7,h_T->C7,6,0.03256630793042074,0.09571768899875467,0.34023291066402794
21004,0.1,h_D,C1,h_D->C1,6,0.052666898591019654,0.09310544908365873,0.5656693470554103
21004,0.1,h_D,C2,h_D->C2,6,0.041495264829595355,0.10734182269226186,0.3865712709963152
21004,0.1,h_D,C3,h_D->C3,5,0.03225726492866894,0.09919918740319972,0.32517670530135095
21004,0.1,h_D,C4,h_D->C4,6,0.030629369385625094,0.0896684236362143,0.34158478696522165
21004,0.1,h_D,C6,h_D->C6,6,0.022777573461051377,0.05336583737678467,0.42681937696968114
21004,0.1,h_D,C7,h_D->C7,6,0.022653663788599426,0.09475363364695386,0.23907963121252412
21004,0.1,h_E,C6,h_E->C6,6,0.015554826303195086,0.05336583737678467,0.29147535328791274
21004,0.1,h_I,C2,h_I->C2,6,0.028718522566970932,0.10734182269226186,0.2675427139805189
21004,0.1,h_I,C4,h_I->C4,6,0.03180904558085811,0.0896684236362143,0.35474076927629494
21004,0.1,h_I,C5,h_I->C5,5,0.06232328362155605,0.14650971181105982,0.4253867054322194
21004,0.1,h_T,C3,h_T->C3,5,0.021526898656038268,0.09919918740319972,0.21700680438363046
21004,0.1,h_T,C7,h_T->C7,6,0.03387591608267254,0.09475363364695386,0.35751574666291513
21004,0.2,h_D,C1,h_D->C1,6,0.05507346318008136,0.09471850548671056,0.5814435404835118
21004,0.2,h_D,C2,h_D->C2,6,0.042872469166016,0.11078063080939567,0.38700329518247195
21004,0.2,h_D,C3,h_D->C3,5,0.034333694686768224,0.09784614508501488,0.3508947098180113
21004,0.2,h_D,C4,h_D->C4,6,0.03175378132043159,0.09058351640640676,0.3505470153931359
21004,0.2,h_D,C6,h_D->C6,6,0.024008314802148524,0.05493238625177223,0.43705210058914773
21004,0.2,h_D,C7,h_D->C7,6,0.02358134833740794,0.09397399265657963,0.25093483495304003
21004,0.2,h_E,C6,h_E->C6,6,0.01637058421047571,0.05493238625177223,0.2980133456272264
21004,0.2,h_I,C2,h_I->C2,6,0.029733575558601302,0.11078063080939567,0.26840048969834085
21004,0.2,h_I,C4,h_I->C4,6,0.033058034241671135,0.09058351640640676,0.3649453626086884
21004,0.2,h_I,C5,h_I->C5,5,0.06571834076589964,0.1471999526698477,0.4464562628824463
21004,0.2,h_T,C3,h_T->C3,5,0.022760911480338833,0.09784614508501488,0.23261939916314642
21004,0.2,h_T,C7,h_T->C7,6,0.035177820276718334,0.09397399265657963,0.3743356995046332
21004,0.3,h_D,C1,h_D->C1,6,0.05719767814098689,0.09668564875322033,0.5915839514754273
21004,0.3,h_D,C2,h_D->C2,6,0.04430880137397142,0.11482448539931236,0.3858828647870507
21004,0.3,h_D,C3,h_D->C3,5,0.03626113372539803,0.09721221227533004,0.37301006608433246
21004,0.3,h_D,C4,h_D->C4,6,0.032892280966847584,0.09175050670148055,0.358496995264641
21004,0.3,h_D,C6,h_D->C6,6,0.02510701425206584,0.056765540637144986,0.4422932287760961
21004,0.3,h_D,C7,h_D->C7,6,0.024426048065971418,0.09371928968918264,0.2606298889664986
21004,0.3,h_E,C6,h_E->C6,6,0.017133236845373136,0.056765540637144986,0.30182460437732606
21004,0.3,h_I,C2,h_I->C2,6,0.030704607760392175,0.11482448539931236,0.2674047060027899
21004,0.3,h_I,C4,h_I->C4,6,0.034197012869591314,0.09175050670148055,0.3727174279318369
21004,0.3,h_I,C5,h_I->C5,5,0.06875097457365903,0.14825562820492594,0.4637326447948704
21004,0.3,h_T,C3,h_T->C3,5,0.02403481719025121,0.09721221227533004,0.24724071829505506
21004,0.3,h_T,C7,h_T->C7,6,0.03646648838401463,0.09371928968918264,0.3891033372592302
21004,0.4,h_D,C1,h_D->C1,6,0.059287176129061175,0.09971590688892637,0.5945608677510865
21004,0.4,h_D,C2,h_D->C2,6,0.04587989197432131,0.11846403867964138,0.3872896153574975
21004,0.4,h_D,C3,h_D->C3,5,0.03782259339789497,0.09694430823353145,0.39014764339122493
21004,0.4,h_D,C4,h_D->C4,6,0.03426329763774935,0.0933568438962192,0.36701430990395706
21004,0.4,h_D,C6,h_D->C6,6,0.026149842123766476,0.0583698087609087,0.4480028747469786
21004,0.4,h_D,C7,h_D->C7,6,0.02533284720431344,0.0934326521309526,0.27113484018987805
21004,0.4,h_E,C6,h_E->C6,6,0.01801516825762986,0.0583698087609087,0.3086384663536246
21004,0.4,h_I,C2,h_I->C2,6,0.03163683629367569,0.11846403867964138,0.26705856600890626
21004,0.4,h_I,C4,h_I->C4,6,0.03543115579479515,0.0933568438962192,0.3795239247141101
21004,0.4,h_I,C5,h_I->C5,5,0.0723893734592715,0.14926465606017808,0.4849733042603318
21004,0.4,h_T,C3,h_T->C3,5,0.025266640768134292,0.09694430823353145,0.26063047153844504
21004,0.4,h_T,C7,h_T->C7,6,0.03798481323379455,0.0934326521309526,0.4065475223816782
21004,0.5,h_D,C1,h_D->C1,6,0.061398996606787964,0.10271218479007492,0.5977771452498902
21004,0.5,h_D,C2,h_D->C2,6,0.04728502430236828,0.12230474892760593,0.38661642100234717
21004,0.5,h_D,C3,h_D->C3,5,0.03940870772184431,0.09670854965195669,0.40749972844453114
21004,0.5,h_D,C4,h_D->C4,6,0.035552728864065644,0.09474694562505355,0.3752387861069934
21004,0.5,h_D,C6,h_D->C6,6,0.027380802320936773,0.060231566662261704,0.4545922319108083
21004,0.5,h_D,C7,h_D->C7,6,0.02610949935035764,0.09387582691448927,0.278128035813335
21004,0.5,h_E,C6,h_E->C6,6,0.01881541638201449,0.060231566662261704,0.3123846418806664
21004,0.5,h_I,C2,h_I->C2,6,0.032610333371359254,0.12230474892760593,0.26663178377803776
21004,0.5,h_I,C4,h_I->C4,6,0.03667643677242449,0.09474694562505355,0.3870988825030703
21004,0.5,h_I,C5,h_I->C5,5,0.07542128673790671,0.1516263621644236,0.4974153943997051
21004,0.5,h_T,C3,h_T->C3,5,0.026373650967273635,0.09670854965195669,0.2727127132183944
21004,0.5,h_T,C7,h_T->C7,6,0.03921949844762389,0.09387582691448927,0.41778059098143366
21004,0.6,h_D,C1,h_D->C1,6,0.06373045454457577,0.10545691210249755,0.6043269547095159
21004,0.6,h_D,C2,h_D->C2,6,0.048513932905769004,0.12575426495963024,0.3857835988382359
21004,0.6,h_D,C3,h_D->C3,5,0.04106311730399394,0.09766069838591818,0.42046716829023223
21004,0.6,h_D,C4,h_D->C4,6,0.03643857490086305,0.09632280814698403,0.3782964346811943
21004,0.6,h_D,C6,h_D->C6,6,0.028511173409279583,0.06188622178666679,0.4607030868212015
21004,0.6,h_D,C7,h_D->C7,6,0.026943285847115087,0.09347263411794847,0.28824785030481165
21004,0.6,h_E,C6,h_E->C6,6,0.019588680826910558,0.06188622178666679,0.3165273345352997
21004,0.6,h_I,C2,h_I->C2,6,0.03360334611792067,0.12575426495963024,0.26721436548049354
21004,0.6,h_I,C4,h_I->C4,6,0.037861207739574465,0.09632280814698403,0.393065863293842
21004,0.6,h_I,C5,h_I->C5,5,0.07821973657102421,0.15327646952927745,0.5103179686401446
21004,0.6,h_T,C3,h_T->C3,5,0.02729167589067271,0.09766069838591818,0.27945403157518767
21004,0.6,h_T,C7,h_T->C7,6,0.040472557260947166,0.09347263411794847,0.43298830339416633
21004,0.7,h_D,C1,h_D->C1,6,0.06631972525941915,0.10793845359352719,0.6144216731930442
21004,0.7,h_D,C2,h_D->C2,6,0.04987939748565558,0.12899348499826402,0.38668152493081465
21004,0.7,h_D,C3,h_D->C3,5,0.04244609099845456,0.09794461396262934,0.433368301540465
21004,0.7,h_D,C4,h_D->C4,6,0.0375904040788811,0.09844788310007568,0.38183049644944944
21004,0.7,h_D,C6,h_D->C6,6,0.02966213898393137,0.06363104849616172,0.46615826211404415
21004,0.7,h_D,C7,h_D->C7,6,0.027675774105515125,0.09388770142047706,0.2947752867148606
21004,0.7,h_E,C6,h_E->C6,6,0.020430793758200595,0.06363104849616172,0.32108214842808874
21004,0.7,h_I,C2,h_I->C2,6,0.034543890628858834,0.12899348499826402,0.267795622616568
21004,0.7,h_I,C4,h_I->C4,6,0.03877668941581625,0.09844788310007568,0.3938803780676982
21004,0.7,h_I,C5,h_I->C5,5,0.08082753695466383,0.15527782729181624,0.5205349557232195
21004,0.7,h_T,C3,h_T->C3,5,0.028401362385260184,0.09794461396262934,0.28997370285013035
21004,0.7,h_T,C7,h_T->C7,6,0.041779554480474074,0.09388770142047706,0.4449949657721292
21004,0.8,h_D,C1,h_D->C1,6,0.06841886925233459,0.1101943145250819,0.6208929158150035
21004,0.8,h_D,C2,h_D->C2,6,0.05125609376563893,0.1320915776123414,0.3880345340084878
21004,0.8,h_D,C3,h_D->C3,5,0.04383536453173461,0.09941703047549233,0.4409240984330115
21004,0.8,h_D,C4,h_D->C4,6,0.03867734251608433,0.10033128905468795,0.3854963180490667
21004,0.8,h_D,C6,h_D->C6,6,0.03064725172517023,0.0655085146761644,0.46783615650888116
21004,0.8,h_D,C7,h_D->C7,6,0.02844855646656796,0.09484951086906518,0.29993361278941943
21004,0.8,h_E,C6,h_E->C6,6,0.02122462697854012,0.0655085146761644,0.3239979884010224
21004,0.8,h_I,C2,h_I->C2,6,0.03550118650415867,0.1320915776123414,0.268761923701735
21004,0.8,h_I,C4,h_I->C4,6,0.03986342416707664,0.10033128905468795,0.3973179707174978
21004,0.8,h_I,C5,h_I->C5,5,0.08377975783244193,0.15823840693414704,0.5294527381508493
21004,0.8,h_T,C3,h_T->C3,5,0.029393859238429354,0.09941703047549233,0.29566221297848644
21004,0.8,h_T,C7,h_T->C7,6,0.042854566667668376,0.09484951086906518,0.45181642239963743
21004,0.9,h_D,C1,h_D->C1,6,0.07074689175863,0.11403135682872806,0.6204161182109711
21004,0.9,h_D,C2,h_D->C2,6,0.05256821663717354,0.13573768913017617,0.38727796954294613
21004,0.9,h_D,C3,h_D->C3,5,0.045348711336282134,0.10112238885819343,0.448453718784545
21004,0.9,h_D,C4,h_D->C4,6,0.03965984839342427,0.10178304460134999,0.38965083573957654
21004,0.9,h_D,C6,h_D->C6,6,0.0318832005471282,0.06808621843006457,0.46827685957341075
21004,0.9,h_D,C7,h_D->C7,6,0.029113894068108572,0.09554677466296267,0.3047082873336324
21004,0.9,h_E,C6,h_E->C6,6,0.021972191671202283,0.06808621843006457,0.32271129426065165
21004,0.9,h_I,C2,h_I->C2,6,0.03643696423302875,0.13573768913017617,0.26843660346844617
21004,0.9,h_I,C4,h_I->C4,6,0.04106954158204289,0.10178304460134999,0.403500816295042
21004,0.9,h_I,C5,h_I->C5,5,0.08643720760318271,0.15906761259420812,0.5433991633680093
21004,0.9,h_T,C3,h_T->C3,5,0.030375039726176112,0.10112238885819343,0.30037897708757105
21004,0.9,h_T,C7,h_T->C7,6,0.043924340164055234,0.09554677466296267,0.4597155719650069
21004,1.0,h_D,C1,h_D->C1,6,0.07299789222962275,0.11687055003716779,0.6246046776179539
21004,1.0,h_D,C2,h_D->C2,6,0.053962060290779934,0.13942409727435265,0.3870353930584088
21004,1.0,h_D,C3,h_D->C3,5,0.04651068134586771,0.10329307849669667,0.45027877978198555
21004,1.0,h_D,C4,h_D->C4,6,0.040605896753575677,0.1039761636053267,0.39053082307707787
21004,1.0,h_D,C6,h_D->C6,6,0.03308809658045854,0.06989450568810937,0.47340053777094193
21004,1.0,h_D,C7,h_D->C7,6,0.029708109228738372,0.09733023651399529,0.30523001168461517
21004,1.0,h_E,C6,h_E->C6,6,0.022744234804768795,0.06989450568810937,0.32540805003951395
21004,1.0,h_I,C2,h_I->C2,6,0.03739625000837801,0.13942409727435265,0.2682194164364793
21004,1.0,h_I,C4,h_I->C4,6,0.04203666847608715,0.1039761636053267,0.4042913973557043
21004,1.0,h_I,C5,h_I->C5,5,0.08903144757911777,0.16160733616775286,0.5509121658075582
21004,1.0,h_T,C3,h_T->C3,5,0.03115625575039476,0.10329307849669667,0.30162965615444903
21004,1.0,h_T,C7,h_T->C7,6,0.04487624216067783,0.09733023651399529,0.4610719522269312
21005,0.0,h_D,C1,h_D->C1,6,0.04354830767961362,0.07081815649410073,0.6149313937962552
21005,0.0,h_D,C2,h_D->C2,6,0.04267967616372066,0.1364449912890207,0.3127976759000472
21005,0.0,h_D,C3,h_D->C3,5,0.029474994087593784,0.10066547058985126,0.29280143344675874
21005,0.0,h_D,C4,h_D->C4,6,0.025395844786589305,0.08096141188134619,0.31367838327096814
21005,0.0,h_D,C6,h_D->C6,6,0.021955068739198915,0.04368188481033087,0.502612669623264
21005,0.0,h_D,C7,h_D->C7,6,0.01957218794378945,0.06650051488561678,0.29431633690596204
21005,0.0,h_E,C6,h_E->C6,6,0.0150222112059815,0.04368188481033087,0.3439002522639502
21005,0.0,h_I,C2,h_I->C2,6,0.028742262705403504,0.1364449912890207,0.21065091824668283
21005,0.0,h_I,C4,h_I->C4,6,0.025393133237443584,0.08096141188134619,0.31364489140017837
21005,0.0,h_I,C5,h_I->C5,5,0.07848804931067457,0.1632901347958441,0.48066620441170405
21005,0.0,h_T,C3,h_T->C3,5,0.019546789111497737,0.10066547058985126,0.19417570887781851
21005,0.0,h_T,C7,h_T->C7,6,0.028606431280369615,0.06650051488561678,0.43016856830572675
21005,0.1,h_D,C1,h_D->C1,6,0.04638708421242524,0.07439603646100273,0.6235155314506187
21005,0.1,h_D,C2,h_D->C2,6,0.04416684549504453,0.13611082162737245,0.32449179989255095
21005,0.1,h_D,C3,h_D->C3,5,0.03149058038746321,0.10027010037278256,0.3140575333032876
21005,0.1,h_D,C4,h_D->C4,6,0.026746598513918418,0.08407419997605828,0.3181308715541377
21005,0.1,h_D,C6,h_D->C6,6,0.023555857667409044,0.04630547681273128,0.5087056497045693
21005,0.1,h_D,C7,h_D->C7,6,0.020663472980746236,0.0684346504361,0.3019445974921513
21005,0.1,h_E,C6,h_E->C6,6,0.01608177086604791,0.04630547681273128,0.3472973819217659
21005,0.1,h_I,C2,h_I->C2,6,0.0298448046742325,0.13611082162737245,0.21926841905134245
21005,0.1,h_I,C4,h_I->C4,6,0.02681264351878665,0.08407419997605828,0.3189164277043747
21005,0.1,h_I,C5,h_I->C5,5,0.08003278711485515,0.16299271076252442,0.4910206520276207
21005,0.1,h_T,C3,h_T->C3,5,0.020630032752899524,0.10027010037278256,0.20574461056681678
21005,0.1,h_T,C7,h_T->C7,6,0.030146917892794105,0.0684346504361,0.44052125203010845
21005,0.2,h_D,C1,h_D->C1,6,0.0491425422243964,0.07856338261532748,0.6255145920127848
21005,0.2,h_D,C2,h_D->C2,6,0.04569392422706647,0.13593742060831093,0.33613940901815736
21005,0.2,h_D,C3,h_D->C3,5,0.03350589147197016,0.09957179149285242,0.33649983563908076
21005,0.2,h_D,C4,h_D->C4,6,0.028138162227642954,0.08696898749550912,0.32354248379369027
21005,0.2,h_D,C6,h_D->C6,6,0.025160354397784055,0.048218307545555006,0.5218008610835545
