seed,eta,criterion,min_active_g,max_active_g,min_headroom,max_headroom,max_class_ceiling_excess,min_derivative_margin_vs_theta,structural_zero_max_abs,lower_bound_ok,class_ceiling_ok,headroom_nonnegative_ok,derivative_floor_ok,structural_zero_ok,profile_min,profile_max,profile_mean
21001,0.2,C1,3.669988291064206e-06,0.32986476981335394,0.04944659144077268,0.14562191480631598,-0.04386164851881655,0.004944732877948832,0.0,True,True,True,True,True,0.0,1.0,0.5
21001,0.2,C2,0.00037885578774395697,0.3640522753804887,0.038127406017091525,0.1902061740597763,-0.035947724619511345,0.0038239819635669803,0.0,True,True,True,True,True,0.0,1.0,0.5000000000000001
21001,0.2,C3,0.0003130063062509419,0.3814309597921463,0.017158818129178854,0.13393740499275267,-0.018569040207853715,0.0017192598607839726,0.0,True,True,True,True,True,0.0,1.0,0.5
21001,0.2,C4,0.0005175996711926771,0.38525111722061595,0.01423876287526682,0.1492759856911246,-0.014748882779384076,0.0014304115936618622,0.0,True,True,True,True,True,0.0,1.0,0.5000000000000001
21001,0.2,C5,0.00010243310124048002,0.3587716559033803,0.028493588693327132,0.14996403040444886,-0.02350982972353441,0.0028560885037859363,0.0,True,True,True,True,True,0.0,1.0,0.5
21001,0.2,C6,0.0019330893639190395,0.18951944753127242,0.012009440260302318,0.08652070715103088,-0.010480552468727589,0.0012389524731205859,0.0,True,True,True,True,True,0.0,1.0,0.5
21001,0.2,C7,0.00043742481700259986,0.280822878091253,0.03502228444134867,0.16471406359903273,-0.03128022508094433,0.0035204768775683737,0.0,True,True,True,True,True,0.0,1.0,0.5
21001,0.3,C1,3.880326012076309e-06,0.3337119713229598,0.04944659144077268,0.14562191480631598,-0.04090251386740251,0.007417099316923248,0.0,True,True,True,True,True,0.0,1.0,0.5
21001,0.3,C2,0.0003987740985285388,0.3666918587899828,0.038127406017091525,0.1902061740597763,-0.03330814121001724,0.005735972945350443,0.0,True,True,True,True,True,0.0,1.0,0.5000000000000001
21001,0.3,C3,0.0003394523619636546,0.3824915335611002,0.017158818129178854,0.13393740499275267,-0.01715182491333872,0.002578889791175931,0.0,True,True,True,True,True,0.0,1.0,0.5
21001,0.3,C4,0.0005313656393025193,0.38637901010800285,0.01423876287526682,0.1492759856911246,-0.01362098989199717,0.0021456173904927933,0.0,True,True,True,True,True,0.0,1.0,0.5000000000000001
21001,0.3,C5,0.00011425789154647976,0.36106179364435215,0.028493588693327132,0.14996403040444886,-0.021016692933899295,0.004284132755678877,0.0,True,True,True,True,True,0.0,1.0,0.5
21001,0.3,C6,0.0020017629535100463,0.19071219559160518,0.012009440260302318,0.08652070715103088,-0.009287804408394829,0.001858428709680865,0.0,True,True,True,True,True,0.0,1.0,0.5
21001,0.3,C7,0.0004614614510609529,0.29508433186628763,0.03502228444134867,0.16471406359903273,-0.028519854794503502,0.005280715316352574,0.0,True,True,True,True,True,0.0,1.0,0.5
21001,0.4,C1,4.090663733088412e-06,0.33755917283256576,0.04944659144077268,0.14562191480631598,-0.03794337921598845,0.009889465755897664,0.0,True,True,True,True,True,0.0,1.0,0.5
21001,0.4,C2,0.00041869240931312075,0.36933144219947683,0.038127406017091525,0.1902061740597763,-0.03066855780052319,0.007647963927133905,0.0,True,True,True,True,True,0.0,1.0,0.5000000000000001
21001,0.4,C3,0.0003658984176763673,0.3835521073300542,0.017158818129178854,0.13393740499275267,-0.015676373772165852,0.0034385197215678898,0.0,True,True,True,True,True,0.0,1.0,0.5
21001,0.4,C4,0.0005451316074123616,0.3875069029953897,0.01423876287526682,0.1492759856911246,-0.01249309700461032,0.00286082318732378,0.0,True,True,True,True,True,0.0,1.0,0.5000000000000001
21001,0.4,C5,0.00012608268185247952,0.36379257874748006,0.028493588693327132,0.14996403040444886,-0.01852355614426421,0.005712177007571845,0.0,True,True,True,True,True,0.0,1.0,0.5
21001,0.4,C6,0.0020704365431010534,0.19190494365193794,0.012009440260302318,0.08652070715103088,-0.008095056348062069,0.0024779049462411717,0.0,True,True,True,True,True,0.0,1.0,0.5
21001,0.4,C7,0.0004854980851193059,0.3093457856413223,0.03502228444134867,0.16471406359903273,-0.025759484508062647,0.007040953755136775,0.0,True,True,True,True,True,0.0,1.0,0.5
21001,0.5,C1,4.301001454100514e-06,0.3414063743421717,0.04944659144077268,0.14562191480631598,-0.034984244564574385,0.01236183219487208,0.0,True,True,True,True,True,0.0,1.0,0.5
21001,0.5,C2,0.00043861072009770263,0.3719710256089709,0.038127406017091525,0.1902061740597763,-0.028028974391029138,0.009559954908917423,0.0,True,True,True,True,True,0.0,1.0,0.5000000000000001
21001,0.5,C3,0.00039234447338908,0.3846126810990081,0.017158818129178854,0.13393740499275267,-0.014200922630992985,0.004298149651959904,0.0,True,True,True,True,True,0.0,1.0,0.5
21001,0.5,C4,0.0005588975755222039,0.38863479588277655,0.01423876287526682,0.1492759856911246,-0.01136520411722347,0.003576028984154711,0.0,True,True,True,True,True,0.0,1.0,0.5000000000000001
21001,0.5,C5,0.00013790747215847927,0.3668093633267516,0.028493588693327132,0.14996403040444886,-0.016030419354629122,0.007140221259464813,0.0,True,True,True,True,True,0.0,1.0,0.5
21001,0.5,C6,0.00213911013269206,0.1930976917122707,0.012009440260302318,0.08652070715103088,-0.0069023082877293085,0.003097381182801451,0.0,True,True,True,True,True,0.0,1.0,0.5
21001,0.5,C7,0.000509534719177659,0.32360723941635694,0.03502228444134867,0.16471406359903273,-0.02299911422162179,0.008801192193920976,0.0,True,True,True,True,True,0.0,1.0,0.5
21001,0.6,C1,4.511339175112617e-06,0.3452535758517776,0.04944659144077268,0.14562191480631598,-0.030280391010409385,0.014834198633846496,0.0,True,True,True,True,True,0.0,1.0,0.5
21001,0.6,C2,0.0004585290308822845,0.37461060901846494,0.038127406017091525,0.1902061740597763,-0.025389390981535087,0.011471945890700885,0.0,True,True,True,True,True,0.0,1.0,0.5000000000000001
21001,0.6,C3,0.0004187905291017927,0.385673254867962,0.017158818129178854,0.13393740499275267,-0.01272547148982009,0.005157779582351862,0.0,True,True,True,True,True,0.0,1.0,0.5
21001,0.6,C4,0.0005726635436320462,0.3897626887701634,0.01423876287526682,0.1492759856911246,-0.010237311229836621,0.004291234780985642,0.0,True,True,True,True,True,0.0,1.0,0.5000000000000001
21001,0.6,C5,0.00014973226246447902,0.36982614790602325,0.028493588693327132,0.14996403040444886,-0.013537282564994035,0.008568265511357781,0.0,True,True,True,True,True,0.0,1.0,0.5
21001,0.6,C6,0.002207783722283067,0.19429043977260346,0.012009440260302318,0.08652070715103088,-0.0057095602273965484,0.0037168574193617576,0.0,True,True,True,True,True,0.0,1.0,0.5
21001,0.6,C7,0.000533571353236012,0.33786869319139157,0.03502228444134867,0.16471406359903273,-0.020238743935180936,0.010561430632705149,0.0,True,True,True,True,True,0.0,1.0,0.5
21001,0.7,C1,4.721676896124721e-06,0.34910077736138356,0.04944659144077268,0.14562191480631598,-0.02445507518638762,0.017306565072820912,0.0,True,True,True,True,True,0.0,1.0,0.5
21001,0.7,C2,0.0004784473416668664,0.37725019242795904,0.038127406017091525,0.1902061740597763,-0.02274980757204098,0.013383936872484348,0.0,True,True,True,True,True,0.0,1.0,0.5000000000000001
21001,0.7,C3,0.0004452365848145054,0.3867338286369159,0.017158818129178854,0.13393740499275267,-0.011250020348647222,0.0060174095127438765,0.0,True,True,True,True,True,0.0,1.0,0.5
21001,0.7,C4,0.0005864295117418885,0.39089058165755025,0.01423876287526682,0.1492759856911246,-0.009109418342449771,0.005006440577816573,0.0,True,True,True,True,True,0.0,1.0,0.5000000000000001
21001,0.7,C5,0.00016155705277047874,0.3728429324852948,0.028493588693327132,0.14996403040444886,-0.011044145775358949,0.009996309763250721,0.0,True,True,True,True,True,0.0,1.0,0.5
21001,0.7,C6,0.002276457311874074,0.19548318783293625,0.012009440260302318,0.08652070715103088,-0.004516812167063761,0.004336333655922037,0.0,True,True,True,True,True,0.0,1.0,0.5
21001,0.7,C7,0.0005576079872943651,0.3521301469664262,0.03502228444134867,0.16471406359903273,-0.01747837364874011,0.01232166907148935,0.0,True,True,True,True,True,0.0,1.0,0.5
21001,0.8,C1,4.932014617136823e-06,0.3529479788709895,0.04944659144077268,0.14562191480631598,-0.018629759362365828,0.019778931511795328,0.0,True,True,True,True,True,0.0,1.0,0.5
21001,0.8,C2,0.0004983656524514483,0.3798897758374531,0.038127406017091525,0.1902061740597763,-0.02011022416254693,0.015295927854267866,0.0,True,True,True,True,True,0.0,1.0,0.5000000000000001
21001,0.8,C3,0.0004716826405272182,0.38881134183379307,0.017158818129178854,0.13393740499275267,-0.009774569207474354,0.006877039443135835,0.0,True,True,True,True,True,0.0,1.0,0.5
21001,0.8,C4,0.0006001954798517308,0.3920184745449371,0.01423876287526682,0.1492759856911246,-0.007981525455062921,0.005721646374647504,0.0,True,True,True,True,True,0.0,1.0,0.5000000000000001
