ctx,policy,seed,n,time,co2,dist,p95,ins,bg_t,bg_co2,net_co2,stopped,dflt,wape,bias,demand,bg,restr,signal,mass,speed_ratio
D010,DTT,8103,597,368.9480737018425,980.0990601322968,3404.5014907872696,649.1999999999999,0.4304857621440536,247.02756892230576,607.6764235974201,827582.0319143519,105989,0.4494565217391304,0.210226646717303,0.0010735157434337,1200,200,None,Arterial,0.0013505471282562,1
D010,ECO,8101,611,299.76432078559736,797.3701565493983,3203.7200000000003,317,0.3322422258592471,246.98677248677248,607.6499770611385,716884.8569807928,86065,0,0.0555224338877393,0.0152915337997039,1200,200,None,Arterial,0.0015196726212081,1
D010,ECO,8102,654,310.23241590214064,833.6875137584362,3203.7200000000003,336.35,0.6146788990825688,249.01808785529715,613.1871982528231,782535.0797218598,88726,0,0.0611521997474209,-0.0221331498644101,1200,200,None,Arterial,0.0015117763495211,1
D010,ECO,8103,597,300.214405360134,798.5743804806762,3203.7200000000003,323,0.4304857621440536,247.02756892230576,607.6764235974201,719211.7981623342,80078,0,0.0586650321025394,-0.0069894721701779,1200,200,None,Arterial,0.0015595037650729,1
D010,TECO05,8101,611,319.1882160392799,851.7847871069315,3309.48464811784,450,0.3322422258592471,246.98677248677248,607.6499770611385,750132.1962514456,91723,0.1951493060423384,0.1217170247860904,0.058062574076164,1200,200,None,Arterial,0.0014355667682332,1
D010,TECO05,8102,654,331.4464831804281,887.1862476411025,3291.033119266055,512.35,0.6146788990825688,249.01808785529715,613.1871982528231,817523.2516811235,95652,0.1916183447548761,0.1029207840703065,-0.0104734073552645,1200,200,None,Arterial,0.0014428942695346,1
D010,TECO05,8103,597,313.4137353433836,835.2852588380902,3283.590016750419,428.1999999999996,0.4304857621440536,247.02756892230576,607.6764235974201,741128.1925417105,83681,0.1526706447387571,0.1119001598078019,0.0169960081526488,1200,200,None,Arterial,0.0014944611954078,1
D010,TECO10,8101,611,299.76432078559736,797.3701565493983,3203.7200000000003,317,0.3322422258592471,246.98677248677248,607.6499770611385,716884.8569807928,86065,0,0.0555224338877393,0.0152915337997039,1200,200,None,Arterial,0.0015196726212081,1
D010,TECO10,8102,654,310.23241590214064,833.6875137584362,3203.7200000000003,336.35,0.6146788990825688,249.01808785529715,613.1871982528231,782535.0797218598,88726,0,0.0611521997474209,-0.0221331498644101,1200,200,None,Arterial,0.0015117763495211,1
D010,TECO10,8103,597,300.214405360134,798.5743804806762,3203.7200000000003,323,0.4304857621440536,247.02756892230576,607.6764235974201,719211.7981623342,80078,0,0.0586650321025394,-0.0069894721701779,1200,200,None,Arterial,0.0015595037650729,1
D010,TECO15,8101,611,299.76432078559736,797.3701565493983,3203.7200000000003,317,0.3322422258592471,246.98677248677248,607.6499770611385,716884.8569807928,86065,0,0.0555224338877393,0.0152915337997039,1200,200,None,Arterial,0.0015196726212081,1
D010,TECO15,8102,654,310.23241590214064,833.6875137584362,3203.7200000000003,336.35,0.6146788990825688,249.01808785529715,613.1871982528231,782535.0797218598,88726,0,0.0611521997474209,-0.0221331498644101,1200,200,None,Arterial,0.0015117763495211,1
D010,TECO15,8103,597,300.214405360134,798.5743804806762,3203.7200000000003,323,0.4304857621440536,247.02756892230576,607.6764235974201,719211.7981623342,80078,0,0.0586650321025394,-0.0069894721701779,1200,200,None,Arterial,0.0015595037650729,1
D011,SP,8101,611,693.9803600654665,1956.0112350736035,3203.7200000000003,847,32.88216039279869,236.98677248677248,578.6863631529501,1413866.309901787,295444,0,0.0405537368019663,-0.0309304795097078,1200,200,U,Balanced,0.0008347135490192,0.35
D011,SP,8102,654,648.5045871559633,1832.72074825944,3203.7200000000003,886.0500000000001,26.92201834862385,238.77777777777777,583.9838383188488,1424601.1147910678,274268,0,0.065358043871369,-0.0581286491197569,1200,200,U,Balanced,0.0008827030012748,0.35
D011,SP,8103,597,581.8140703517588,1703.1246655742195,3203.7200000000003,706.1999999999999,0.52428810720268,237.02756892230576,579.2319598187086,1247878.9773154738,238130,0,0.0653574950155082,-0.0566849351687957,1200,200,U,Balanced,0.0009452630134992,0.35
D011,DTT,8101,611,422.2635024549918,1130.308774560164,3608.932209492635,566.5,0.3322422258592471,236.98677248677248,578.6863631529501,909362.1065280754,140801,0.586553231714522,0.2348546972627122,0.1481644729021506,1200,200,U,Balanced,0.0011528589930681,0.35
D011,DTT,8102,654,471.99847094801225,1286.2540635080295,3557.6412385321096,674.35,0.6100917431192661,238.77777777777777,583.9838383188488,1067211.9029636458,160710,0.5853575867133657,0.2259126002652754,0.0297260385905007,1200,200,U,Balanced,0.0011067059877111,0.35
D011,DTT,8103,597,429.2311557788945,1151.8008625841726,3564.9016080402007,585.1999999999999,0.4304857621440536,237.02756892230576,579.2319598187086,918738.6669304156,132102,0.6525455221107395,0.232859882432886,0.1046465645842167,1200,200,U,Balanced,0.0011876131875781,0.35
D011,ECO,8101,611,693.9803600654665,1956.0112350736035,3203.7200000000003,847,32.88216039279869,236.98677248677248,578.6863631529501,1413866.309901787,295444,0,0.0405537368019663,-0.0309304795097078,1200,200,U,Balanced,0.0008347135490192,0.35
D011,ECO,8102,654,648.5045871559633,1832.72074825944,3203.7200000000003,886.0500000000001,26.92201834862385,238.77777777777777,583.9838383188488,1424601.1147910678,274268,0,0.065358043871369,-0.0581286491197569,1200,200,U,Balanced,0.0008827030012748,0.35
D011,ECO,8103,597,581.8140703517588,1703.1246655742195,3203.7200000000003,706.1999999999999,0.52428810720268,237.02756892230576,579.2319598187086,1247878.9773154738,238130,0,0.0653574950155082,-0.0566849351687957,1200,200,U,Balanced,0.0009452630134992,0.35
D011,TECO05,8101,611,408.1783960720131,1115.3863803544718,3484.8249918166944,540,0.3289689034369885,237.0873015873016,578.8001888199682,900287.5497705302,143128,0.4163084702907711,0.207774683656428,0.0970717858939756,1200,200,U,Balanced,0.0011521935090915,0.35
D011,TECO05,8102,654,509.9556574923548,1389.5464535517924,3588.5809633027525,760.35,0.6146788990825688,238.77777777777777,583.9838383188488,1134765.1260522667,179255,0.5374179917713777,0.2317264897272162,-0.008428908089164,1200,200,U,Balanced,0.001046832267505,0.35
D011,TECO05,8103,597,416.47236180904525,1137.6371808306114,3477.6984087102173,584.1999999999996,0.4304857621440536,237.02756892230576,579.2319598187086,910282.9489235396,133166,0.4994782154969997,0.2223192131032409,0.0732976997330287,1200,200,U,Balanced,0.0011794107979524,0.35
D011,TECO10,8101,611,385.33878887070375,1059.9845685489245,3437.6803927986903,461,0.3306055646481178,236.98677248677248,578.6730668716593,866388.9906608802,136423,0.269828825297269,0.1667472830119356,0.0961533554607294,1200,200,U,Balanced,0.0011713292885091,0.35
D011,TECO10,8102,654,477.5428134556575,1320.6221067915728,3492.47749235474,715.7,0.5886850152905199,238.77777777777777,583.9838383188488,1089688.6032710832,171467,0.3917599428435341,0.2107302480759666,0.0312411172460848,1200,200,U,Balanced,0.0010505061926537,0.35
D011,TECO10,8103,597,437.4572864321608,1195.5622011700543,3538.2505025125624,650.1999999999999,0.4304857621440536,237.02756892230576,579.2319598187086,944864.1860661872,141018,0.3991116751269035,0.2250943016426989,0.0638825231051993,1200,200,U,Balanced,0.0011279829991453,0.35
D011,TECO15,8101,611,693.9803600654665,1956.0112350736035,3203.7200000000003,847,32.88216039279869,236.98677248677248,578.6863631529501,1413866.309901787,295444,0,0.0405537368019663,-0.0309304795097078,1200,200,U,Balanced,0.0008347135490192,0.35
D011,TECO15,8102,654,510.282874617737,1384.9900746707249,3620.8317584097854,760.35,0.5871559633027523,238.77777777777777,583.9125899543582,1131757.6811469905,176275,0.1615546451112833,0.2398347764254209,-0.0528561111374599,1200,200,U,Balanced,0.0010086074673445,0.35
D011,TECO15,8103,597,581.8140703517588,1703.1246655742195,3203.7200000000003,706.1999999999999,0.52428810720268,237.02756892230576,579.2319598187086,1247878.9773154738,238130,0,0.0653574950155082,-0.0566849351687957,1200,200,U,Balanced,0.0009452630134992,0.35
D012,SP,8101,611,299.76432078559736,797.3701565493983,3203.7200000000003,317,0.3322422258592471,246.98677248677248,607.6499770611385,716884.8569807928,86065,0,0.0555224338877393,0.0152915337997039,1200,200,U,Arterial,0.0015196726212081,0.35
D012,SP,8102,654,310.23241590214064,833.6875137584362,3203.7200000000003,336.35,0.6146788990825688,249.01808785529715,613.1871982528231,782535.0797218598,88726,0,0.0611521997474209,-0.0221331498644101,1200,200,U,Arterial,0.0015117763495211,0.35
D012,SP,8103,597,300.214405360134,798.5743804806762,3203.7200000000003,323,0.4304857621440536,247.02756892230576,607.6764235974201,719211.7981623342,80078,0,0.0586650321025394,-0.0069894721701779,1200,200,U,Arterial,0.0015595037650729,0.35
D012,DTT,8101,611,365.2438625204583,977.3268282935892,3386.497741407529,643.5,0.3322422258592471,246.98677248677248,607.6499770611385,826838.3834164934,113336,0.4106013722588457,0.2069925326434879,0.0038579314248743,1200,200,U,Arterial,0.0013150471606396,0.35
D012,DTT,8102,654,376.5764525993884,1004.2516845368594,3399.3644036697247,710.35,0.6100917431192661,249.01808785529715,613.1871982528231,894084.0474109486,115853,0.392066650087043,0.212579350352748,-0.0110516036506632,1200,200,U,Arterial,0.0013171095646672,0.35
D012,DTT,8103,597,368.9480737018425,980.0990601322968,3404.5014907872696,649.1999999999999,0.4304857621440536,247.02756892230576,607.6764235974201,827582.0319143519,105989,0.4494565217391304,0.210226646717303,0.0010735157434337,1200,200,U,Arterial,0.0013505471282562,0.35
D012,ECO,8101,611,299.76432078559736,797.3701565493983,3203.7200000000003,317,0.3322422258592471,246.98677248677248,607.6499770611385,716884.8569807928,86065,0,0.0555224338877393,0.0152915337997039,1200,200,U,Arterial,0.0015196726212081,0.35
D012,ECO,8102,654,310.23241590214064,833.6875137584362,3203.7200000000003,336.35,0.6146788990825688,249.01808785529715,613.1871982528231,782535.0797218598,88726,0,0.0611521997474209,-0.0221331498644101,1200,200,U,Arterial,0.0015117763495211,0.35
D012,ECO,8103,597,300.214405360134,798.5743804806762,3203.7200000000003,323,0.4304857621440536,247.02756892230576,607.6764235974201,719211.7981623342,80078,0,0.0586650321025394,-0.0069894721701779,1200,200,U,Arterial,0.0015595037650729,0.35
D012,TECO05,8101,611,319.1882160392799,851.7847871069315,3309.48464811784,450,0.3322422258592471,246.98677248677248,607.6499770611385,750132.1962514456,91723,0.1951493060423384,0.1217170247860904,0.058062574076164,1200,200,U,Arterial,0.0014355667682332,0.35
D012,TECO05,8102,654,339.4908256880734,912.1911873784198,3291.9781039755358,591.7,0.6146788990825688,249.01808785529715,613.1871982528231,833876.482269329,101424,0.1544564929912721,0.1239801310990138,-0.0375659795211864,1200,200,U,Arterial,0.0014085374424199,0.35
D012,TECO05,8103,597,313.4137353433836,835.2852588380902,3283.590016750419,428.1999999999996,0.4304857621440536,247.02756892230576,607.6764235974201,741128.1925417105,83681,0.1526706447387571,0.1119001598078019,0.0169960081526488,1200,200,U,Arterial,0.0014944611954078,0.35
D012,TECO10,8101,611,299.76432078559736,797.3701565493983,3203.7200000000003,317,0.3322422258592471,246.98677248677248,607.6499770611385,716884.8569807928,86065,0,0.0555224338877393,0.0152915337997039,1200,200,U,Arterial,0.0015196726212081,0.35
