seed,rotation,factor,criterion,active_alternatives,re,sre,base_iqr
29004,3,h_D,C1,6,0.05892472790183277,0.5221893671345783,0.1128416846644151
29004,3,h_D,C2,6,0.03739186512393887,0.4109349787447934,0.09099216921796704
29004,3,h_D,C3,5,0.03966451657274103,0.4532104556737406,0.08751897948453712
29004,3,h_D,C4,6,0.03539110755168393,0.3208930343024795,0.11028942285485308
29004,3,h_D,C6,6,0.028387893825107972,0.4575994357614709,0.062036557753641766
29004,3,h_D,C7,6,0.02546139678788351,0.3396566977143587,0.07496215136895706
29004,3,h_E,C6,6,0.018114493747449507,0.2919970804810511,0.062036557753641766
29004,3,h_I,C2,6,0.023817172366017846,0.26174969308296503,0.09099216921796704
29004,3,h_I,C4,6,0.03349611275161986,0.3037110167436352,0.11028942285485308
29004,3,h_I,C5,5,0.059851025963719676,0.3926670965884757,0.15242180076537526
29004,3,h_T,C3,5,0.025512274141181478,0.2915056173089574,0.08751897948453712
29004,3,h_T,C7,6,0.03796456809323547,0.5064498203349418,0.07496215136895706
29004,4,h_D,C1,6,0.05820422529234,0.5384004789919719,0.10810582004082779
29004,4,h_D,C2,6,0.03736750521773856,0.42700626764539384,0.08751043731363514
29004,4,h_D,C3,5,0.039345581990243884,0.45518704513878505,0.08643827281550237
29004,4,h_D,C4,6,0.03536244865257874,0.3366927205150893,0.10502884825707787
29004,4,h_D,C6,6,0.02825199141827733,0.47792119235845987,0.059114330708752695
29004,4,h_D,C7,6,0.025529422341541763,0.33153997584690126,0.07700254630228728
29004,4,h_E,C6,6,0.017934145796045353,0.303380679113171,0.059114330708752695
29004,4,h_I,C2,6,0.023872436114361205,0.2727953013025202,0.08751043731363514
29004,4,h_I,C4,6,0.03377173272899719,0.32154720621150645,0.10502884825707787
29004,4,h_I,C5,5,0.05997929976045957,0.4124190575355192,0.14543290050286167
29004,4,h_T,C3,5,0.025788307041681433,0.29834361795297293,0.08643827281550237
29004,4,h_T,C7,6,0.03791339920929446,0.49236552593944427,0.07700254630228728
29004,5,h_D,C1,6,0.057557019216728476,0.5047649853260987,0.11402736102830019
29004,5,h_D,C2,6,0.03733382629036991,0.44662723061928583,0.08359057336955658
29004,5,h_D,C3,5,0.03930615729744403,0.47997328145223356,0.08189238613040539
29004,5,h_D,C4,6,0.035359970817887096,0.30825390375624134,0.11471053695248748
29004,5,h_D,C6,6,0.0283718185476219,0.4822350398882821,0.05883400458355842
29004,5,h_D,C7,6,0.025603974798339896,0.3445401778123599,0.07431346602467809
29004,5,h_E,C6,6,0.018019726005893164,0.30628080024698207,0.05883400458355842
29004,5,h_I,C2,6,0.023877728898859744,0.28565097637277703,0.08359057336955658
29004,5,h_I,C4,6,0.033744869745430034,0.2941741067702683,0.11471053695248748
29004,5,h_I,C5,5,0.06008303453661473,0.4118600838837158,0.1458821500001604
29004,5,h_T,C3,5,0.025884148820426403,0.3160751572056091,0.08189238613040539
29004,5,h_T,C7,6,0.03763582267765737,0.5064468755185336,0.07431346602467809
29005,0,h_D,C1,6,0.06054942609561768,0.5836392196681566,0.10374461491717606
29005,0,h_D,C2,6,0.0415878396946108,0.29039135805117633,0.14321307622037185
29005,0,h_D,C3,5,0.031079560111742018,0.3790800146613547,0.08198680729483294
29005,0,h_D,C4,6,0.03814861150240886,0.30178274018270407,0.1264108460245649
29005,0,h_D,C6,6,0.033082714210025115,0.5263954494929722,0.06284764475332037
29005,0,h_D,C7,6,0.023982555361686208,0.2876703943014599,0.0833681735641742
29005,0,h_E,C6,6,0.022650032353834847,0.3603958818564605,0.06284764475332037
29005,0,h_I,C2,6,0.026747121346697413,0.18676451936101843,0.14321307622037185
29005,0,h_I,C4,6,0.037051952407289486,0.29310738415433296,0.1264108460245649
29005,0,h_I,C5,5,0.06273472926781715,0.45550590030467847,0.13772539329435618
29005,0,h_T,C3,5,0.02034856761074283,0.24819319451383323,0.08198680729483294
29005,0,h_T,C7,6,0.0360549581734212,0.4324786861887378,0.0833681735641742
29005,1,h_D,C1,6,0.06088758890026501,0.6003411915204311,0.10142164115952138
