seed,kappa,factor,criterion,pathway,active_alternatives,RE,base_IQR,SRE
21005,0.2,h_D,C6,h_D->C6,6,0.02191343201680957,0.044041568390645075,0.49756248056249214
21005,0.2,h_D,C7,h_D->C7,6,0.01963196375443651,0.06292735562787402,0.311978209766508
21005,0.2,h_E,C6,h_E->C6,6,0.014901075047174347,0.044041568390645075,0.33834115340000387
21005,0.2,h_I,C2,h_I->C2,6,0.028673101732737495,0.13641918013749366,0.2101838004276845
21005,0.2,h_I,C4,h_I->C4,6,0.02530241055094616,0.0819486960249326,0.30875916003519116
21005,0.2,h_I,C5,h_I->C5,5,0.07713187711848339,0.15931027040762719,0.48416135959497086
21005,0.2,h_T,C3,h_T->C3,5,0.019494496393767206,0.10744076485546201,0.1814441326791682
21005,0.2,h_T,C7,h_T->C7,6,0.028533292814914887,0.06292735562787402,0.45343225580930774
21005,0.3,h_D,C1,h_D->C1,6,0.04341340203270659,0.07253402906150887,0.598524617945785
21005,0.3,h_D,C2,h_D->C2,6,0.04259562944415907,0.13741560344549925,0.3099766574961267
21005,0.3,h_D,C3,h_D->C3,5,0.029663895732706523,0.11066968955309209,0.26803992901965884
21005,0.3,h_D,C4,h_D->C4,6,0.0254764860391452,0.08230585674459795,0.3095343034687235
21005,0.3,h_D,C6,h_D->C6,6,0.021854066458186727,0.044278791037278414,0.4935560783331727
21005,0.3,h_D,C7,h_D->C7,6,0.01954379825574861,0.06195179554885748,0.31546782594897
21005,0.3,h_E,C6,h_E->C6,6,0.014814047941100299,0.044278791037278414,0.3345630626702015
21005,0.3,h_I,C2,h_I->C2,6,0.028477052494459497,0.13741560344549925,0.20723303453342268
21005,0.3,h_I,C4,h_I->C4,6,0.025279944293070913,0.08230585674459795,0.30714635984179806
21005,0.3,h_I,C5,h_I->C5,5,0.07616594154012163,0.15829554106490926,0.48116289964483927
21005,0.3,h_T,C3,h_T->C3,5,0.019569993551658928,0.11066968955309209,0.1768324609069558
21005,0.3,h_T,C7,h_T->C7,6,0.02842294490316579,0.06195179554885748,0.4587913013803065
21005,0.4,h_D,C1,h_D->C1,6,0.043462279779739474,0.0726170850157805,0.5985131428739686
21005,0.4,h_D,C2,h_D->C2,6,0.04247343004618319,0.13915302907046107,0.30522821047877624
21005,0.4,h_D,C3,h_D->C3,5,0.029553779499731803,0.11384297817844463,0.25960125053253397
21005,0.4,h_D,C4,h_D->C4,6,0.02549370795308123,0.08243399545316837,0.3092620685510168
21005,0.4,h_D,C6,h_D->C6,6,0.021773256882715492,0.04471810694874843,0.48690023723908965
21005,0.4,h_D,C7,h_D->C7,6,0.01945973799315355,0.06101609632729166,0.3189279413820931
21005,0.4,h_E,C6,h_E->C6,6,0.014770454964598194,0.04471810694874843,0.3303014365343408
21005,0.4,h_I,C2,h_I->C2,6,0.028370183225656667,0.13915302907046107,0.20387758293847386
21005,0.4,h_I,C4,h_I->C4,6,0.025263293442183875,0.08243399545316837,0.30646692912306733
21005,0.4,h_I,C5,h_I->C5,5,0.07580832598770133,0.15721796240715236,0.48218616261477754
21005,0.4,h_T,C3,h_T->C3,5,0.01957782237370595,0.11384297817844463,0.17197215574285546
21005,0.4,h_T,C7,h_T->C7,6,0.028493707539780585,0.06101609632729166,0.46698673390170253
21005,0.5,h_D,C1,h_D->C1,6,0.04347108847843929,0.07352282282676202,0.5912597858256433
21005,0.5,h_D,C2,h_D->C2,6,0.04236725258091438,0.14051463482048215,0.3015148751924678
21005,0.5,h_D,C3,h_D->C3,5,0.029422028945057233,0.11842813560485849,0.24843782935988196
21005,0.5,h_D,C4,h_D->C4,6,0.025402521295053257,0.08283017106410502,0.3066819851800948
21005,0.5,h_D,C6,h_D->C6,6,0.021732714976893906,0.045119297365661094,0.4816722831537783
21005,0.5,h_D,C7,h_D->C7,6,0.019371093843128365,0.06093714194384888,0.3178864847429202
21005,0.5,h_E,C6,h_E->C6,6,0.014678570519339927,0.045119297365661094,0.32532799436247445
21005,0.5,h_I,C2,h_I->C2,6,0.028344678599534733,0.14051463482048215,0.2017204729994526
21005,0.5,h_I,C4,h_I->C4,6,0.025216737986342,0.08283017106410502,0.30443904270729427
21005,0.5,h_I,C5,h_I->C5,5,0.07588499357281454,0.15798537059903112,0.4803292436799816
21005,0.5,h_T,C3,h_T->C3,5,0.01946293636364791,0.11842813560485849,0.1643438551496128
21005,0.5,h_T,C7,h_T->C7,6,0.028548098634088352,0.06093714194384888,0.468484371320299
21005,0.6,h_D,C1,h_D->C1,6,0.043391292682650164,0.07403973523915545,0.5860541308245641
21005,0.6,h_D,C2,h_D->C2,6,0.04221654444427379,0.14127399401647364,0.2988274291944502
21005,0.6,h_D,C3,h_D->C3,5,0.029421690326437128,0.12363227360281519,0.2379774266767929
21005,0.6,h_D,C4,h_D->C4,6,0.025327081632416634,0.08269230358833797,0.3062810023795517
21005,0.6,h_D,C6,h_D->C6,6,0.02162299149474712,0.04576365225278807,0.4724926973667685
21005,0.6,h_D,C7,h_D->C7,6,0.019331662436163213,0.06031921899024611,0.32048926958037605
21005,0.6,h_E,C6,h_E->C6,6,0.014640831553194036,0.04576365225278807,0.3199227079167867
21005,0.6,h_I,C2,h_I->C2,6,0.028069299670016135,0.14127399401647364,0.19868695484424648
21005,0.6,h_I,C4,h_I->C4,6,0.025205640998729222,0.08269230358833797,0.3048124178993018
21005,0.6,h_I,C5,h_I->C5,5,0.07534005082791653,0.1566188432353779,0.4810407820099215
21005,0.6,h_T,C3,h_T->C3,5,0.019592488736834432,0.12363227360281519,0.1584739013990747
21005,0.6,h_T,C7,h_T->C7,6,0.028400694433775974,0.06031921899024611,0.4708398899842794
21005,0.7,h_D,C1,h_D->C1,6,0.043068777428769155,0.07472298796780386,0.576379218758623
21005,0.7,h_D,C2,h_D->C2,6,0.04190674016578459,0.14292842828316815,0.2932008745136849
21005,0.7,h_D,C3,h_D->C3,5,0.02941906952040254,0.12698427374659005,0.23167490471205585
21005,0.7,h_D,C4,h_D->C4,6,0.02521042611200416,0.08350423804486337,0.3019059475539162
21005,0.7,h_D,C6,h_D->C6,6,0.021523660165778908,0.04675875876397052,0.4603129068067442
21005,0.7,h_D,C7,h_D->C7,6,0.019220854923715208,0.060418396354909955,0.318129180564308
21005,0.7,h_E,C6,h_E->C6,6,0.014574289864581676,0.04675875876397052,0.3116911194721459
21005,0.7,h_I,C2,h_I->C2,6,0.027897730828498515,0.14292842828316815,0.1951867180196837
21005,0.7,h_I,C4,h_I->C4,6,0.025100485148406525,0.08350423804486337,0.3005893561308886
21005,0.7,h_I,C5,h_I->C5,5,0.07508961230532887,0.15708502231882301,0.4780189173761418
21005,0.7,h_T,C3,h_T->C3,5,0.019469970821292856,0.12698427374659005,0.15332584300945662
21005,0.7,h_T,C7,h_T->C7,6,0.028227997992238938,0.060418396354909955,0.4672086598584101
21005,0.8,h_D,C1,h_D->C1,6,0.04296982223061047,0.07544115528140283,0.569580649577267
21005,0.8,h_D,C2,h_D->C2,6,0.041693700925596086,0.14558893543756296,0.286379598834215
21005,0.8,h_D,C3,h_D->C3,5,0.029344735187184983,0.1309134497393732,0.22415370800617732
21005,0.8,h_D,C4,h_D->C4,6,0.025191216683577156,0.08373069965733776,0.3008599807044447
21005,0.8,h_D,C6,h_D->C6,6,0.02146646158393941,0.04784922607237771,0.4486271429138724
21005,0.8,h_D,C7,h_D->C7,6,0.01911227498147079,0.060266067974132115,0.31713160694932313
21005,0.8,h_E,C6,h_E->C6,6,0.014451918329330418,0.04784922607237771,0.30203034647139587
21005,0.8,h_I,C2,h_I->C2,6,0.027826759270931527,0.14558893543756296,0.19113237683281317
21005,0.8,h_I,C4,h_I->C4,6,0.02493325512887116,0.08373069965733776,0.297779132750724
21005,0.8,h_I,C5,h_I->C5,5,0.07487293536873021,0.15837460599897873,0.47275846336590266
21005,0.8,h_T,C3,h_T->C3,5,0.019360330592935685,0.1309134497393732,0.14788649013016603
21005,0.8,h_T,C7,h_T->C7,6,0.028113282703472034,0.060266067974132115,0.4664860948796686
21005,0.9,h_D,C1,h_D->C1,6,0.043021104741273034,0.07635442170448298,0.5634395989169505
21005,0.9,h_D,C2,h_D->C2,6,0.04164638817569001,0.14828890719336152,0.2808462815165554
21005,0.9,h_D,C3,h_D->C3,5,0.029223936046356015,0.13440278156731839,0.2174355002578661
21005,0.9,h_D,C4,h_D->C4,6,0.025186822304824663,0.08409886201154579,0.2994906435365001
21005,0.9,h_D,C6,h_D->C6,6,0.021347263789217946,0.049393444776817445,0.43218819592848046
21005,0.9,h_D,C7,h_D->C7,6,0.018935887261490238,0.06117965490084014,0.3095128158514783
21005,0.9,h_E,C6,h_E->C6,6,0.01428835173160048,0.049393444776817445,0.2892762753412446
21005,0.9,h_I,C2,h_I->C2,6,0.027566662154321034,0.14828890719336152,0.18589834314571857
21005,0.9,h_I,C4,h_I->C4,6,0.024883089969134048,0.08409886201154579,0.29587903300548835
21005,0.9,h_I,C5,h_I->C5,5,0.07430269922589158,0.1593886889973065,0.4661729743362219
21005,0.9,h_T,C3,h_T->C3,5,0.019346612836295594,0.13440278156731839,0.1439450330606551
21005,0.9,h_T,C7,h_T->C7,6,0.028066922576770917,0.06117965490084014,0.4587623552601427
21005,1.0,h_D,C1,h_D->C1,6,0.042850544105750205,0.07725853159842876,0.5546383450299363
21005,1.0,h_D,C2,h_D->C2,6,0.04154370212910301,0.14998803764475374,0.27698010308810206
21005,1.0,h_D,C3,h_D->C3,5,0.029198328860806144,0.1369996263142983,0.21312706936592324
21005,1.0,h_D,C4,h_D->C4,6,0.025240968506988315,0.08476654157750822,0.2977704178671827
21005,1.0,h_D,C6,h_D->C6,6,0.021212884897202522,0.051101385302353634,0.4151136954756955
21005,1.0,h_D,C7,h_D->C7,6,0.01867596757564066,0.06294518507448858,0.29670208377722673
21005,1.0,h_E,C6,h_E->C6,6,0.014100396890785521,0.051101385302353634,0.27592983648253766
21005,1.0,h_I,C2,h_I->C2,6,0.027518388747126775,0.14998803764475374,0.18347055657945557
21005,1.0,h_I,C4,h_I->C4,6,0.02479540501356728,0.08476654157750822,0.2925140574551165
21005,1.0,h_I,C5,h_I->C5,5,0.0739047425494316,0.15791515181167276,0.46800285913729983
21005,1.0,h_T,C3,h_T->C3,5,0.019178979789941035,0.1369996263142983,0.1399929350595563
21005,1.0,h_T,C7,h_T->C7,6,0.028090172384221616,0.06294518507448858,0.4462640367255061
