seed,kappa,criterion,active_alternatives,NS,LRV50,LRV_max,NSV_vector,pass_num_NS,pass_num_LRV,pass_num_NSV
21003,0.0,C3,5,0.0,1.185377392347608e-16,2.9424052125430657e-16,9.745050220325265e-12,False,False,False
21003,0.0,C4,6,0.0,1.3687748718835772e-16,5.310534564584923e-16,1.3648571397376179e-11,False,False,False
21003,0.0,C5,5,0.0,1.3235551256876783e-16,4.75611043366452e-16,2.4560602523998926e-10,False,False,False
21003,0.0,C6,6,0.0,9.353258351710692e-17,3.4338033348934405e-16,1.8838765736691497e-11,False,False,False
21003,0.0,C7,6,0.0,1.1601697804775608e-16,3.38208266098046e-16,9.156302889404377e-12,False,False,False
21003,0.1,C1,6,0.00017613835450847048,0.02336348625751392,0.05737450576110497,0.020156577294828965,True,True,True
21003,0.1,C2,6,0.00012990941834656322,0.019838814053216473,0.048706987246643095,0.01564532720677953,True,True,True
21003,0.1,C3,5,0.00011892968329985099,0.023711992809360524,0.04870758351458149,0.014637391655120806,True,True,True
21003,0.1,C4,6,0.00010896921488889877,0.019683695830185886,0.04832706292002982,0.014409522436670598,True,True,True
21003,0.1,C5,5,0.0001188220172906318,0.02801471653032738,0.05752323978769187,0.016384661170667253,True,True,True
21003,0.1,C6,6,0.000210599705481207,0.019545563018251992,0.04800011355831586,0.01923207797506551,True,True,True
21003,0.1,C7,6,0.0001825420978119885,0.01997902497567605,0.049060069959670285,0.018730542922073174,True,True,True
21003,0.2,C1,6,0.0007019664477930787,0.047784078866084774,0.11582136151472174,0.040075760077919464,True,True,True
21003,0.2,C2,6,0.0005155970334725923,0.04058299085821116,0.09831657871549247,0.031043348345750593,True,True,True
21003,0.2,C3,5,0.00046202857422228405,0.04644227503039866,0.09829519134655522,0.02856331020261383,True,True,True
21003,0.2,C4,6,0.00045164644158546263,0.040264611032186294,0.09754802103698018,0.029642368534607885,True,True,True
21003,0.2,C5,5,0.00047989529203706915,0.0548941469481505,0.11609490898035045,0.03303923284196907,True,True,True
21003,0.2,C6,6,0.0008500296260919304,0.03996698859690405,0.09686297924150257,0.03865274670783586,True,True,True
21003,0.2,C7,6,0.0007435588368577273,0.040858535845761115,0.0990096728319287,0.037945875524544724,True,True,True
21003,0.3,C1,6,0.0015710199027832994,0.07341489610935667,0.17652765715143087,0.0595790577143948,True,True,True
21003,0.3,C2,6,0.0011489301425583465,0.062360633148422474,0.1498226289930354,0.04608445608062361,True,True,True
21003,0.3,C3,5,0.0010081741646436049,0.06839924848980007,0.14972986393915608,0.04174212639403392,True,True,True
21003,0.3,C4,6,0.0010514454821731745,0.06186966273569975,0.14864729098059226,0.04564385134663255,True,True,True
21003,0.3,C5,5,0.0010890983224972617,0.08088455164683463,0.176875762330871,0.0498630502411531,True,True,True
21003,0.3,C6,6,0.0019241965160584629,0.061386543584789705,0.14753673814992077,0.05803075275539729,True,True,True
21003,0.3,C7,6,0.0016993638599775984,0.06276449630712276,0.1508265776705631,0.057441278995756136,True,True,True
