seed,rotation,criterion,rank_one_energy,lrv50,lrv_max,nsv_vector,nsv_sum,nsv_max,nsv_minmax
21002,4,C2,0.0029570853708763556,0.08994439397998835,0.18824658947188466,0.07104597164192385,0.030564529350428214,0.16805391776003695,0.22986369705154297
21002,4,C3,0.003815877293764869,0.24162419542808278,0.6510965335711646,0.08306193714263224,0.04963629556609108,0.10510542964099462,0.10510542964099462
21002,4,C4,0.0029381829847117125,0.25813365906592284,0.744115023281637,0.06709080592199705,0.035299472416325146,0.10444516459600085,0.12044157863336799
21002,4,C5,0.0013969600752911093,0.08555934805583297,0.22728170585046437,0.05346224933163456,0.02679849058110868,0.11210341471821857,0.11210341471821857
21002,4,C6,0.010555698226423438,0.27706806559341185,0.698241084599791,0.13840153472897376,0.060562540411064576,0.2738332984407531,0.3813731369029459
21002,4,C7,0.0031173690862347225,0.11287358024727952,0.25199409376459503,0.07220105979532468,0.03346377018362594,0.12299475038653987,0.15826544657509112
21002,5,C1,0.003553560146859369,0.12539913227976207,0.287621850054804,0.09208208994359568,0.043680439799081115,0.15108482308672502,0.12773485317138
21002,5,C2,0.003152135514172927,0.09681965429266576,0.16676027890921474,0.07184586312576167,0.030564529350206617,0.14576298065539267,0.22536064164131261
21002,5,C3,0.005167507275187999,0.20362840349611877,0.4940119954730035,0.09205648958732231,0.05169058086253473,0.13883049005885362,0.13883049005885362
21002,5,C4,0.003073635702857902,0.4478377068000767,0.9985529427696155,0.07119866266326365,0.03529947241688871,0.11121712309278681,0.13573096974782106
21002,5,C5,0.0017760900713196248,0.09995110387413922,0.3021222824812819,0.06445834571473216,0.03303754429241699,0.13392043241035212,0.13392043241035212
21002,5,C6,0.01008665624942695,0.1953298355796859,0.4195502794088138,0.13707411168304132,0.06056254041120081,0.29624340706701097,0.37275499362610165
21002,5,C7,0.003338290060408644,0.11992243904704811,0.2526402637747674,0.07074054189928099,0.03346377018315341,0.11658586613001196,0.10950967439419347
21003,0,C1,0.0034635191662203413,0.18486674643685846,0.4450708630074002,0.09340611895246076,0.04636532789361347,0.15423475504069892,0.15731845631938793
21003,0,C2,0.0022097251591133293,0.11267049592178999,0.3795240144600741,0.06439730244791854,0.029071237039540246,0.14804907882535853,0.18932141157162044
21003,0,C3,0.0022844534961146135,0.09603850910398698,0.24116988259267844,0.061802609660511786,0.03211428248482424,0.0895470417886229,0.0895470417886229
