seed,rotation,criterion,alternative_a,alternative_b,contexts_used,lrv
21002,5,C2,A3,A4,1000,0.03579979686643396
21002,5,C2,A3,A5,1000,0.1026823972398262
21002,5,C2,A3,A6,1000,0.1325577662419018
21002,5,C2,A4,A5,1000,0.06691557871053892
21002,5,C2,A4,A6,1000,0.09681965429266576
21002,5,C2,A5,A6,1000,0.02993034487262991
21002,5,C3,A1,A2,1000,0.17993553911633745
21002,5,C3,A1,A3,1000,0.34701523043082805
21002,5,C3,A1,A4,1000,0.12101843656132946
21002,5,C3,A1,A6,1000,0.15046901453726286
21002,5,C3,A2,A3,1000,0.16856130992087734
21002,5,C3,A2,A4,1000,0.05909069424622622
21002,5,C3,A2,A6,1000,0.3291973059113862
21002,5,C3,A3,A4,1000,0.2273212678759001
21002,5,C3,A3,A6,1000,0.4940119954730035
21002,5,C3,A4,A6,1000,0.2708144407625922
21002,5,C4,A1,A2,1000,0.9985529427696155
21002,5,C4,A1,A3,1000,0.5023673548844648
21002,5,C4,A1,A4,1000,0.5144612891344921
21002,5,C4,A1,A5,1000,0.4478377068000767
21002,5,C4,A1,A6,1000,0.40143151792683607
21002,5,C4,A2,A3,1000,0.5334660419900784
21002,5,C4,A2,A4,1000,0.5214496120275476
21002,5,C4,A2,A5,1000,0.5871871445034936
21002,5,C4,A2,A6,1000,0.6323181649472011
21002,5,C4,A3,A4,1000,0.012573491427074004
21002,5,C4,A3,A5,1000,0.05644870334985757
21002,5,C4,A3,A6,1000,0.10416939906302969
21002,5,C4,A4,A5,1000,0.06901551087347751
21002,5,C4,A4,A6,1000,0.11672199568672889
21002,5,C4,A5,A6,1000,0.04775926777208882
21002,5,C5,A1,A3,1000,0.3021222824812819
21002,5,C5,A1,A4,1000,0.27314038589861245
21002,5,C5,A1,A5,1000,0.20750157691960172
21002,5,C5,A1,A6,1000,0.19805230087338577
21002,5,C5,A3,A4,1000,0.02921968883132705
21002,5,C5,A3,A5,1000,0.09521163428280678
21002,5,C5,A3,A6,1000,0.10469057346547164
21002,5,C5,A4,A5,1000,0.06601008347304455
21002,5,C5,A4,A6,1000,0.0754936851635853
21002,5,C5,A5,A6,1000,0.009488263548470537
21002,5,C6,A1,A2,1000,0.4195502794088138
21002,5,C6,A1,A3,1000,0.4109184990758023
21002,5,C6,A1,A4,1000,0.22673074714371785
21002,5,C6,A1,A5,1000,0.13140138837528648
21002,5,C6,A1,A6,1000,0.06951870078400704
21002,5,C6,A2,A3,1000,0.008843281853240547
21002,5,C6,A2,A4,1000,0.1953298355796859
21002,5,C6,A2,A5,1000,0.2903064800450807
21002,5,C6,A2,A6,1000,0.35141677565023877
21002,5,C6,A3,A4,1000,0.1865342215665474
21002,5,C6,A3,A5,1000,0.2815667275526729
21002,5,C6,A3,A6,1000,0.3427234965247045
21002,5,C6,A4,A5,1000,0.09571967466971844
21002,5,C6,A4,A6,1000,0.15755577886495997
21002,5,C6,A5,A6,1000,0.06196279522984212
21002,5,C7,A1,A2,1000,0.20038116611622464
21002,5,C7,A1,A3,1000,0.23851523889729118
21002,5,C7,A1,A4,1000,0.15732875625435075
21002,5,C7,A1,A5,1000,0.10570614451780735
21002,5,C7,A1,A6,1000,0.014241287880025707
21002,5,C7,A2,A3,1000,0.03838085815876906
21002,5,C7,A2,A4,1000,0.04323537502278348
21002,5,C7,A2,A5,1000,0.09494538526442495
21002,5,C7,A2,A6,1000,0.2145391214205158
21002,5,C7,A3,A4,1000,0.08159769545973732
21002,5,C7,A3,A5,1000,0.13326029175542442
21002,5,C7,A3,A6,1000,0.2526402637747674
21002,5,C7,A4,A5,1000,0.05173859987769801
21002,5,C7,A4,A6,1000,0.1715173812046281
21002,5,C7,A5,A6,1000,0.11992243904704811
21003,0,C1,A1,A2,1000,0.233453137281504
21003,0,C1,A1,A3,1000,0.029154833402909048
21003,0,C1,A1,A4,1000,0.16012582897166389
21003,0,C1,A1,A5,1000,0.2139080581870962
21003,0,C1,A1,A6,1000,0.19641160728758295
21003,0,C1,A2,A3,1000,0.2624141031387698
21003,0,C1,A2,A4,1000,0.3920478831548358
21003,0,C1,A2,A5,1000,0.4450708630074002
21003,0,C1,A2,A6,1000,0.4278344014923839
21003,0,C1,A3,A4,1000,0.13103168076936325
21003,0,C1,A3,A5,1000,0.18486674643685846
21003,0,C1,A3,A6,1000,0.16735135332469322
21003,0,C1,A4,A5,1000,0.05396199461814445
21003,0,C1,A4,A6,1000,0.036397260834491296
21003,0,C1,A5,A6,1000,0.01756807433592696
21003,0,C2,A1,A2,1000,0.03472819946773927
21003,0,C2,A1,A3,1000,0.06258943455834726
21003,0,C2,A1,A4,1000,0.114906659913164
21003,0,C2,A1,A5,1000,0.3795240144600741
21003,0,C2,A1,A6,1000,0.14732209990530135
21003,0,C2,A2,A3,1000,0.027869406824720708
21003,0,C2,A2,A4,1000,0.08022121465393309
21003,0,C2,A2,A5,1000,0.34539314767510865
21003,0,C2,A2,A6,1000,0.11267049592178999
21003,0,C2,A3,A4,1000,0.05236729607715708
21003,0,C2,A3,A5,1000,0.3179263863663263
21003,0,C2,A3,A6,1000,0.08483620231535735
21003,0,C2,A4,A5,1000,0.2661467082294755
21003,0,C2,A4,A6,1000,0.03248781875947601
21003,0,C2,A5,A6,1000,0.23393082004821159
21003,0,C3,A1,A2,1000,0.039989750717114504
21003,0,C3,A1,A3,1000,0.02407232801669577
21003,0,C3,A1,A4,1000,0.10806056257554661
21003,0,C3,A1,A6,1000,0.24116988259267844
21003,0,C3,A2,A3,1000,0.015919419491554853
21003,0,C3,A2,A4,1000,0.0681087534873237
21003,0,C3,A2,A6,1000,0.20142881746848607
21003,0,C3,A3,A4,1000,0.08401645563242736
21003,0,C3,A3,A6,1000,0.21725906107219814
21003,0,C3,A4,A6,1000,0.133555253998973
21003,0,C4,A1,A2,1000,0.08796266435417978
21003,0,C4,A1,A3,1000,0.15273000130892936
21003,0,C4,A1,A4,1000,0.23586345753238838
21003,0,C4,A1,A5,1000,0.2102920523469608
21003,0,C4,A1,A6,1000,0.2270496159102365
21003,0,C4,A2,A3,1000,0.06489084507096939
21003,0,C4,A2,A4,1000,0.14832874351017505
21003,0,C4,A2,A5,1000,0.1226465012716074
21003,0,C4,A2,A6,1000,0.1394749837220193
21003,0,C4,A3,A4,1000,0.0835473272527433
21003,0,C4,A3,A5,1000,0.05781841367790609
21003,0,C4,A3,A6,1000,0.07467617578944398
21003,0,C4,A4,A5,1000,0.025745760931739196
21003,0,C4,A4,A6,1000,0.008878657141334916
21003,0,C4,A5,A6,1000,0.016867627400466177
21003,0,C5,A1,A3,1000,0.4077180040420966
21003,0,C5,A1,A4,1000,0.45333738678485114
21003,0,C5,A1,A5,1000,0.545054673622382
21003,0,C5,A1,A6,1000,0.5252434617981405
21003,0,C5,A3,A4,1000,0.04651492979210304
21003,0,C5,A3,A5,1000,0.1405462392639334
21003,0,C5,A3,A6,1000,0.12017714521411395
21003,0,C5,A4,A5,1000,0.0940942976526562
21003,0,C5,A4,A6,1000,0.07370434930041335
21003,0,C5,A5,A6,1000,0.02040460959507511
21003,0,C6,A1,A2,1000,0.024227830502509977
21003,0,C6,A1,A3,1000,0.09269307075030796
21003,0,C6,A1,A4,1000,0.20335140343096264
21003,0,C6,A1,A5,1000,0.2168650023601474
21003,0,C6,A1,A6,1000,0.27588728315256394
21003,0,C6,A2,A3,1000,0.06848770463471601
21003,0,C6,A2,A4,1000,0.1792489395693868
21003,0,C6,A2,A5,1000,0.19278056828014392
21003,0,C6,A2,A6,1000,0.25189539296244556
21003,0,C6,A3,A4,1000,0.11095131121376615
21003,0,C6,A3,A5,1000,0.12452188951184243
21003,0,C6,A3,A6,1000,0.18384690317858102
21003,0,C6,A4,A5,1000,0.013596458177506408
21003,0,C6,A4,A6,1000,0.07310146532619895
21003,0,C6,A5,A6,1000,0.05951327637923034
21003,0,C7,A1,A2,1000,0.16118854441821664
21003,0,C7,A1,A3,1000,0.169932736190714
21003,0,C7,A1,A4,1000,0.21029993087724666
21003,0,C7,A1,A5,1000,0.3369919541106026
21003,0,C7,A1,A6,1000,0.7689426887211751
21003,0,C7,A2,A3,1000,0.008775229417075033
21003,0,C7,A2,A4,1000,0.049325458905236
21003,0,C7,A2,A5,1000,0.17701169247716644
21003,0,C7,A2,A6,1000,0.6177782621943066
21003,0,C7,A3,A4,1000,0.04055242358993828
21003,0,C7,A3,A5,1000,0.16826902895892146
21003,0,C7,A3,A6,1000,0.609457140433167
21003,0,C7,A4,A5,1000,0.12782545671451623
21003,0,C7,A4,A6,1000,0.5708802248225773
21003,0,C7,A5,A6,1000,0.4480051798481262
21003,1,C1,A1,A2,1000,0.03911102938576457
21003,1,C1,A1,A3,1000,0.15678782032462754
21003,1,C1,A1,A4,1000,0.2027228184747313
21003,1,C1,A1,A5,1000,0.2344832054175019
21003,1,C1,A1,A6,1000,0.010641199631031712
21003,1,C1,A2,A3,1000,0.1957808304270386
21003,1,C1,A2,A4,1000,0.24164648343296088
21003,1,C1,A2,A5,1000,0.273349854645413
21003,1,C1,A2,A6,1000,0.028471024801711264
21003,1,C1,A3,A4,1000,0.04607670313321127
21003,1,C1,A3,A5,1000,0.0779726302647868
21003,1,C1,A3,A6,1000,0.1674016464057892
21003,1,C1,A4,A5,1000,0.03190711557021326
21003,1,C1,A4,A6,1000,0.21331912613249782
21003,1,C1,A5,A6,1000,0.24506491702937008
21003,1,C2,A1,A2,1000,0.03421064531950317
21003,1,C2,A1,A3,1000,0.07381901582782507
21003,1,C2,A1,A4,1000,0.1407266721525765
21003,1,C2,A1,A5,1000,0.6600652274224179
21003,1,C2,A1,A6,1000,0.010701179545606206
21003,1,C2,A2,A3,1000,0.039621609753662426
21003,1,C2,A2,A4,1000,0.1065834682399831
21003,1,C2,A2,A5,1000,0.6279061754588116
21003,1,C2,A2,A6,1000,0.04490962007286352
21003,1,C2,A3,A4,1000,0.0669989020605673
21003,1,C2,A3,A5,1000,0.5904731772720423
21003,1,C2,A3,A6,1000,0.08451130426501255
21003,1,C2,A4,A5,1000,0.5267415557553518
21003,1,C2,A4,A6,1000,0.15139775515070028
21003,1,C2,A5,A6,1000,0.6700920506738494
21003,1,C3,A1,A2,1000,0.03399108315677074
21003,1,C3,A1,A3,1000,0.10055207410207767
21003,1,C3,A1,A4,1000,0.1377903943708084
21003,1,C3,A1,A6,1000,0.1160179530266114
21003,1,C3,A2,A3,1000,0.06659016234202651
21003,1,C3,A2,A4,1000,0.10386158791884949
21003,1,C3,A2,A6,1000,0.14993124843046043
21003,1,C3,A3,A4,1000,0.037304499014885126
21003,1,C3,A3,A6,1000,0.21624186649296573
21003,1,C3,A4,A6,1000,0.253284217826924
21003,1,C4,A1,A2,1000,0.0722514823422013
21003,1,C4,A1,A3,1000,0.11045060376226015
21003,1,C4,A1,A4,1000,0.3196051603559499
21003,1,C4,A1,A5,1000,0.17368415555356112
21003,1,C4,A1,A6,1000,0.03616136831303318
21003,1,C4,A2,A3,1000,0.038241084360387395
21003,1,C4,A2,A4,1000,0.2481303739264965
21003,1,C4,A2,A5,1000,0.10160665468416055
21003,1,C4,A2,A6,1000,0.03610325442755086
21003,1,C4,A3,A4,1000,0.21016080707363313
21003,1,C4,A3,A5,1000,0.06339895090651201
21003,1,C4,A3,A6,1000,0.07433029740632696
21003,1,C4,A4,A5,1000,0.14703176243109892
21003,1,C4,A4,A6,1000,0.2838887380488353
21003,1,C4,A5,A6,1000,0.13764124049414117
21003,1,C5,A1,A3,1000,0.2679909231278367
21003,1,C5,A1,A4,1000,0.29290348970800073
21003,1,C5,A1,A5,1000,0.4271297171363042
21003,1,C5,A1,A6,1000,0.14815856091354362
21003,1,C5,A3,A4,1000,0.025112929794958144
21003,1,C5,A3,A5,1000,0.16100889791475279
21003,1,C5,A3,A6,1000,0.12032230457532404
21003,1,C5,A4,A5,1000,0.13595327809083865
21003,1,C5,A4,A6,1000,0.14539050710911816
21003,1,C5,A5,A6,1000,0.2807737355508444
21003,1,C6,A1,A2,1000,0.045214274432668906
21003,1,C6,A1,A3,1000,0.13229438760647047
21003,1,C6,A1,A4,1000,0.2762947627521935
21003,1,C6,A1,A5,1000,0.2115349771139663
21003,1,C6,A1,A6,1000,0.05129626442856353
21003,1,C6,A2,A3,1000,0.08715256774108962
21003,1,C6,A2,A4,1000,0.23147923563625442
21003,1,C6,A2,A5,1000,0.16654066816479143
21003,1,C6,A2,A6,1000,0.0964783226684039
21003,1,C6,A3,A4,1000,0.14473155939558632
21003,1,C6,A3,A5,1000,0.07954740170782668
21003,1,C6,A3,A6,1000,0.18341494489603677
21003,1,C6,A4,A5,1000,0.06529118769841749
21003,1,C6,A4,A6,1000,0.3269489744147769
21003,1,C6,A5,A6,1000,0.26243418824870685
21003,1,C7,A1,A2,1000,0.10439366258322741
21003,1,C7,A1,A3,1000,0.14494740767508216
21003,1,C7,A1,A4,1000,0.15358770903728416
21003,1,C7,A1,A5,1000,0.3565807288742798
21003,1,C7,A1,A6,1000,0.44954764857103835
21003,1,C7,A2,A3,1000,0.04063095118898639
21003,1,C7,A2,A4,1000,0.04929320795024703
21003,1,C7,A2,A5,1000,0.25336465937118896
21003,1,C7,A2,A6,1000,0.5497902584526563
21003,1,C7,A3,A4,1000,0.00866441770897326
21003,1,C7,A3,A5,1000,0.21301111097408507
21003,1,C7,A3,A6,1000,0.5884748022737636
21003,1,C7,A4,A5,1000,0.2043947923724105
21003,1,C7,A4,A6,1000,0.5966992720369281
21003,1,C7,A5,A6,1000,0.7882205405191776
21003,2,C1,A1,A2,1000,0.132052454824408
21003,2,C1,A1,A3,1000,0.29859908569788113
21003,2,C1,A1,A4,1000,0.25104594799492147
21003,2,C1,A1,A5,1000,0.14114974305541134
21003,2,C1,A1,A6,1000,0.024836086168379182
21003,2,C1,A2,A3,1000,0.16718821463806227
21003,2,C1,A2,A4,1000,0.11937754462544194
21003,2,C1,A2,A5,1000,0.27270342027401784
21003,2,C1,A2,A6,1000,0.1568385379022656
21003,2,C1,A3,A4,1000,0.0479069923487558
21003,2,C1,A3,A5,1000,0.43796342511260294
21003,2,C1,A3,A6,1000,0.32320355696181513
21003,2,C1,A4,A5,1000,0.3908520485280354
21003,2,C1,A4,A6,1000,0.2757158215644028
21003,2,C1,A5,A6,1000,0.11635461716812215
21003,2,C2,A1,A2,1000,0.033900545495675366
21003,2,C2,A1,A3,1000,0.0856911447642709
21003,2,C2,A1,A4,1000,0.16880351438775562
21003,2,C2,A1,A5,1000,0.5566799993287678
21003,2,C2,A1,A6,1000,0.020011220863820116
21003,2,C2,A2,A3,1000,0.05181032151796927
21003,2,C2,A2,A4,1000,0.13500412354733973
21003,2,C2,A2,A5,1000,0.5886782448295109
21003,2,C2,A2,A6,1000,0.05390693267031716
21003,2,C2,A3,A4,1000,0.08327037701551132
21003,2,C2,A3,A5,1000,0.6373326087074455
21003,2,C2,A3,A6,1000,0.10567853691548908
21003,2,C2,A4,A5,1000,0.7148535318758811
21003,2,C2,A4,A6,1000,0.1887312421910301
21003,2,C2,A5,A6,1000,0.5377337458480055
21003,2,C3,A1,A2,1000,0.02816801216400583
21003,2,C3,A1,A3,1000,0.1809090486530905
21003,2,C3,A1,A4,1000,0.16962044541285232
21003,2,C3,A1,A6,1000,0.08081158580964233
21003,2,C3,A2,A3,1000,0.15284105193138117
21003,2,C3,A2,A4,1000,0.14153921153251073
21003,2,C3,A2,A6,1000,0.10894758220175438
21003,2,C3,A3,A4,1000,0.011333979984665711
21003,2,C3,A3,A6,1000,0.2612317468198215
21003,2,C3,A4,A6,1000,0.2499933305164382
21003,2,C4,A1,A2,1000,0.05831645398158521
21003,2,C4,A1,A3,1000,0.07010704839038291
21003,2,C4,A1,A4,1000,0.4413704417561185
21003,2,C4,A1,A5,1000,0.042850129618216375
21003,2,C4,A1,A6,1000,0.0045456786572155424
21003,2,C4,A2,A3,1000,0.011797136655393912
21003,2,C4,A2,A4,1000,0.3844466418560673
21003,2,C4,A2,A5,1000,0.10113197369046754
21003,2,C4,A2,A6,1000,0.06285986044488931
21003,2,C4,A3,A4,1000,0.3728917466888596
21003,2,C4,A3,A5,1000,0.11291078981698481
21003,2,C4,A3,A6,1000,0.07464948663720818
21003,2,C4,A4,A5,1000,0.4829592910429812
21003,2,C4,A4,A6,1000,0.44579183883593926
21003,2,C4,A5,A6,1000,0.03830548233437804
21003,2,C5,A1,A3,1000,0.16305481633642407
21003,2,C5,A1,A4,1000,0.16668059060556153
21003,2,C5,A1,A5,1000,0.11343103911154402
21003,2,C5,A1,A6,1000,0.022150703694001714
21003,2,C5,A3,A4,1000,0.0036358881407799705
21003,2,C5,A3,A5,1000,0.2759663996709436
21003,2,C5,A3,A6,1000,0.1409558945042262
21003,2,C5,A4,A5,1000,0.27957377466687044
21003,2,C5,A4,A6,1000,0.1445841844615018
21003,2,C5,A5,A6,1000,0.13554672679971483
21003,2,C6,A1,A2,1000,0.06646255159694273
21003,2,C6,A1,A3,1000,0.175972668161068
21003,2,C6,A1,A4,1000,0.3713263571027948
21003,2,C6,A1,A5,1000,0.09983024435458797
21003,2,C6,A1,A6,1000,0.052483018509269834
21003,2,C6,A2,A3,1000,0.1096873294055063
21003,2,C6,A2,A4,1000,0.3059391006923385
21003,2,C6,A2,A5,1000,0.16613866476799505
21003,2,C6,A2,A6,1000,0.11888796642254178
21003,2,C6,A3,A4,1000,0.19724347528125155
21003,2,C6,A3,A5,1000,0.2751346249432926
21003,2,C6,A3,A6,1000,0.2281650869609454
21003,2,C6,A4,A5,1000,0.4687418947916906
21003,2,C6,A4,A6,1000,0.42265941844286586
21003,2,C6,A5,A6,1000,0.047382766079282476
21003,2,C7,A1,A2,1000,0.0509514552182597
21003,2,C7,A1,A3,1000,0.12399711898891788
21003,2,C7,A1,A4,1000,0.10033152418473397
21003,2,C7,A1,A5,1000,0.19974859664189937
21003,2,C7,A1,A6,1000,0.24730000603993477
21003,2,C7,A2,A3,1000,0.07310318488450888
21003,2,C7,A2,A4,1000,0.049411528187638984
21003,2,C7,A2,A5,1000,0.25037064974867007
21003,2,C7,A2,A6,1000,0.2977600351406064
21003,2,C7,A3,A4,1000,0.023702362853136885
21003,2,C7,A3,A5,1000,0.32272720972986235
21003,2,C7,A3,A6,1000,0.3698368771247979
21003,2,C7,A4,A5,1000,0.2993125546308303
21003,2,C7,A4,A6,1000,0.34651882930870653
21003,2,C7,A5,A6,1000,0.04789188411368998
21003,3,C1,A1,A2,1000,0.3310354878566822
21003,3,C1,A1,A3,1000,0.4973516201185504
21003,3,C1,A1,A4,1000,0.24890028306591588
21003,3,C1,A1,A5,1000,0.12055989009684746
21003,3,C1,A1,A6,1000,0.03907609313154856
21003,3,C1,A2,A3,1000,0.16937109082282428
21003,3,C1,A2,A4,1000,0.5753655152672135
21003,3,C1,A2,A5,1000,0.44985887040770295
21003,3,C1,A2,A6,1000,0.36964653797335106
21003,3,C1,A3,A4,1000,0.7374245786229162
21003,3,C1,A3,A5,1000,0.614301128029064
21003,3,C1,A3,A6,1000,0.5353951735225334
21003,3,C1,A4,A5,1000,0.12873297044723206
21003,3,C1,A4,A6,1000,0.21002863295553345
21003,3,C1,A5,A6,1000,0.08152156492273395
21003,3,C2,A1,A2,1000,0.03379109958124238
21003,3,C2,A1,A3,1000,0.09851998999303135
21003,3,C2,A1,A4,1000,0.16658794471995392
21003,3,C2,A1,A5,1000,0.3036912505088773
21003,3,C2,A1,A6,1000,0.029389518162893015
21003,3,C2,A2,A3,1000,0.06475713694835543
21003,3,C2,A2,A4,1000,0.20022902688880553
21003,3,C2,A2,A5,1000,0.33700680898303986
21003,3,C2,A2,A6,1000,0.0631723919933374
21003,3,C2,A3,A4,1000,0.2645348139947722
21003,3,C2,A3,A5,1000,0.40058813706387536
21003,3,C2,A3,A6,1000,0.12786105153094807
21003,3,C2,A4,A5,1000,0.13813511262048797
21003,3,C2,A4,A6,1000,0.13728889617227516
21003,3,C2,A5,A6,1000,0.2746450171948038
21003,3,C3,A1,A2,1000,0.02244839444392544
21003,3,C3,A1,A3,1000,0.2732746237133007
21003,3,C3,A1,A4,1000,0.16862095500422028
21003,3,C3,A1,A6,1000,0.04747304876343139
21003,3,C3,A2,A3,1000,0.25102860027701684
21003,3,C3,A2,A4,1000,0.19097599160391082
21003,3,C3,A2,A6,1000,0.06991190313890669
21003,3,C3,A3,A4,1000,0.4392957997241568
21003,3,C3,A3,A6,1000,0.3202078941538277
21003,3,C3,A4,A6,1000,0.12127444791563846
21003,3,C4,A1,A2,1000,0.04533194175466302
21003,3,C4,A1,A3,1000,0.030252755578636086
21003,3,C4,A1,A4,1000,0.42469043903543496
21003,3,C4,A1,A5,1000,0.07774779626774557
21003,3,C4,A1,A6,1000,0.04497686847421689
21003,3,C4,A2,A3,1000,0.015081994210861701
21003,3,C4,A2,A4,1000,0.4687177408920971
21003,3,C4,A2,A5,1000,0.12302098623637175
21003,3,C4,A2,A6,1000,0.09028387467299365
21003,3,C4,A3,A4,1000,0.45409579435634617
21003,3,C4,A3,A5,1000,0.10796612913345423
21003,3,C4,A3,A6,1000,0.0752157601932116
21003,3,C4,A4,A5,1000,0.34868191091990425
21003,3,C4,A4,A6,1000,0.38079804038920717
21003,3,C4,A5,A6,1000,0.032786534651194306
21003,3,C5,A1,A3,1000,0.06822095714692832
21003,3,C5,A1,A4,1000,0.16672209398445106
21003,3,C5,A1,A5,1000,0.1888731567525227
21003,3,C5,A1,A6,1000,0.09505766931547589
21003,3,C5,A3,A4,1000,0.23466927608834973
21003,3,C5,A3,A5,1000,0.2567554595736073
21003,3,C5,A3,A6,1000,0.16316925590703396
21003,3,C5,A4,A5,1000,0.022222219596107158
21003,3,C5,A4,A6,1000,0.07178016924388089
21003,3,C5,A5,A6,1000,0.09398708545976717
21003,3,C6,A1,A2,1000,0.08950266723100968
21003,3,C6,A1,A3,1000,0.22882603230325282
21003,3,C6,A1,A4,1000,0.36827982082348487
21003,3,C6,A1,A5,1000,0.1037400559291349
21003,3,C6,A1,A6,1000,0.05447833441093866
21003,3,C6,A2,A3,1000,0.13973433150907494
21003,3,C6,A2,A4,1000,0.4556355162185964
21003,3,C6,A2,A5,1000,0.19299579133179148
21003,3,C6,A2,A6,1000,0.1438842855624088
21003,3,C6,A3,A4,1000,0.5901497261904768
21003,3,C6,A3,A5,1000,0.33147329380782636
21003,3,C6,A3,A6,1000,0.28281197778001
21003,3,C6,A4,A5,1000,0.2660812038049934
21003,3,C6,A4,A6,1000,0.31474149660868617
21003,3,C6,A5,A6,1000,0.04930044556184898
21003,3,C7,A1,A2,1000,0.0015862016016784668
21003,3,C7,A1,A3,1000,0.10550782502473727
21003,3,C7,A1,A4,1000,0.10021608157269275
21003,3,C7,A1,A5,1000,0.17767368354663415
21003,3,C7,A1,A6,1000,0.12896683251123228
21003,3,C7,A2,A3,1000,0.10709177200748977
21003,3,C7,A2,A4,1000,0.09863183351172684
21003,3,C7,A2,A5,1000,0.1760936934914415
21003,3,C7,A2,A6,1000,0.12738388144190052
21003,3,C7,A3,A4,1000,0.20545281623322842
21003,3,C7,A3,A5,1000,0.28252144964277076
21003,3,C7,A3,A6,1000,0.2340775883157524
21003,3,C7,A4,A5,1000,0.07763261404959702
21003,3,C7,A4,A6,1000,0.0287975528874036
21003,3,C7,A5,A6,1000,0.04884924653359075
21003,4,C1,A1,A2,1000,0.7055116827623042
21003,4,C1,A1,A3,1000,0.5764714306177242
21003,4,C1,A1,A4,1000,0.2021794451307699
21003,4,C1,A1,A5,1000,0.10194011645174143
21003,4,C1,A1,A6,1000,0.05364856158405141
21003,4,C1,A2,A3,1000,1.2331947803825474
21003,4,C1,A2,A4,1000,0.8943461789805712
21003,4,C1,A2,A5,1000,0.8012308956043249
21003,4,C1,A2,A6,1000,0.7560177882972753
21003,4,C1,A3,A4,1000,0.3791276813085707
21003,4,C1,A3,A5,1000,0.4775060561789446
21003,4,C1,A3,A6,1000,0.5245191527689814
21003,4,C1,A4,A5,1000,0.10044295872725931
21003,4,C1,A4,A6,1000,0.148688696640502
21003,4,C1,A5,A6,1000,0.04831722607638969
21003,4,C2,A1,A2,1000,0.0338841918519092
21003,4,C2,A1,A3,1000,0.1654336644558096
21003,4,C2,A1,A4,1000,0.14020013386793775
21003,4,C2,A1,A5,1000,0.14212344847344333
21003,4,C2,A1,A6,1000,0.03896330487604083
21003,4,C2,A2,A3,1000,0.1991710730550706
21003,4,C2,A2,A4,1000,0.17397587335579556
21003,4,C2,A2,A5,1000,0.17589647244652434
21003,4,C2,A2,A6,1000,0.07283491049954544
21003,4,C2,A3,A4,1000,0.025312661823688368
21003,4,C2,A3,A5,1000,0.023384352647037854
21003,4,C2,A3,A6,1000,0.12657843174075706
21003,4,C2,A4,A5,1000,0.0019284688807920506
21003,4,C2,A4,A6,1000,0.10130989528861964
21003,4,C2,A5,A6,1000,0.10323563747220549
21003,4,C3,A1,A2,1000,0.016763097444440284
21003,4,C3,A1,A3,1000,0.33114307470070115
21003,4,C3,A1,A4,1000,0.1375309925407779
21003,4,C3,A1,A6,1000,0.014736246767262361
21003,4,C3,A2,A3,1000,0.3476538305258912
21003,4,C3,A2,A4,1000,0.15424854736027296
21003,4,C3,A2,A6,1000,0.03149834633312722
21003,4,C3,A3,A4,1000,0.19481287690352006
21003,4,C3,A3,A6,1000,0.31660997094010973
21003,4,C3,A4,A6,1000,0.12282666437926366
21003,4,C4,A1,A2,1000,0.032603201475702885
21003,4,C4,A1,A3,1000,0.16123937583536369
21003,4,C4,A1,A4,1000,0.3158297201901388
21003,4,C4,A1,A5,1000,0.11389937642777753
21003,4,C4,A1,A6,1000,0.08651921259863907
21003,4,C4,A2,A3,1000,0.19370434417971202
21003,4,C4,A2,A4,1000,0.34794569387487634
21003,4,C4,A2,A5,1000,0.146428529582236
21003,4,C4,A2,A6,1000,0.11907655604475562
21003,4,C4,A3,A4,1000,0.15569641215072724
21003,4,C4,A3,A5,1000,0.04745829419740229
21003,4,C4,A3,A6,1000,0.07486174529256828
21003,4,C4,A4,A5,1000,0.20293961995282733
21003,4,C4,A4,A6,1000,0.23017628434647544
21003,4,C4,A5,A6,1000,0.027416763435372547
21003,4,C5,A1,A3,1000,0.38252900141599416
21003,4,C5,A1,A4,1000,0.2918969530973827
21003,4,C5,A1,A5,1000,0.2753275873135023
21003,4,C5,A1,A6,1000,0.22037523347845434
21003,4,C5,A3,A4,1000,0.09167357288116085
21003,4,C5,A3,A5,1000,0.1083637826515608
21003,4,C5,A3,A6,1000,0.1635634756218757
21003,4,C5,A4,A5,1000,0.016707165233462568
21003,4,C5,A4,A6,1000,0.07199987612211524
21003,4,C5,A5,A6,1000,0.05529947826934297
21003,4,C6,A1,A2,1000,0.11624799196676841
21003,4,C6,A1,A3,1000,0.3376643295242159
21003,4,C6,A1,A4,1000,0.27548048990561574
21003,4,C6,A1,A5,1000,0.1091926937080882
21003,4,C6,A1,A6,1000,0.05735182309987108
21003,4,C6,A2,A3,1000,0.45146006060986155
21003,4,C6,A2,A4,1000,0.39000407273966575
21003,4,C6,A2,A5,1000,0.2250419570619234
21003,4,C6,A2,A6,1000,0.17343711281346616
21003,4,C6,A3,A4,1000,0.06306216507859966
21003,4,C6,A3,A5,1000,0.22967671298208261
21003,4,C6,A3,A6,1000,0.2810791906152963
21003,4,C6,A4,A5,1000,0.16699284846586918
21003,4,C6,A4,A6,1000,0.21860981319440517
21003,4,C6,A5,A6,1000,0.05188563084626606
21003,4,C7,A1,A2,1000,0.055467215117616084
21003,4,C7,A1,A3,1000,0.2599303314597134
21003,4,C7,A1,A4,1000,0.15420994419614248
21003,4,C7,A1,A5,1000,0.16314406404699397
21003,4,C7,A1,A6,1000,0.026687896062160196
21003,4,C7,A2,A3,1000,0.20483117176434987
